dataset_source,repo_name,latest_commit,snapshot_dir,python_files_manifest,regular_python_files_counted,symlinks_skipped,total_physical_lines,comment_only_lines,ncloc_python_snapshot,tokenized_files,fallback_files,ncloc_failure_count
treatment,KroMiose/nekro-agent,d4d687ca32e2906fbb219d3a1aa0018ae7554480,repo_python/run-py-3a/strict/python_snapshots/treatment/KroMiose_nekro-agent/d4d687ca32e2906fbb219d3a1aa0018ae7554480,198,198,0,34561,1756,26541,198,0,0
treatment,KroMiose/nekro-agent,eb4640166ccb8256b3b96c7cd15f7a34a6812f60,repo_python/run-py-3a/strict/python_snapshots/treatment/KroMiose_nekro-agent/eb4640166ccb8256b3b96c7cd15f7a34a6812f60,61,61,0,4964,92,3882,61,0,0
treatment,KroMiose/nekro-agent,f40ec329b0d37ca7d1c4fabb60b311c6b05e6904,repo_python/run-py-3a/strict/python_snapshots/treatment/KroMiose_nekro-agent/f40ec329b0d37ca7d1c4fabb60b311c6b05e6904,61,61,0,5028,95,3942,61,0,0
treatment,LearningCircuit/local-deep-research,3c52fac5a154ac340d8e9bc9180fd916540d070b,repo_python/run-py-3a/strict/python_snapshots/treatment/LearningCircuit_local-deep-research/3c52fac5a154ac340d8e9bc9180fd916540d070b,96,96,0,21500,1797,16071,96,0,0
treatment,LearningCircuit/local-deep-research,534b12017b9b8db8d6831f3dbd4d4588ddbffe86,repo_python/run-py-3a/strict/python_snapshots/treatment/LearningCircuit_local-deep-research/534b12017b9b8db8d6831f3dbd4d4588ddbffe86,63,63,0,15745,1369,11665,63,0,0
treatment,LearningCircuit/local-deep-research,59767f6f15c60ce02993c67edd97c95c0c762549,repo_python/run-py-3a/strict/python_snapshots/treatment/LearningCircuit_local-deep-research/59767f6f15c60ce02993c67edd97c95c0c762549,171,171,0,37170,3013,27873,171,0,0
treatment,LearningCircuit/local-deep-research,7b8114f313911b4fb080943cab20026940c092b3,repo_python/run-py-3a/strict/python_snapshots/treatment/LearningCircuit_local-deep-research/7b8114f313911b4fb080943cab20026940c092b3,568,568,0,143050,10411,108988,568,0,0
treatment,LearningCircuit/local-deep-research,a725bf4b3944d348c441777ba758de442bc7015e,repo_python/run-py-3a/strict/python_snapshots/treatment/LearningCircuit_local-deep-research/a725bf4b3944d348c441777ba758de442bc7015e,413,413,0,103500,7552,78768,413,0,0
treatment,LearningCircuit/local-deep-research,de91a597f2851a551ec95f969e64d20910db8869,repo_python/run-py-3a/strict/python_snapshots/treatment/LearningCircuit_local-deep-research/de91a597f2851a551ec95f969e64d20910db8869,513,513,0,130216,9478,99392,513,0,0
treatment,LearningCircuit/local-deep-research,fd04ea7956044131903c5d9917c7b64fe285d878,repo_python/run-py-3a/strict/python_snapshots/treatment/LearningCircuit_local-deep-research/fd04ea7956044131903c5d9917c7b64fe285d878,8,8,0,1847,143,1380,8,0,0
treatment,MDGrey33/pyvisionai,5a152034b3e647e846b4194403e26ab8938d38dc,repo_python/run-py-3a/strict/python_snapshots/treatment/MDGrey33_pyvisionai/5a152034b3e647e846b4194403e26ab8938d38dc,9,9,0,653,36,488,9,0,0
treatment,MDGrey33/pyvisionai,5de5bb849743946bd1d9c9e952553c9169c80763,repo_python/run-py-3a/strict/python_snapshots/treatment/MDGrey33_pyvisionai/5de5bb849743946bd1d9c9e952553c9169c80763,6,6,0,396,19,301,6,0,0
treatment,MDGrey33/pyvisionai,cc125c05100115df578cbcdf0da4e57778e423aa,repo_python/run-py-3a/strict/python_snapshots/treatment/MDGrey33_pyvisionai/cc125c05100115df578cbcdf0da4e57778e423aa,63,63,0,10094,691,7704,63,0,0
treatment,MDGrey33/pyvisionai,d8734a74c827d45abd29ea748b738afb2499b512,repo_python/run-py-3a/strict/python_snapshots/treatment/MDGrey33_pyvisionai/d8734a74c827d45abd29ea748b738afb2499b512,49,49,0,5871,439,4382,49,0,0
treatment,MDGrey33/pyvisionai,da23f86e12e6576f5f65bf39f32f424896d853b3,repo_python/run-py-3a/strict/python_snapshots/treatment/MDGrey33_pyvisionai/da23f86e12e6576f5f65bf39f32f424896d853b3,56,56,0,7335,511,5536,56,0,0
treatment,MDGrey33/pyvisionai,e01328ba91c79b2139aafd17c85cc26f6753fa89,repo_python/run-py-3a/strict/python_snapshots/treatment/MDGrey33_pyvisionai/e01328ba91c79b2139aafd17c85cc26f6753fa89,59,59,0,8780,599,6670,59,0,0
treatment,Mineru98/mysql-mcp-server,e183dda6defcde596631e6cf1d5764c988a043f2,repo_python/run-py-3a/strict/python_snapshots/treatment/Mineru98_mysql-mcp-server/e183dda6defcde596631e6cf1d5764c988a043f2,17,17,0,1341,32,1164,17,0,0
treatment,Multi-V-VM/MVVM,36d59d5d58626a1577b474aca355cc73ce931e23,repo_python/run-py-3a/strict/python_snapshots/treatment/Multi-V-VM_MVVM/36d59d5d58626a1577b474aca355cc73ce931e23,23,23,0,6964,597,5620,23,0,0
treatment,Multi-V-VM/MVVM,455d90d1d94a0da1064edc98bf909de3ceaf271d,repo_python/run-py-3a/strict/python_snapshots/treatment/Multi-V-VM_MVVM/455d90d1d94a0da1064edc98bf909de3ceaf271d,35,35,0,10714,1837,7746,35,0,0
treatment,Multi-V-VM/MVVM,5cbd8c8fc5ff9509d0df1d014fba4bf8bcdb9acf,repo_python/run-py-3a/strict/python_snapshots/treatment/Multi-V-VM_MVVM/5cbd8c8fc5ff9509d0df1d014fba4bf8bcdb9acf,24,24,0,7731,1058,5884,24,0,0
treatment,Multi-V-VM/MVVM,7a58ca9df60eef3c2dd949d40fd44473a0a3d688,repo_python/run-py-3a/strict/python_snapshots/treatment/Multi-V-VM_MVVM/7a58ca9df60eef3c2dd949d40fd44473a0a3d688,20,20,0,5921,430,4883,20,0,0
treatment,Multi-V-VM/MVVM,993e036efe871d117bdcfd14246a69f407fc5ef6,repo_python/run-py-3a/strict/python_snapshots/treatment/Multi-V-VM_MVVM/993e036efe871d117bdcfd14246a69f407fc5ef6,35,35,0,10714,1837,7746,35,0,0
treatment,Multi-V-VM/MVVM,c4d81657db9385ae238e8985da2fcf387fd7a5a9,repo_python/run-py-3a/strict/python_snapshots/treatment/Multi-V-VM_MVVM/c4d81657db9385ae238e8985da2fcf387fd7a5a9,33,33,0,9875,1805,7073,33,0,0
treatment,Multi-V-VM/MVVM,d6aacc68676c35fd30d38faa331108e95b9b4a46,repo_python/run-py-3a/strict/python_snapshots/treatment/Multi-V-VM_MVVM/d6aacc68676c35fd30d38faa331108e95b9b4a46,17,17,0,821,67,610,17,0,0
treatment,Multi-V-VM/MVVM,dd3d951795c16fe44ab1a74c8dff9e10c26c3541,repo_python/run-py-3a/strict/python_snapshots/treatment/Multi-V-VM_MVVM/dd3d951795c16fe44ab1a74c8dff9e10c26c3541,17,17,0,4324,265,3601,17,0,0
treatment,Multi-V-VM/MVVM,f456d539ee60292051196e9fd5740f15e99882c1,repo_python/run-py-3a/strict/python_snapshots/treatment/Multi-V-VM_MVVM/f456d539ee60292051196e9fd5740f15e99882c1,35,35,0,10714,1837,7746,35,0,0
treatment,Ody-Z/Trading_Game_Simulator,50bbbe078988b2f37720c247a12d2a8368e3e283,repo_python/run-py-3a/strict/python_snapshots/treatment/Ody-Z_Trading_Game_Simulator/50bbbe078988b2f37720c247a12d2a8368e3e283,8,8,0,894,106,623,8,0,0
treatment,OpenMOSS/Language-Model-SAEs,05f9176bcfc2823acdbcbcee2e10a60bc04db620,repo_python/run-py-3a/strict/python_snapshots/treatment/OpenMOSS_Language-Model-SAEs/05f9176bcfc2823acdbcbcee2e10a60bc04db620,79,79,0,18014,818,14081,79,0,0
treatment,OpenMOSS/Language-Model-SAEs,2f4fe056a9ac1c8ab2ec1057018ecf4fb4d7c20f,repo_python/run-py-3a/strict/python_snapshots/treatment/OpenMOSS_Language-Model-SAEs/2f4fe056a9ac1c8ab2ec1057018ecf4fb4d7c20f,66,66,0,12892,950,9814,66,0,0
treatment,OpenMOSS/Language-Model-SAEs,37469ae8057d58f2ae019565f5a92dece1930a81,repo_python/run-py-3a/strict/python_snapshots/treatment/OpenMOSS_Language-Model-SAEs/37469ae8057d58f2ae019565f5a92dece1930a81,75,75,0,15301,619,12093,75,0,0
treatment,OpenMOSS/Language-Model-SAEs,476076f782d70e2b5805b37e48f7865726d44185,repo_python/run-py-3a/strict/python_snapshots/treatment/OpenMOSS_Language-Model-SAEs/476076f782d70e2b5805b37e48f7865726d44185,125,125,0,25027,835,20363,125,0,0
treatment,OpenMOSS/Language-Model-SAEs,5529a6f60429693b51d68956c4eeee82cc6a423a,repo_python/run-py-3a/strict/python_snapshots/treatment/OpenMOSS_Language-Model-SAEs/5529a6f60429693b51d68956c4eeee82cc6a423a,35,35,0,3876,85,3145,35,0,0
treatment,OpenMOSS/Language-Model-SAEs,67bfb0b9f835f772f3af2aa176745c6b6135373a,repo_python/run-py-3a/strict/python_snapshots/treatment/OpenMOSS_Language-Model-SAEs/67bfb0b9f835f772f3af2aa176745c6b6135373a,169,169,0,28369,901,23030,169,0,0
treatment,OpenMOSS/Language-Model-SAEs,6afc05011512735430b9e7036a7a0f1fb6d0fbe2,repo_python/run-py-3a/strict/python_snapshots/treatment/OpenMOSS_Language-Model-SAEs/6afc05011512735430b9e7036a7a0f1fb6d0fbe2,92,92,0,22456,1016,17694,92,0,0
treatment,OpenMOSS/Language-Model-SAEs,73828937a79037c382d56c00d04d2027f8c4262d,repo_python/run-py-3a/strict/python_snapshots/treatment/OpenMOSS_Language-Model-SAEs/73828937a79037c382d56c00d04d2027f8c4262d,114,114,0,23505,818,19015,114,0,0
treatment,OpenMOSS/Language-Model-SAEs,7bfb3f14a3ee2949b6cceb3a0fc4109d6fa10027,repo_python/run-py-3a/strict/python_snapshots/treatment/OpenMOSS_Language-Model-SAEs/7bfb3f14a3ee2949b6cceb3a0fc4109d6fa10027,43,43,0,6420,139,5274,43,0,0
treatment,OpenMOSS/Language-Model-SAEs,8dc3a600be9da11476d51892ee9682b545088d25,repo_python/run-py-3a/strict/python_snapshots/treatment/OpenMOSS_Language-Model-SAEs/8dc3a600be9da11476d51892ee9682b545088d25,34,34,0,3001,125,2353,34,0,0
treatment,OpenMOSS/Language-Model-SAEs,9a827c56ecbd9768bad3988fe4cfda1afbc91a4e,repo_python/run-py-3a/strict/python_snapshots/treatment/OpenMOSS_Language-Model-SAEs/9a827c56ecbd9768bad3988fe4cfda1afbc91a4e,64,64,0,10974,1059,8150,64,0,0
treatment,OpenMOSS/Language-Model-SAEs,9e4bef8a612bfa3abf735802508d0244bff026aa,repo_python/run-py-3a/strict/python_snapshots/treatment/OpenMOSS_Language-Model-SAEs/9e4bef8a612bfa3abf735802508d0244bff026aa,51,51,0,7364,491,5719,51,0,0
treatment,OpenMOSS/Language-Model-SAEs,aeac157124bdf3e5e3fe2459f0ccdb062061210d,repo_python/run-py-3a/strict/python_snapshots/treatment/OpenMOSS_Language-Model-SAEs/aeac157124bdf3e5e3fe2459f0ccdb062061210d,64,64,0,11025,1083,8159,64,0,0
treatment,OpenMOSS/Language-Model-SAEs,b87047673c9efb995a1df04f86e2b64eaa076340,repo_python/run-py-3a/strict/python_snapshots/treatment/OpenMOSS_Language-Model-SAEs/b87047673c9efb995a1df04f86e2b64eaa076340,169,169,0,28128,898,22816,169,0,0
treatment,OpenMOSS/Language-Model-SAEs,b9f86bc0d7f488cf37dd7eae087291c988b8ffcd,repo_python/run-py-3a/strict/python_snapshots/treatment/OpenMOSS_Language-Model-SAEs/b9f86bc0d7f488cf37dd7eae087291c988b8ffcd,34,34,0,3710,93,3015,34,0,0
treatment,OpenMOSS/Language-Model-SAEs,babf36b8e1753eded2a0ff18fd1a8a1771aff329,repo_python/run-py-3a/strict/python_snapshots/treatment/OpenMOSS_Language-Model-SAEs/babf36b8e1753eded2a0ff18fd1a8a1771aff329,60,60,0,9785,1039,7169,60,0,0
treatment,OpenMOSS/Language-Model-SAEs,d16967b3711daaf1e044d4ee4664418829b007ff,repo_python/run-py-3a/strict/python_snapshots/treatment/OpenMOSS_Language-Model-SAEs/d16967b3711daaf1e044d4ee4664418829b007ff,44,44,0,5919,139,4883,44,0,0
treatment,OpenMOSS/Language-Model-SAEs,deb50259eb13a06f4d89347b44328969a29368bb,repo_python/run-py-3a/strict/python_snapshots/treatment/OpenMOSS_Language-Model-SAEs/deb50259eb13a06f4d89347b44328969a29368bb,76,76,0,16616,743,13008,76,0,0
