dataset_source,repo_name,latest_commit,repo_dir,repo_dir_exists,commit_exists,error
control,dromara/domain-admin,f688a8c8f852f140a3ace1c44c1006b32e2319a7,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/dromara_domain-admin,1,1,
control,dymmond/edgy,0bea047b50cc5f4c227e8c44eee1ad7ba0382b2d,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/dymmond_edgy,1,1,
control,dymmond/edgy,10115d3429844344d86a9f8146871f8a991c6573,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/dymmond_edgy,1,1,
control,dymmond/edgy,85a5aa0dcacec8c82bab372772ae25c87c9042f6,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/dymmond_edgy,1,1,
control,dymmond/edgy,acf009ef9736b17a062320fe62d422fd5db759e3,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/dymmond_edgy,1,1,
control,dymmond/edgy,8fc8c3322bcc9c522c6b7798cf3d3409afd2d253,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/dymmond_edgy,1,1,
control,dymmond/edgy,b8caa8fe87da4fa572c092051de74aea8724f143,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/dymmond_edgy,1,1,
control,dymmond/edgy,449d22c3a3191248096ab44ed1391749111d0c0c,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/dymmond_edgy,1,1,
control,dymmond/edgy,80f019ccf8587cec7d73e07f0c8b2cca70f5a923,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/dymmond_edgy,1,1,
control,dymmond/edgy,35e2fe2ce7936f3eda666eb083c6f64d11610d29,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/dymmond_edgy,1,1,
control,dymmond/edgy,b3793603d969de4bf76397961da57910c1e7a6ca,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/dymmond_edgy,1,1,
control,dymmond/edgy,d1021f76b8fd28b0b0dca17c69da71a3bdc9025e,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/dymmond_edgy,1,1,
control,dymmond/edgy,103f66b137d03005ff6baaf5e4b40133d048625d,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/dymmond_edgy,1,1,
control,dymmond/edgy,6beec111e957f1ef9fadfd39bf88a4617f574a9d,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/dymmond_edgy,1,1,
control,dymmond/edgy,19f8913f2cb1586714752dda0ec21eb5fae3045d,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/dymmond_edgy,1,1,
control,dymmond/edgy,7f016710cc7c1c3bf04146776df7af8f00894e97,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/dymmond_edgy,1,1,
control,dymmond/edgy,e9c3ec3948d50eecc353884feac6b45abb753578,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/dymmond_edgy,1,1,
control,dymmond/edgy,296c59535df2ac0485f1bcb2616e23cfe596db99,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/dymmond_edgy,1,1,
control,dymmond/edgy,2539500a350d0adbcb0486ba4525a8862ac753dd,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/dymmond_edgy,1,1,
control,emresen20/Pau-Bilgisayar-nots,ea20069c80a8f9d2c11529b8dedbc2e0d1be9388,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/emresen20_Pau-Bilgisayar-nots,1,1,
control,emresen20/Pau-Bilgisayar-nots,945236bcbb739b31135487d4dbe93cc35c0b1780,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/emresen20_Pau-Bilgisayar-nots,1,1,
control,emresen20/Pau-Bilgisayar-nots,0706a69627b488a931cc12b1d61ce0cce4c3b6e9,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/emresen20_Pau-Bilgisayar-nots,1,1,
control,emresen20/Pau-Bilgisayar-nots,f6c2f06e9b5cc301872ac527102717438aef1d76,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/emresen20_Pau-Bilgisayar-nots,1,1,
control,emresen20/Pau-Bilgisayar-nots,a11fab8cee55848a09a0faba3b4c33de525e276a,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/emresen20_Pau-Bilgisayar-nots,1,1,
control,emresen20/Pau-Bilgisayar-nots,7f9b04eea476f6db0ef2c6249d975eff5cb64fcf,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/emresen20_Pau-Bilgisayar-nots,1,1,
control,evermoving/SystemCaptioner,c5762086616c0245b93b8cac9116bd65b0f26aae,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/evermoving_SystemCaptioner,1,1,
control,evermoving/SystemCaptioner,98a629b7776ba2a9e1b0d136d6844544f4b7a24d,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/evermoving_SystemCaptioner,1,1,
control,evermoving/SystemCaptioner,18f1e1f14cd8e24fa0460992e4a6a202590a0248,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/evermoving_SystemCaptioner,1,1,
control,evermoving/SystemCaptioner,716ddee7066c125ca3bc3193d7eee37bd0eef006,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/evermoving_SystemCaptioner,1,1,
control,golemfoundation/octant,ba23e7b1c57e0acc44920f7bff14ea22cd986e0b,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/golemfoundation_octant,1,1,
control,golemfoundation/octant,dcc1b2c3e18458991c3150adfb08f0fc2a7a7b50,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/golemfoundation_octant,1,1,
control,golemfoundation/octant,ca11d35b99742f88518a811b3bbfcb10a72541c4,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/golemfoundation_octant,1,1,
control,golemfoundation/octant,a20fdc66acfd7b6d2b85a0c04205a598f9dac7fd,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/golemfoundation_octant,1,1,
control,golemfoundation/octant,f12b98eb59f61afba270c777c6569d646cb61264,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/golemfoundation_octant,1,1,
control,golemfoundation/octant,dee94e265471b7b38cd2def55b0151f25b73c5b9,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/golemfoundation_octant,1,1,
control,golemfoundation/octant,1cd0657091e99cde49318444daed80dcc83a7d9c,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/golemfoundation_octant,1,1,
control,golemfoundation/octant,615f52127829ab201c3269763e78107ff8f42a06,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/golemfoundation_octant,1,1,
control,golemfoundation/octant,7dd673283492144e8b89ea706c3588adc352d4b7,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/golemfoundation_octant,1,1,
control,golemfoundation/octant,9fec97b78de26227101be5afb98312b0bd0f19f7,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/golemfoundation_octant,1,1,
control,golemfoundation/octant,a835dc236ebc9cb41f98f6043b920f1c6759302a,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/golemfoundation_octant,1,1,
control,golemfoundation/octant,4357dfa79dd3e5e800847782e4e86d055d3a0614,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/golemfoundation_octant,1,1,
control,golemfoundation/octant,418e7384ca9695cf53f541d4c8d3085fde4cac22,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/golemfoundation_octant,1,1,
control,golemfoundation/octant,a7013bf99bd75d707a3d2587fb9b8b4a4d941666,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/golemfoundation_octant,1,1,
control,golemfoundation/octant,35ca8290646f0441f9854fc1b931d9346f1b4852,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/golemfoundation_octant,1,1,
control,golemfoundation/octant,6aeb520dfb7eb4b1cd82d93ecd6bc5d2d3315b73,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/golemfoundation_octant,1,1,
control,golemfoundation/octant,5c0dc4136764469a7c0534259de19149432d7902,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/golemfoundation_octant,1,1,
control,golemfoundation/octant,8bf82677329ba82b25e1326cf8d2178179666c31,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/golemfoundation_octant,1,1,
control,golemfoundation/octant,e6d9f38d8706053686580270c078572970854771,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/golemfoundation_octant,1,1,
control,golemfoundation/octant,83e83843f1216240b3d08482bb0ceb9f0e7af3cc,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/golemfoundation_octant,1,1,
control,infected4098/Wave-U-Mamba,cc4e824d893a2efff44332e3c45444b929aa3eb2,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/infected4098_Wave-U-Mamba,1,1,
control,infected4098/Wave-U-Mamba,72a274301a3db93ea802a55fb57cb8b1fc795977,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/infected4098_Wave-U-Mamba,1,1,
control,infected4098/Wave-U-Mamba,ab4c34a5d55064c3c3a39690d04ddf667156eb18,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/infected4098_Wave-U-Mamba,1,1,
control,infected4098/Wave-U-Mamba,7e34edb139b94658fa0f48826fd4675671c178c8,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/infected4098_Wave-U-Mamba,1,1,
control,infected4098/Wave-U-Mamba,b46278aba1466033350f5c08a90a729dc86f5fd6,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/infected4098_Wave-U-Mamba,1,1,
control,infected4098/Wave-U-Mamba,46ef1bca128877f71d6f45272f3e4c3ffe6c7c1d,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/infected4098_Wave-U-Mamba,1,1,
control,infected4098/Wave-U-Mamba,aad5111d1c0a6825c5749aab2553388646a9acb1,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/infected4098_Wave-U-Mamba,1,1,
control,itsKayWat/MindfulShift-2025,62580ae5a421715874056e57a2b88ccf349dc137,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/itsKayWat_MindfulShift-2025,1,1,
control,jacebrowning/datafiles,47ae5be927e7c079ca0b9a6b01b811bf9ffcf9bd,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jacebrowning_datafiles,1,1,
control,jacebrowning/datafiles,fc623e81f9e7476938a04e191b471aa90dc11d76,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jacebrowning_datafiles,1,1,
control,jacebrowning/datafiles,59566a650f2624f2fc214bd9d8b3c5e7d825da57,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jacebrowning_datafiles,1,1,
control,jacebrowning/datafiles,8840d02caab67fec49efe08a7912d1f39949a100,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jacebrowning_datafiles,1,1,
control,jacebrowning/datafiles,03281501945c2ae93ad35c5a618178d65bb2d0d8,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jacebrowning_datafiles,1,1,
control,jacebrowning/datafiles,46280de29975a61a5d4cd09f36c806a2fb7db769,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jacebrowning_datafiles,1,1,
control,jacebrowning/datafiles,51ad26394a2b99ed8dfab0bd1538abfca73db233,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jacebrowning_datafiles,1,1,
control,jacebrowning/datafiles,4c2b99a126d0f7ad8d13f5c55e098b07c3f51045,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jacebrowning_datafiles,1,1,
control,jacebrowning/datafiles,e07b38ed8d6e89f0887aa5ec6712934467742b36,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jacebrowning_datafiles,1,1,
control,jacebrowning/datafiles,7516af8388fd968e6b7abbfb0df7d51d658142d2,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jacebrowning_datafiles,1,1,
control,jacebrowning/datafiles,cb3628112394669d5a93a5804f4d6e23cf161eba,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jacebrowning_datafiles,1,1,
control,jacebrowning/datafiles,a7737126dae693f755013f0fcd11df7867274df6,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jacebrowning_datafiles,1,1,
control,jfcrenshaw/pzflow,268a52b8ef3e38d3e1a4f1364a0430a8148eed22,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jfcrenshaw_pzflow,1,1,
control,jfcrenshaw/pzflow,f306c4b563b9027317660ea2f4b18f986c7da23f,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jfcrenshaw_pzflow,1,1,
control,jfcrenshaw/pzflow,2e6bdfe6862225c05e0372c8080d0f9cc5afdf84,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jfcrenshaw_pzflow,1,1,
control,jfcrenshaw/pzflow,3c8fb336ba897d68f1cf21923b8f5ecf5d488dce,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jfcrenshaw_pzflow,1,1,
control,jfcrenshaw/pzflow,b3fb837cff6d758a28063c4cd82489d9607ab086,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jfcrenshaw_pzflow,1,1,
control,jinli99/iShapEditing,34a919a6d560de57cc53e0f6ac2fc1ab4ad221b4,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jinli99_iShapEditing,1,1,
control,jinli99/iShapEditing,f54cef1642f690584743e334719c29057c5021c5,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jinli99_iShapEditing,1,1,
control,jinli99/iShapEditing,15b20e3aa435cee574a8737406274fad79684f46,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jinli99_iShapEditing,1,1,
control,jrowellfx/lsseq,89ee591fd9198af2cf19b4e2c03c66a54cef901d,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jrowellfx_lsseq,1,1,
control,jrowellfx/lsseq,bc8ffb55c8daa8f20b7e7a8719fa2b76ccfe66b2,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jrowellfx_lsseq,1,1,
control,jrowellfx/lsseq,96360c8bfaa7ed89f2c960ad4a29e8ef7db897b1,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jrowellfx_lsseq,1,1,
control,jrowellfx/lsseq,33fdeb75f45ce68886426ea75834ff8665dfe997,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jrowellfx_lsseq,1,1,
control,jrowellfx/lsseq,67c18e755dfa7d4a4dd13d42d2220decd4c14003,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jrowellfx_lsseq,1,1,
control,jrowellfx/lsseq,abeb578da7493eab66fb57a4838c9964215eff09,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jrowellfx_lsseq,1,1,
control,jrowellfx/lsseq,aa7bae917c7d060107eae29b3c6917cd9395781a,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jrowellfx_lsseq,1,1,
control,jrowellfx/lsseq,51a5dda0792e4fef5cf285a40c1fdc82632c7392,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jrowellfx_lsseq,1,1,
control,jrowellfx/lsseq,b7c7717552b933edf0f4ce3874b7070178240964,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/jrowellfx_lsseq,1,1,
control,kangtegong/pyftrace,fab1b1bf2ae24ff71f8b1040b28b88e48e3d6d8b,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/kangtegong_pyftrace,1,1,
control,kangtegong/pyftrace,373230846a173df3e9578cd397331871ffb8a0ce,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/kangtegong_pyftrace,1,1,
control,kangtegong/pyftrace,d7ec34c5d81f03d7960a7bac1c2cbc57f3c5e9a3,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/kangtegong_pyftrace,1,1,
control,kangtegong/pyftrace,185f4b470dd7c599d532b2d4a78583c765b7374d,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/kangtegong_pyftrace,1,1,
control,kuleshov-group/caduceus,33506e2b22e844736de3ab5a2fd6ad3a8dd71053,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/kuleshov-group_caduceus,1,1,
control,kuleshov-group/caduceus,0efeae802dbdb52c904f5c49052419a526dfaa8f,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/kuleshov-group_caduceus,1,1,
control,kuleshov-group/caduceus,17452f8c4066f5d562fdcfb3e4f28534cdc31015,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/kuleshov-group_caduceus,1,1,
control,kuleshov-group/caduceus,901884f6a6c9ad82ae36cbfdb056b272d9a4c64a,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/kuleshov-group_caduceus,1,1,
control,kuleshov-group/caduceus,8f04348b51de01a80e6d3e6dadc9a61f39438cc6,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/kuleshov-group_caduceus,1,1,
control,kuleshov-group/caduceus,6b451a8b1a8e5d55b76b4e68565ed551fc53de64,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/kuleshov-group_caduceus,1,1,
control,kuleshov-group/caduceus,2593c807ebfc0aede05e7a991474b1a0e60fdc93,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/kuleshov-group_caduceus,1,1,
control,kuleshov-group/caduceus,49e3204dfba5bd36b9c6405bca6b0396e04ab9d2,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/kuleshov-group_caduceus,1,1,
