dataset_source,repo_name,time,commits_scanned,commits_with_python_changes,commits_with_function_change_events,unique_changed_functions,unique_changed_files,time_to_event,is_treatment,post_event,event,cursor,commits_with_function_events_manifest,commits_with_function_events_scored,detection_complete,detector_merge_status,treatment_group,treatment_period,parse_exclusion_records,has_parse_exclusion,commits,lines_added,age,ncloc_paper,ncloc_python_snapshot,contributors,stars,issues,lead_6,lead_5,lead_4,lead_3,lead_2,lead_1,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,analysis_ready_agc_changed_block_paper_ncloc,analysis_ready_agc_changed_block_python_snapshot_ncloc,log1p_commits,log1p_lines_added,log1p_age,log1p_contributors,log1p_stars,log1p_issues,analysis_ready_paper_ncloc,analysis_ready_python_snapshot_ncloc,analysis_ready_ratio_paper_ncloc,analysis_ready_ratio_python_snapshot_ncloc,treat,unit_id,calendar_time,function_change_events,agc_function_change_events,hwc_function_change_events,has_function_change_event,zero_function_event_month,agc_function_change_event_ratio,log1p_function_change_events,log1p_agc_function_change_events,log1p_hwc_function_change_events,ast_sequence_token_lower_bound_inclusive,ast_sequence_token_upper_bound_exclusive,ast_sequence_token_band,ast_sequence_token_specification,ratio_sample
treatment,tony/django-docutils,2024-12,25,4,3,43,28,-3.0,0,0,2025-03,0,3.0,3.0,True,both,treatment,pre,0,0,29,1686,3451.0,2483.0,2974,1,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3.4011973816621555,7.430707082545968,8.146709052203319,0.6931471805599453,0.0,0.0,1,1,1,1,1,tony/django-docutils,2024-12,4,3,1,1,0,0.75,1.6094379124341003,1.3862943611198906,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,tony/django-docutils,2025-01,20,5,3,49,26,-2.0,0,0,2025-03,0,3.0,3.0,True,both,treatment,pre,0,0,21,934,0.0,2546.0,3037,1,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.091042453358316,6.840546529288687,0.0,0.6931471805599453,0.0,0.0,1,1,1,1,1,tony/django-docutils,2025-01,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,trycua/cua,2025-03,93,13,11,729,105,0.0,1,1,2025-03,1,11.0,11.0,True,both,treatment,event,0,0,120,62016,0.0,11016.0,12736,6,665.0,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4.795790545596741,11.035163819991434,0.0,1.9459101490553128,6.501289670540389,2.5649493574615367,1,1,1,1,1,trycua/cua,2025-03,34,26,8,1,0,0.7647058823529411,3.5553480614894135,3.295836866004329,2.197224577336219,70,80,70-79,bounded_band,1
treatment,trycua/cua,2025-04,237,66,58,187,39,1.0,1,1,2025-03,1,58.0,58.0,True,both,treatment,post,0,0,286,68591,15.0,11136.0,16295,12,1902.0,28.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5.6594822157596205,11.135931188837755,2.772588722239781,2.5649493574615367,7.551186867296149,3.3672958299864737,1,1,1,1,1,trycua/cua,2025-04,4,4,0,1,0,1.0,1.6094379124341003,1.6094379124341003,0.0,70,80,70-79,bounded_band,1
treatment,trycua/cua,2025-05,179,92,83,361,47,2.0,1,1,2025-03,0,83.0,83.0,True,both,treatment,post,4,1,227,48737,45.0,18802.0,21343,7,2562.0,35.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.42934562895444,10.794214292279008,3.828641396489095,2.079441541679836,7.848933726364071,3.58351893845611,1,1,1,1,1,trycua/cua,2025-05,23,19,4,1,0,0.8260869565217391,3.1780538303479453,2.995732273553991,1.6094379124341003,70,80,70-79,bounded_band,1
treatment,trycua/cua,2025-06,167,63,53,334,46,3.0,1,1,2025-03,1,53.0,53.0,True,both,treatment,post,0,0,189,55422,76.0,22926.0,23736,5,373.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5.247024072160486,10.92274994903416,4.343805421853684,1.791759469228055,5.924255797414531,1.791759469228055,1,1,1,1,1,trycua/cua,2025-06,8,7,1,1,0,0.875,2.197224577336219,2.0794415416798357,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,trycua/cua,2025-07,121,52,51,640,81,4.0,1,1,2025-03,1,51.0,51.0,True,both,treatment,post,2,1,138,81213,106.0,19580.0,18945,6,152.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4.934473933130692,11.304842925081322,4.672828834461906,1.9459101490553128,5.030437921392435,1.0986122886681096,1,1,1,1,1,trycua/cua,2025-07,20,20,0,1,0,1.0,3.044522437723423,3.044522437723423,0.0,70,80,70-79,bounded_band,1
treatment,trycua/cua,2025-08,232,142,122,497,58,5.0,1,1,2025-03,0,122.0,122.0,True,both,treatment,post,0,0,278,518112,137.0,24194.0,24596,10,242.0,12.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.631211781821365,13.157948644169233,4.927253685157204,2.3978952727983707,5.493061443340548,2.5649493574615367,1,1,1,1,1,trycua/cua,2025-08,34,28,6,1,0,0.8235294117647058,3.5553480614894135,3.3672958299864737,1.9459101490553132,70,80,70-79,bounded_band,1
treatment,tsukumijima/KonomiTV,2024-08,139,58,51,86,15,-5.0,0,0,2025-01,0,51.0,51.0,True,both,treatment,pre,0,0,142,8747,1044.0,33899.0,14660,3,10.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4.962844630259907,9.076580381796658,6.951772164398911,1.3862943611198906,2.3978952727983707,1.0986122886681096,1,1,1,1,1,tsukumijima/KonomiTV,2024-08,3,3,0,1,0,1.0,1.3862943611198906,1.3862943611198906,0.0,70,80,70-79,bounded_band,1
treatment,tsukumijima/KonomiTV,2025-03,62,36,36,28,15,2.0,1,1,2025-01,1,36.0,36.0,True,both,treatment,post,0,0,70,8948,1256.0,47015.0,17668,5,54.0,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.262679877041316,9.099297073182855,7.136483208590247,1.791759469228055,4.007333185232471,1.9459101490553128,1,1,1,1,1,tsukumijima/KonomiTV,2025-03,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
treatment,tsukumijima/KonomiTV,2025-04,43,18,17,69,20,3.0,1,1,2025-01,1,17.0,17.0,True,both,treatment,post,0,0,47,6889,1287.0,47574.0,18239,5,15.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3.8712010109078903,8.837826364007704,7.160845906664298,1.791759469228055,2.772588722239781,1.791759469228055,1,1,1,1,1,tsukumijima/KonomiTV,2025-04,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
treatment,tw-haiven/haiven,2024-04,209,112,106,741,100,-10.0,0,0,2025-02,0,106.0,106.0,True,both,treatment,pre,0,0,225,22052,0.0,9796.0,8904,8,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.420534999272285,10.001203926042198,0.0,2.197224577336219,0.0,0.0,1,1,1,1,1,tw-haiven/haiven,2024-04,35,20,15,1,0,0.5714285714285714,3.58351893845611,3.044522437723423,2.772588722239781,70,80,70-79,bounded_band,1
treatment,tw-haiven/haiven,2024-05,204,92,78,216,44,-9.0,0,0,2025-02,0,78.0,78.0,True,both,treatment,pre,0,0,223,64257,0.0,13850.0,9505,9,4.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.41164605185504,11.070661508624966,0.0,2.302585092994045,1.6094379124341005,0.0,1,1,1,1,1,tw-haiven/haiven,2024-05,7,4,3,1,0,0.5714285714285714,2.0794415416798357,1.6094379124341003,1.3862943611198906,70,80,70-79,bounded_band,1
treatment,tw-haiven/haiven,2024-07,33,11,10,20,11,-7.0,0,0,2025-02,0,10.0,10.0,True,both,treatment,pre,0,0,36,1828,31.0,13858.0,9470,5,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.610917912644224,7.511524648390865,3.4657359027997265,1.791759469228055,1.0986122886681096,0.6931471805599453,1,1,1,1,1,tw-haiven/haiven,2024-07,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
treatment,tw-haiven/haiven,2024-08,165,72,68,382,68,-6.0,0,0,2025-02,0,68.0,68.0,True,both,treatment,pre,0,0,166,12035,62.0,14637.0,9588,4,8.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.1179938124167546,9.395657437749936,4.143134726391533,1.6094379124341005,2.197224577336219,0.0,1,1,1,1,1,tw-haiven/haiven,2024-08,15,10,5,1,0,0.6666666666666666,2.772588722239781,2.3978952727983707,1.791759469228055,70,80,70-79,bounded_band,1
treatment,tw-haiven/haiven,2024-09,101,28,26,186,34,-5.0,0,0,2025-02,0,26.0,26.0,True,both,treatment,pre,0,0,101,12234,93.0,12629.0,6854,7,15.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4.624972813284271,9.412055975876772,4.543294782270004,2.079441541679836,2.772588722239781,0.0,1,1,1,1,1,tw-haiven/haiven,2024-09,13,6,7,1,0,0.46153846153846156,2.6390573296152584,1.9459101490553132,2.0794415416798357,70,80,70-79,bounded_band,1
treatment,tw-haiven/haiven,2024-10,120,31,28,110,22,-4.0,0,0,2025-02,0,28.0,28.0,True,both,treatment,pre,0,0,120,11869,123.0,14085.0,7160,8,29.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4.795790545596741,9.381769487603714,4.820281565605037,2.197224577336219,3.4011973816621555,0.6931471805599453,1,1,1,1,1,tw-haiven/haiven,2024-10,9,0,9,1,0,0.0,2.3025850929940455,0.0,2.3025850929940455,70,80,70-79,bounded_band,1
treatment,tw-haiven/haiven,2025-02,76,11,11,35,11,0.0,1,1,2025-02,1,11.0,11.0,True,both,treatment,event,0,0,76,2623,246.0,15444.0,7150,3,15.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4.343805421853684,7.8724551500639794,5.5093883366279774,1.3862943611198906,2.772588722239781,1.0986122886681096,1,1,1,1,1,tw-haiven/haiven,2025-02,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
treatment,tw-haiven/haiven,2025-03,122,57,53,133,29,1.0,1,1,2025-02,1,53.0,53.0,True,both,treatment,post,2,1,125,12271,274.0,17985.0,7082,5,9.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4.836281906951478,9.415075523607037,5.616771097666571,1.791759469228055,2.302585092994045,0.6931471805599453,1,1,1,1,1,tw-haiven/haiven,2025-03,37,22,15,1,0,0.5945945945945946,3.6375861597263857,3.1354942159291497,2.772588722239781,70,80,70-79,bounded_band,1
treatment,tw-haiven/haiven,2025-05,53,19,18,42,12,3.0,1,1,2025-02,1,18.0,18.0,True,both,treatment,post,0,0,53,4185,335.0,19957.0,7423,4,7.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3.988984046564274,8.339500903005945,5.817111159963204,1.6094379124341005,2.079441541679836,0.0,1,1,1,1,1,tw-haiven/haiven,2025-05,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
treatment,tw-haiven/haiven,2025-07,30,13,13,241,33,5.0,1,1,2025-02,0,13.0,13.0,True,both,treatment,post,0,0,31,13078,396.0,24639.0,10643,3,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.4657359027997265,9.478763169489152,5.98393628068719,1.3862943611198906,1.791759469228055,0.0,1,1,1,1,1,tw-haiven/haiven,2025-07,10,5,5,1,0,0.5,2.3978952727983707,1.791759469228055,1.791759469228055,70,80,70-79,bounded_band,1
treatment,utensils/mcp-nixos,2025-03,169,119,103,1277,121,0.0,1,1,2025-03,1,103.0,103.0,True,both,treatment,event,0,0,171,84673,0.0,13358.0,14881,2,7.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.147494476813453,11.346563867755002,0.0,1.0986122886681096,2.079441541679836,0.0,1,1,1,1,1,utensils/mcp-nixos,2025-03,48,38,10,1,0,0.7916666666666666,3.8918202981106265,3.6635616461296463,2.3978952727983707,70,80,70-79,bounded_band,1
treatment,utensils/mcp-nixos,2025-04,122,61,52,315,51,1.0,1,1,2025-03,1,52.0,52.0,True,both,treatment,post,0,0,136,39616,2.0,13451.0,18395,2,43.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4.919980925828125,10.587013598052016,1.0986122886681096,1.0986122886681096,3.784189633918261,1.6094379124341005,1,1,1,1,1,utensils/mcp-nixos,2025-04,7,5,2,1,0,0.7142857142857143,2.0794415416798357,1.791759469228055,1.0986122886681096,70,80,70-79,bounded_band,1
treatment,utensils/mcp-nixos,2025-05,16,4,4,482,40,2.0,1,1,2025-03,1,4.0,4.0,True,both,treatment,post,0,0,18,34462,32.0,30121.0,8605,1,32.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2.9444389791664403,10.447641563750562,3.49650756146648,0.6931471805599453,3.49650756146648,2.197224577336219,1,1,1,1,1,utensils/mcp-nixos,2025-05,8,2,6,1,0,0.25,2.197224577336219,1.0986122886681096,1.9459101490553132,70,80,70-79,bounded_band,1
treatment,vietanhdev/anylabeling,2024-08,13,9,5,29,5,-7.0,0,0,2025-03,0,5.0,5.0,True,both,treatment,pre,0,0,14,450,477.0,158453.0,158775,3,129.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.70805020110221,6.111467339502678,6.169610732491456,1.3862943611198906,4.867534450455582,0.0,1,1,1,1,1,vietanhdev/anylabeling,2024-08,2,2,0,1,0,1.0,1.0986122886681096,1.0986122886681096,0.0,70,80,70-79,bounded_band,1
treatment,vietanhdev/anylabeling,2025-04,3,3,3,15,4,1.0,1,1,2025-03,0,3.0,3.0,True,both,treatment,post,0,0,3,25031,720.0,32820.0,33231,1,54.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.3862943611198906,10.127910285348715,6.580639137284948,0.6931471805599453,4.007333185232471,0.6931471805599453,1,1,1,1,1,vietanhdev/anylabeling,2025-04,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
treatment,wdm0006/elote,2025-02,9,7,6,210,19,0.0,1,1,2025-02,1,6.0,6.0,True,both,treatment,event,0,0,9,9805,2623.0,11558.0,3250,2,0.0,13.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2.302585092994045,9.190749722211178,7.8724551500639794,1.0986122886681096,0.0,2.6390573296152584,1,1,1,1,1,wdm0006/elote,2025-02,16,12,4,1,0,0.75,2.833213344056216,2.5649493574615367,1.6094379124341003,70,80,70-79,bounded_band,1
treatment,wdm0006/elote,2025-03,8,3,2,349,40,1.0,1,1,2025-02,1,2.0,2.0,True,both,treatment,post,0,0,8,12526,2651.0,6872.0,9161,1,0.0,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2.197224577336219,9.435641593844192,7.883069351305753,0.6931471805599453,0.0,2.197224577336219,1,1,1,1,1,wdm0006/elote,2025-03,16,13,3,1,0,0.8125,2.833213344056216,2.6390573296152584,1.3862943611198906,70,80,70-79,bounded_band,1
treatment,wdm0006/elote,2025-04,4,4,4,199,23,2.0,1,1,2025-02,0,4.0,4.0,True,both,treatment,post,0,0,4,2101,2682.0,7790.0,10136,1,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.6094379124341005,7.650644551436896,7.894690850425624,0.6931471805599453,0.0,0.0,1,1,1,1,1,wdm0006/elote,2025-04,8,8,0,1,0,1.0,2.197224577336219,2.197224577336219,0.0,70,80,70-79,bounded_band,1
treatment,wdm0006/git-pandas,2025-03,3,2,2,186,20,0.0,1,1,2025-03,1,2.0,2.0,True,both,treatment,event,0,0,3,6398,3412.0,3562.0,4544,2,0.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.3862943611198906,8.76389700713946,8.135346948906706,1.0986122886681096,0.0,1.3862943611198906,1,1,1,1,1,wdm0006/git-pandas,2025-03,10,4,6,1,0,0.4,2.3978952727983707,1.6094379124341003,1.9459101490553132,70,80,70-79,bounded_band,1
treatment,wdm0006/git-pandas,2025-04,13,10,4,67,5,1.0,1,1,2025-03,0,4.0,4.0,True,both,treatment,post,0,0,14,2017,3443.0,4262.0,5359,2,2.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2.70805020110221,7.609862200913554,8.14438886554762,1.0986122886681096,1.0986122886681096,0.6931471805599453,1,1,1,1,1,wdm0006/git-pandas,2025-04,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
treatment,wdm0006/git-pandas,2025-05,2,1,1,85,11,2.0,1,1,2025-03,0,1.0,1.0,True,both,treatment,post,0,0,2,2197,3473.0,5293.0,6553,1,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.0986122886681096,7.6953031349635665,8.15306194680105,0.6931471805599453,0.0,0.0,1,1,1,1,1,wdm0006/git-pandas,2025-05,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
treatment,wdm0006/git-pandas,2025-06,9,9,8,246,14,3.0,1,1,2025-03,0,8.0,8.0,True,both,treatment,post,0,0,9,4642,3504.0,7924.0,9466,1,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.302585092994045,8.44311598801992,8.16194579946869,0.6931471805599453,0.0,0.0,1,1,1,1,1,wdm0006/git-pandas,2025-06,7,0,7,1,0,0.0,2.0794415416798357,0.0,2.0794415416798357,70,80,70-79,bounded_band,1
treatment,wdm0006/git-pandas,2025-07,12,11,10,215,25,4.0,1,1,2025-03,0,10.0,10.0,True,both,treatment,post,0,0,12,6589,3534.0,9845.0,11632,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2.5649493574615367,8.793308627496552,8.170468578330674,0.6931471805599453,0.0,0.0,1,1,1,1,1,wdm0006/git-pandas,2025-07,7,7,0,1,0,1.0,2.0794415416798357,2.0794415416798357,0.0,70,80,70-79,bounded_band,1
treatment,wdm0006/pygeohash,2025-02,14,3,2,26,5,-1.0,0,0,2025-03,0,2.0,2.0,True,both,treatment,pre,0,0,20,9391,3312.0,627.0,788,2,2.0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3.044522437723423,9.147613542067877,8.105609402299896,1.0986122886681096,1.0986122886681096,1.9459101490553128,1,1,1,1,1,wdm0006/pygeohash,2025-02,5,3,2,1,0,0.6,1.791759469228055,1.3862943611198906,1.0986122886681096,70,80,70-79,bounded_band,1
treatment,wdm0006/pygeohash,2025-03,15,7,6,106,19,0.0,1,1,2025-03,1,6.0,6.0,True,both,treatment,event,0,0,18,14194,3340.0,2669.0,2355,2,0.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2.9444389791664403,9.560645068907071,8.114025442356755,1.0986122886681096,0.0,1.791759469228055,1,1,1,1,1,wdm0006/pygeohash,2025-03,4,4,0,1,0,1.0,1.6094379124341003,1.6094379124341003,0.0,70,80,70-79,bounded_band,1
treatment,wdm0006/pygeohash,2025-04,4,3,3,31,9,1.0,1,1,2025-03,0,3.0,3.0,True,both,treatment,post,0,0,4,816,3371.0,2909.0,2639,1,3.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.6094379124341005,6.705639094860002,8.123261319121745,0.6931471805599453,1.3862943611198906,0.0,1,1,1,1,1,wdm0006/pygeohash,2025-04,3,3,0,1,0,1.0,1.3862943611198906,1.3862943611198906,0.0,70,80,70-79,bounded_band,1
treatment,wdm0006/pygeohash,2025-05,3,2,2,19,3,2.0,1,1,2025-03,0,2.0,2.0,True,both,treatment,post,0,0,3,229,3401.0,3013.0,2763,1,3.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.3862943611198906,5.438079308923196,8.132118772955806,0.6931471805599453,1.3862943611198906,1.6094379124341005,1,1,1,1,1,wdm0006/pygeohash,2025-05,4,4,0,1,0,1.0,1.6094379124341003,1.6094379124341003,0.0,70,80,70-79,bounded_band,1
treatment,whiteducksoftware/flock,2025-02,178,124,106,897,149,-1.0,0,0,2025-03,0,106.0,106.0,True,both,treatment,pre,0,0,213,110489,0.0,11803.0,12923,5,20.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.365976015021851,11.61268029810722,0.0,1.791759469228055,3.044522437723423,0.0,1,1,1,1,1,whiteducksoftware/flock,2025-02,45,33,12,1,0,0.7333333333333333,3.828641396489095,3.526360524616161,2.5649493574615367,70,80,70-79,bounded_band,1
treatment,whiteducksoftware/flock,2025-03,38,25,20,396,49,0.0,1,1,2025-03,1,20.0,20.0,True,both,treatment,event,0,0,43,62348,16.0,12697.0,15272,2,6.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3.784189633918261,11.040502912487185,2.833213344056216,1.0986122886681096,1.9459101490553128,0.0,1,1,1,1,1,whiteducksoftware/flock,2025-03,18,5,13,1,0,0.2777777777777778,2.9444389791664403,1.791759469228055,2.6390573296152584,70,80,70-79,bounded_band,1
treatment,whiteducksoftware/flock,2025-04,147,96,85,893,133,1.0,1,1,2025-03,1,85.0,85.0,True,both,treatment,post,0,0,171,882217,47.0,18789.0,20512,6,8.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5.147494476813453,13.69019446998144,3.8712010109078903,1.9459101490553128,2.197224577336219,0.0,1,1,1,1,1,whiteducksoftware/flock,2025-04,44,31,13,1,0,0.7045454545454546,3.8066624897703196,3.4657359027997265,2.6390573296152584,70,80,70-79,bounded_band,1
treatment,whiteducksoftware/flock,2025-05,267,169,159,1516,185,2.0,1,1,2025-03,0,159.0,159.0,True,both,treatment,post,10,1,345,200527,77.0,30218.0,34110,6,11.0,20.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.846438775057724,12.208709166851303,4.356708826689592,1.9459101490553128,2.4849066497880004,3.044522437723423,1,1,1,1,1,whiteducksoftware/flock,2025-05,69,45,24,1,0,0.6521739130434783,4.2484952420493585,3.828641396489095,3.2188758248682006,70,80,70-79,bounded_band,1
treatment,whiteducksoftware/flock,2025-07,20,12,10,16,3,4.0,1,1,2025-03,0,10.0,10.0,True,both,treatment,post,0,0,26,968,138.0,30739.0,30659,6,4.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3.295836866004329,6.876264611890766,4.934473933130692,1.9459101490553128,1.6094379124341005,1.0986122886681096,1,1,1,1,1,whiteducksoftware/flock,2025-07,1,0,1,1,0,0.0,0.6931471805599453,0.0,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,whiteducksoftware/flock,2025-08,51,28,27,138,56,5.0,1,1,2025-03,0,27.0,27.0,True,both,treatment,post,0,0,69,56576,169.0,30948.0,33699,5,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4.248495242049359,10.943357821180474,5.135798437050261,1.791759469228055,0.0,1.0986122886681096,1,1,1,1,1,whiteducksoftware/flock,2025-08,4,3,1,1,0,0.75,1.6094379124341003,1.3862943611198906,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,xzq-xu/jvm-mcp-server,2025-03,22,10,10,106,8,0.0,1,1,2025-03,1,10.0,10.0,True,both,treatment,event,0,0,32,5564,0.0,1363.0,1647,4,36.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.49650756146648,8.624252263709645,0.0,1.6094379124341005,3.610917912644224,1.6094379124341005,1,1,1,1,1,xzq-xu/jvm-mcp-server,2025-03,2,1,1,1,0,0.5,1.0986122886681096,0.6931471805599453,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,xzq-xu/jvm-mcp-server,2025-06,5,3,3,174,21,3.0,1,1,2025-03,1,3.0,3.0,True,both,treatment,post,0,0,7,5525,82.0,3155.0,3769,3,2.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.079441541679836,8.617219505483362,4.418840607796597,1.3862943611198906,1.0986122886681096,0.0,1,1,1,1,1,xzq-xu/jvm-mcp-server,2025-06,8,2,6,1,0,0.25,2.197224577336219,1.0986122886681096,1.9459101490553132,70,80,70-79,bounded_band,1
treatment,yagami1997/CursorMind,2025-03,31,2,2,143,12,0.0,1,1,2025-03,1,2.0,2.0,True,both,treatment,event,0,0,31,9544,0.0,2410.0,2813,1,118.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.4657359027997265,9.163772736159848,0.0,0.6931471805599453,4.77912349311153,1.0986122886681096,1,1,1,1,1,yagami1997/CursorMind,2025-03,3,2,1,1,0,0.6666666666666666,1.3862943611198906,1.0986122886681096,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,yagami1997/TradeMind,2025-02,136,19,14,42,4,-1.0,0,0,2025-03,0,14.0,14.0,True,both,treatment,pre,0,0,140,3671,0.0,1310.0,1312,4,59.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.948759890378168,8.20849175174038,0.0,1.6094379124341005,4.0943445622221,1.3862943611198906,1,1,1,1,1,yagami1997/TradeMind,2025-02,1,1,0,1,0,1.0,0.6931471805599453,0.6931471805599453,0.0,70,80,70-79,bounded_band,1
treatment,yagami1997/TradeMind,2025-03,113,39,39,246,29,0.0,1,1,2025-03,1,39.0,39.0,True,both,treatment,event,1,1,115,77533,18.0,12241.0,9365,2,15.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4.7535901911063645,11.258471828813905,2.9444389791664403,1.0986122886681096,2.772588722239781,1.0986122886681096,1,1,1,1,1,yagami1997/TradeMind,2025-03,4,3,1,1,0,0.75,1.6094379124341003,1.3862943611198906,0.6931471805599453,70,80,70-79,bounded_band,1
treatment,yeagerai/genlayer-studio,2024-04,47,21,18,206,30,-11.0,0,0,2025-03,0,18.0,18.0,True,both,treatment,pre,0,0,49,19600,0.0,4867.0,2398,7,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.912023005428146,9.883335864325277,0.0,2.079441541679836,0.0,0.0,1,1,1,1,1,yeagerai/genlayer-studio,2024-04,9,4,5,1,0,0.4444444444444444,2.3025850929940455,1.6094379124341003,1.791759469228055,70,80,70-79,bounded_band,1
treatment,yeagerai/genlayer-studio,2024-05,39,21,19,144,33,-10.0,0,0,2025-03,0,19.0,19.0,True,both,treatment,pre,1,1,40,9920,0.0,7761.0,3004,6,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.713572066704308,9.202409001649904,0.0,1.9459101490553128,0.0,0.0,1,1,1,1,1,yeagerai/genlayer-studio,2024-05,7,2,5,1,0,0.2857142857142857,2.0794415416798357,1.0986122886681096,1.791759469228055,70,80,70-79,bounded_band,1
treatment,yeagerai/genlayer-studio,2024-07,34,21,20,190,43,-8.0,0,0,2025-03,0,20.0,20.0,True,both,treatment,pre,0,0,39,24768,0.0,11224.0,4031,5,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.688879454113936,10.11734815025142,0.0,1.791759469228055,0.0,0.0,1,1,1,1,1,yeagerai/genlayer-studio,2024-07,16,8,8,1,0,0.5,2.833213344056216,2.197224577336219,2.197224577336219,70,80,70-79,bounded_band,1
