treatment_repo,treatment_month,event_month,time_to_event,in_event_window,original_control_slots,python_eligible_controls,no_python_controls,snapshot_unknown_controls,missing_clone_controls,missing_monthly_history_controls,no_prior_snapshot_controls,exact_month_python_controls,prior_asof_python_controls,has_any_python_control,has_all_three_python_controls,coverage_class,eligible_snapshot_age_min_months,eligible_snapshot_age_median_months,eligible_snapshot_age_max_months,python_eligible_control_repos,no_python_control_repos,unavailable_or_unknown_control_repos,stable_python_control_count_event_window
tmux-python/tmuxp,2024-05,2025-03,-10.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,10,21.0,33,AlexIoannides/pyspark-example-project | FlipperPA/peregrine | bannsec/stegoVeritas,,,3
tmux-python/tmuxp,2024-06,2025-03,-9.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,11,22.0,34,AlexIoannides/pyspark-example-project | FlipperPA/peregrine | bannsec/stegoVeritas,,,3
tmux-python/tmuxp,2024-07,2025-03,-8.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,12,23.0,35,AlexIoannides/pyspark-example-project | FlipperPA/peregrine | bannsec/stegoVeritas,,,3
tmux-python/tmuxp,2024-08,2025-03,-7.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,13,24.0,36,AlexIoannides/pyspark-example-project | FlipperPA/peregrine | bannsec/stegoVeritas,,,3
tmux-python/tmuxp,2024-09,2025-03,-6.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,14,25.0,37,AlexIoannides/pyspark-example-project | FlipperPA/peregrine | bannsec/stegoVeritas,,,3
tmux-python/tmuxp,2024-10,2025-03,-5.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,15,26.0,38,AlexIoannides/pyspark-example-project | FlipperPA/peregrine | bannsec/stegoVeritas,,,3
tmux-python/tmuxp,2024-11,2025-03,-4.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,16,27.0,39,AlexIoannides/pyspark-example-project | FlipperPA/peregrine | bannsec/stegoVeritas,,,3
tmux-python/tmuxp,2024-12,2025-03,-3.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,17.0,40,AlexIoannides/pyspark-example-project | FlipperPA/peregrine | bannsec/stegoVeritas,,,3
tmux-python/tmuxp,2025-01,2025-03,-2.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,1,18.0,41,AlexIoannides/pyspark-example-project | FlipperPA/peregrine | bannsec/stegoVeritas,,,3
tmux-python/tmuxp,2025-02,2025-03,-1.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,2,19.0,42,AlexIoannides/pyspark-example-project | FlipperPA/peregrine | bannsec/stegoVeritas,,,3
tmux-python/tmuxp,2025-03,2025-03,0.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,3,20.0,43,AlexIoannides/pyspark-example-project | FlipperPA/peregrine | bannsec/stegoVeritas,,,3
tmux-python/tmuxp,2025-04,2025-03,1.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,4,21.0,44,AlexIoannides/pyspark-example-project | FlipperPA/peregrine | bannsec/stegoVeritas,,,3
tmux-python/tmuxp,2025-05,2025-03,2.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,5,22.0,45,AlexIoannides/pyspark-example-project | FlipperPA/peregrine | bannsec/stegoVeritas,,,3
tmux-python/tmuxp,2025-06,2025-03,3.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,6,23.0,46,AlexIoannides/pyspark-example-project | FlipperPA/peregrine | bannsec/stegoVeritas,,,3
tmux-python/tmuxp,2025-07,2025-03,4.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,7,24.0,47,AlexIoannides/pyspark-example-project | FlipperPA/peregrine | bannsec/stegoVeritas,,,3
tmux-python/tmuxp,2025-08,2025-03,5.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,8,25.0,48,AlexIoannides/pyspark-example-project | FlipperPA/peregrine | bannsec/stegoVeritas,,,3
tony/django-docutils,2024-01,2025-03,-14.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,1,45.0,84,R0uter/ss.conf-for-surge | The-Compiler/pytest-vw | joereynolds/reap-get,,,3
tony/django-docutils,2024-02,2025-03,-13.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,2,46.0,85,R0uter/ss.conf-for-surge | The-Compiler/pytest-vw | joereynolds/reap-get,,,3
tony/django-docutils,2024-03,2025-03,-12.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,3,47.0,86,R0uter/ss.conf-for-surge | The-Compiler/pytest-vw | joereynolds/reap-get,,,3
tony/django-docutils,2024-04,2025-03,-11.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,4,48.0,87,R0uter/ss.conf-for-surge | The-Compiler/pytest-vw | joereynolds/reap-get,,,3
tony/django-docutils,2024-05,2025-03,-10.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,5,49.0,88,R0uter/ss.conf-for-surge | The-Compiler/pytest-vw | joereynolds/reap-get,,,3
tony/django-docutils,2024-06,2025-03,-9.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,6,50.0,89,R0uter/ss.conf-for-surge | The-Compiler/pytest-vw | joereynolds/reap-get,,,3
tony/django-docutils,2024-07,2025-03,-8.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,51.0,90,R0uter/ss.conf-for-surge | The-Compiler/pytest-vw | joereynolds/reap-get,,,3
tony/django-docutils,2024-08,2025-03,-7.0,0,3,3,0,0,0,0,0,0,3,1,1,3_of_3,1,52.0,91,R0uter/ss.conf-for-surge | The-Compiler/pytest-vw | joereynolds/reap-get,,,3
tony/django-docutils,2024-09,2025-03,-6.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,2,53.0,92,R0uter/ss.conf-for-surge | The-Compiler/pytest-vw | joereynolds/reap-get,,,3
tony/django-docutils,2024-10,2025-03,-5.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,3,54.0,93,R0uter/ss.conf-for-surge | The-Compiler/pytest-vw | joereynolds/reap-get,,,3
tony/django-docutils,2024-11,2025-03,-4.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,4,55.0,94,R0uter/ss.conf-for-surge | The-Compiler/pytest-vw | joereynolds/reap-get,,,3
tony/django-docutils,2024-12,2025-03,-3.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,5,56.0,95,R0uter/ss.conf-for-surge | The-Compiler/pytest-vw | joereynolds/reap-get,,,3
tony/django-docutils,2025-01,2025-03,-2.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,6,57.0,96,R0uter/ss.conf-for-surge | The-Compiler/pytest-vw | joereynolds/reap-get,,,3
tony/django-docutils,2025-02,2025-03,-1.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,7,58.0,97,R0uter/ss.conf-for-surge | The-Compiler/pytest-vw | joereynolds/reap-get,,,3
tony/django-docutils,2025-03,2025-03,0.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,8,59.0,98,R0uter/ss.conf-for-surge | The-Compiler/pytest-vw | joereynolds/reap-get,,,3
tony/django-docutils,2025-04,2025-03,1.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,9,60.0,99,R0uter/ss.conf-for-surge | The-Compiler/pytest-vw | joereynolds/reap-get,,,3
tony/django-docutils,2025-05,2025-03,2.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,10,61.0,100,R0uter/ss.conf-for-surge | The-Compiler/pytest-vw | joereynolds/reap-get,,,3
tony/django-docutils,2025-06,2025-03,3.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,11,62.0,101,R0uter/ss.conf-for-surge | The-Compiler/pytest-vw | joereynolds/reap-get,,,3
tony/django-docutils,2025-07,2025-03,4.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,12,63.0,102,R0uter/ss.conf-for-surge | The-Compiler/pytest-vw | joereynolds/reap-get,,,3
tony/django-docutils,2025-08,2025-03,5.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,13,64.0,103,R0uter/ss.conf-for-surge | The-Compiler/pytest-vw | joereynolds/reap-get,,,3
tony/django-slugify-processor,2024-01,2025-03,-14.0,0,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,10.0,18,Cjy-CN/PUBGRecognizeAndGunpress | LGro/PyAPSI | aws-samples/aws-dms-cdc-data-pipeline,,,3
tony/django-slugify-processor,2024-02,2025-03,-13.0,0,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,11.0,19,Cjy-CN/PUBGRecognizeAndGunpress | LGro/PyAPSI | aws-samples/aws-dms-cdc-data-pipeline,,,3
tony/django-slugify-processor,2024-03,2025-03,-12.0,0,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,12.0,20,Cjy-CN/PUBGRecognizeAndGunpress | LGro/PyAPSI | aws-samples/aws-dms-cdc-data-pipeline,,,3
tony/django-slugify-processor,2024-04,2025-03,-11.0,0,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,1.0,21,Cjy-CN/PUBGRecognizeAndGunpress | LGro/PyAPSI | aws-samples/aws-dms-cdc-data-pipeline,,,3
tony/django-slugify-processor,2024-05,2025-03,-10.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,1.0,22,Cjy-CN/PUBGRecognizeAndGunpress | LGro/PyAPSI | aws-samples/aws-dms-cdc-data-pipeline,,,3
tony/django-slugify-processor,2024-06,2025-03,-9.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,1,2.0,23,Cjy-CN/PUBGRecognizeAndGunpress | LGro/PyAPSI | aws-samples/aws-dms-cdc-data-pipeline,,,3
tony/django-slugify-processor,2024-07,2025-03,-8.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,3.0,24,Cjy-CN/PUBGRecognizeAndGunpress | LGro/PyAPSI | aws-samples/aws-dms-cdc-data-pipeline,,,3
tony/django-slugify-processor,2024-08,2025-03,-7.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,4.0,25,Cjy-CN/PUBGRecognizeAndGunpress | LGro/PyAPSI | aws-samples/aws-dms-cdc-data-pipeline,,,3
tony/django-slugify-processor,2024-09,2025-03,-6.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,1,5.0,26,Cjy-CN/PUBGRecognizeAndGunpress | LGro/PyAPSI | aws-samples/aws-dms-cdc-data-pipeline,,,3
tony/django-slugify-processor,2024-10,2025-03,-5.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,2,6.0,27,Cjy-CN/PUBGRecognizeAndGunpress | LGro/PyAPSI | aws-samples/aws-dms-cdc-data-pipeline,,,3
tony/django-slugify-processor,2024-11,2025-03,-4.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,3,7.0,28,Cjy-CN/PUBGRecognizeAndGunpress | LGro/PyAPSI | aws-samples/aws-dms-cdc-data-pipeline,,,3
tony/django-slugify-processor,2024-12,2025-03,-3.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,4,8.0,29,Cjy-CN/PUBGRecognizeAndGunpress | LGro/PyAPSI | aws-samples/aws-dms-cdc-data-pipeline,,,3
tony/django-slugify-processor,2025-01,2025-03,-2.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,9.0,30,Cjy-CN/PUBGRecognizeAndGunpress | LGro/PyAPSI | aws-samples/aws-dms-cdc-data-pipeline,,,3
tony/django-slugify-processor,2025-02,2025-03,-1.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,1,10.0,31,Cjy-CN/PUBGRecognizeAndGunpress | LGro/PyAPSI | aws-samples/aws-dms-cdc-data-pipeline,,,3
tony/django-slugify-processor,2025-03,2025-03,0.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,2,11.0,32,Cjy-CN/PUBGRecognizeAndGunpress | LGro/PyAPSI | aws-samples/aws-dms-cdc-data-pipeline,,,3
tony/django-slugify-processor,2025-04,2025-03,1.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,3,12.0,33,Cjy-CN/PUBGRecognizeAndGunpress | LGro/PyAPSI | aws-samples/aws-dms-cdc-data-pipeline,,,3
tony/django-slugify-processor,2025-05,2025-03,2.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,4,13.0,34,Cjy-CN/PUBGRecognizeAndGunpress | LGro/PyAPSI | aws-samples/aws-dms-cdc-data-pipeline,,,3
tony/django-slugify-processor,2025-06,2025-03,3.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,5,14.0,35,Cjy-CN/PUBGRecognizeAndGunpress | LGro/PyAPSI | aws-samples/aws-dms-cdc-data-pipeline,,,3
tony/django-slugify-processor,2025-07,2025-03,4.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,6,15.0,36,Cjy-CN/PUBGRecognizeAndGunpress | LGro/PyAPSI | aws-samples/aws-dms-cdc-data-pipeline,,,3
tony/django-slugify-processor,2025-08,2025-03,5.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,7,16.0,37,Cjy-CN/PUBGRecognizeAndGunpress | LGro/PyAPSI | aws-samples/aws-dms-cdc-data-pipeline,,,3
trycua/cua,2025-03,2025-03,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
trycua/cua,2025-04,2025-03,1.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,1,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
trycua/cua,2025-05,2025-03,2.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,1,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
trycua/cua,2025-06,2025-03,3.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,1.0,2,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
trycua/cua,2025-07,2025-03,4.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,2,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
trycua/cua,2025-08,2025-03,5.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,1.0,3,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
tsukumijima/KonomiTV,2024-01,2025-01,-12.0,0,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,9.0,60,chenjie/PyTorch-CIFAR-10-autoencoder | jfcrenshaw/pzflow | qiboteam/qibojit,,,3
tsukumijima/KonomiTV,2024-02,2025-01,-11.0,0,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,61,chenjie/PyTorch-CIFAR-10-autoencoder | jfcrenshaw/pzflow | qiboteam/qibojit,,,3
tsukumijima/KonomiTV,2024-03,2025-01,-10.0,0,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,1.0,62,chenjie/PyTorch-CIFAR-10-autoencoder | jfcrenshaw/pzflow | qiboteam/qibojit,,,3
tsukumijima/KonomiTV,2024-04,2025-01,-9.0,0,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,2.0,63,chenjie/PyTorch-CIFAR-10-autoencoder | jfcrenshaw/pzflow | qiboteam/qibojit,,,3
tsukumijima/KonomiTV,2024-05,2025-01,-8.0,0,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,64,chenjie/PyTorch-CIFAR-10-autoencoder | jfcrenshaw/pzflow | qiboteam/qibojit,,,3
tsukumijima/KonomiTV,2024-06,2025-01,-7.0,0,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,1.0,65,chenjie/PyTorch-CIFAR-10-autoencoder | jfcrenshaw/pzflow | qiboteam/qibojit,,,3
tsukumijima/KonomiTV,2024-07,2025-01,-6.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,2.0,66,chenjie/PyTorch-CIFAR-10-autoencoder | jfcrenshaw/pzflow | qiboteam/qibojit,,,3
tsukumijima/KonomiTV,2024-08,2025-01,-5.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,3.0,67,chenjie/PyTorch-CIFAR-10-autoencoder | jfcrenshaw/pzflow | qiboteam/qibojit,,,3
tsukumijima/KonomiTV,2024-09,2025-01,-4.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,4.0,68,chenjie/PyTorch-CIFAR-10-autoencoder | jfcrenshaw/pzflow | qiboteam/qibojit,,,3
tsukumijima/KonomiTV,2024-10,2025-01,-3.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,5.0,69,chenjie/PyTorch-CIFAR-10-autoencoder | jfcrenshaw/pzflow | qiboteam/qibojit,,,3
tsukumijima/KonomiTV,2024-11,2025-01,-2.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,1,6.0,70,chenjie/PyTorch-CIFAR-10-autoencoder | jfcrenshaw/pzflow | qiboteam/qibojit,,,3
tsukumijima/KonomiTV,2024-12,2025-01,-1.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,7.0,71,chenjie/PyTorch-CIFAR-10-autoencoder | jfcrenshaw/pzflow | qiboteam/qibojit,,,3
tsukumijima/KonomiTV,2025-01,2025-01,0.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,8.0,72,chenjie/PyTorch-CIFAR-10-autoencoder | jfcrenshaw/pzflow | qiboteam/qibojit,,,3
tsukumijima/KonomiTV,2025-02,2025-01,1.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,73,chenjie/PyTorch-CIFAR-10-autoencoder | jfcrenshaw/pzflow | qiboteam/qibojit,,,3
tsukumijima/KonomiTV,2025-03,2025-01,2.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,74,chenjie/PyTorch-CIFAR-10-autoencoder | jfcrenshaw/pzflow | qiboteam/qibojit,,,3
tsukumijima/KonomiTV,2025-04,2025-01,3.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,1.0,75,chenjie/PyTorch-CIFAR-10-autoencoder | jfcrenshaw/pzflow | qiboteam/qibojit,,,3
tsukumijima/KonomiTV,2025-05,2025-01,4.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,2.0,76,chenjie/PyTorch-CIFAR-10-autoencoder | jfcrenshaw/pzflow | qiboteam/qibojit,,,3
tsukumijima/KonomiTV,2025-06,2025-01,5.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,3.0,77,chenjie/PyTorch-CIFAR-10-autoencoder | jfcrenshaw/pzflow | qiboteam/qibojit,,,3
tsukumijima/KonomiTV,2025-07,2025-01,6.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,1,4.0,78,chenjie/PyTorch-CIFAR-10-autoencoder | jfcrenshaw/pzflow | qiboteam/qibojit,,,3
tsukumijima/KonomiTV,2025-08,2025-01,7.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,5.0,79,chenjie/PyTorch-CIFAR-10-autoencoder | jfcrenshaw/pzflow | qiboteam/qibojit,,,3
ttmouse/Wispr-Flow-CN,2024-09,2024-12,-3.0,1,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,RobinWu218/ToST | Scrapybara/scrapybara-playground | vonssy/BlockBitsApp-BOT,0
ttmouse/Wispr-Flow-CN,2024-10,2024-12,-2.0,1,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,RobinWu218/ToST | Scrapybara/scrapybara-playground | vonssy/BlockBitsApp-BOT,0
ttmouse/Wispr-Flow-CN,2024-11,2024-12,-1.0,1,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,RobinWu218/ToST | Scrapybara/scrapybara-playground | vonssy/BlockBitsApp-BOT,0
ttmouse/Wispr-Flow-CN,2024-12,2024-12,0.0,1,3,2,1,0,0,0,0,2,0,1,0,2_of_3,0,0.0,0,Scrapybara/scrapybara-playground | vonssy/BlockBitsApp-BOT,RobinWu218/ToST,,0
ttmouse/Wispr-Flow-CN,2025-01,2024-12,1.0,1,3,2,1,0,0,0,0,1,1,1,0,2_of_3,0,0.5,1,Scrapybara/scrapybara-playground | vonssy/BlockBitsApp-BOT,RobinWu218/ToST,,0
ttmouse/Wispr-Flow-CN,2025-02,2024-12,2.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,2,RobinWu218/ToST | Scrapybara/scrapybara-playground | vonssy/BlockBitsApp-BOT,,,0
ttmouse/Wispr-Flow-CN,2025-03,2024-12,3.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,1.0,3,RobinWu218/ToST | Scrapybara/scrapybara-playground | vonssy/BlockBitsApp-BOT,,,0
ttmouse/Wispr-Flow-CN,2025-04,2024-12,4.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,1,2.0,4,RobinWu218/ToST | Scrapybara/scrapybara-playground | vonssy/BlockBitsApp-BOT,,,0
ttmouse/Wispr-Flow-CN,2025-05,2024-12,5.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,2,3.0,5,RobinWu218/ToST | Scrapybara/scrapybara-playground | vonssy/BlockBitsApp-BOT,,,0
ttmouse/Wispr-Flow-CN,2025-06,2024-12,6.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,3,4.0,6,RobinWu218/ToST | Scrapybara/scrapybara-playground | vonssy/BlockBitsApp-BOT,,,0
ttmouse/Wispr-Flow-CN,2025-07,2024-12,7.0,0,3,3,0,0,0,0,0,0,3,1,1,3_of_3,4,5.0,7,RobinWu218/ToST | Scrapybara/scrapybara-playground | vonssy/BlockBitsApp-BOT,,,0
ttmouse/Wispr-Flow-CN,2025-08,2024-12,8.0,0,3,3,0,0,0,0,0,0,3,1,1,3_of_3,5,6.0,8,RobinWu218/ToST | Scrapybara/scrapybara-playground | vonssy/BlockBitsApp-BOT,,,0
tw-haiven/haiven,2024-04,2025-02,-10.0,0,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,ArpiarSaundersLab/annsql | IBM/mt-rag-benchmark | evermoving/SystemCaptioner,0
tw-haiven/haiven,2024-05,2025-02,-9.0,0,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,ArpiarSaundersLab/annsql | IBM/mt-rag-benchmark | evermoving/SystemCaptioner,0
tw-haiven/haiven,2024-06,2025-02,-8.0,0,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,ArpiarSaundersLab/annsql | IBM/mt-rag-benchmark | evermoving/SystemCaptioner,0
tw-haiven/haiven,2024-07,2025-02,-7.0,0,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,ArpiarSaundersLab/annsql | IBM/mt-rag-benchmark | evermoving/SystemCaptioner,0
tw-haiven/haiven,2024-08,2025-02,-6.0,1,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,ArpiarSaundersLab/annsql | IBM/mt-rag-benchmark | evermoving/SystemCaptioner,0
tw-haiven/haiven,2024-09,2025-02,-5.0,1,3,1,0,0,0,0,2,1,0,1,0,1_of_3,0,0.0,0,ArpiarSaundersLab/annsql,,IBM/mt-rag-benchmark | evermoving/SystemCaptioner,0
tw-haiven/haiven,2024-10,2025-02,-4.0,1,3,2,0,0,0,0,1,2,0,1,0,2_of_3,0,0.0,0,ArpiarSaundersLab/annsql | evermoving/SystemCaptioner,,IBM/mt-rag-benchmark,0
tw-haiven/haiven,2024-11,2025-02,-3.0,1,3,2,0,0,0,0,1,2,0,1,0,2_of_3,0,0.0,0,ArpiarSaundersLab/annsql | evermoving/SystemCaptioner,,IBM/mt-rag-benchmark,0
tw-haiven/haiven,2024-12,2025-02,-2.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,ArpiarSaundersLab/annsql | IBM/mt-rag-benchmark | evermoving/SystemCaptioner,,,0
tw-haiven/haiven,2025-01,2025-02,-1.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,1,ArpiarSaundersLab/annsql | IBM/mt-rag-benchmark | evermoving/SystemCaptioner,,,0
tw-haiven/haiven,2025-02,2025-02,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,1.0,2,ArpiarSaundersLab/annsql | IBM/mt-rag-benchmark | evermoving/SystemCaptioner,,,0
tw-haiven/haiven,2025-03,2025-02,1.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,2.0,3,ArpiarSaundersLab/annsql | IBM/mt-rag-benchmark | evermoving/SystemCaptioner,,,0
tw-haiven/haiven,2025-04,2025-02,2.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,4,ArpiarSaundersLab/annsql | IBM/mt-rag-benchmark | evermoving/SystemCaptioner,,,0
tw-haiven/haiven,2025-05,2025-02,3.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,1.0,5,ArpiarSaundersLab/annsql | IBM/mt-rag-benchmark | evermoving/SystemCaptioner,,,0
tw-haiven/haiven,2025-06,2025-02,4.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,1,2.0,6,ArpiarSaundersLab/annsql | IBM/mt-rag-benchmark | evermoving/SystemCaptioner,,,0
tw-haiven/haiven,2025-07,2025-02,5.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,2,3.0,7,ArpiarSaundersLab/annsql | IBM/mt-rag-benchmark | evermoving/SystemCaptioner,,,0
tw-haiven/haiven,2025-08,2025-02,6.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,3.0,4,ArpiarSaundersLab/annsql | IBM/mt-rag-benchmark | evermoving/SystemCaptioner,,,0
utensils/mcp-nixos,2025-03,2025-03,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
utensils/mcp-nixos,2025-04,2025-03,1.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,1,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
utensils/mcp-nixos,2025-05,2025-03,2.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,1,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
utensils/mcp-nixos,2025-06,2025-03,3.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,1.0,2,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
utensils/mcp-nixos,2025-07,2025-03,4.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,2,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
utensils/mcp-nixos,2025-08,2025-03,5.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,1.0,3,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
vcs-python/vcspull,2024-01,2025-03,-14.0,0,3,3,0,0,0,0,0,0,3,1,1,3_of_3,29,35.0,36,Khrylx/PyTorch-RL | ahmetozlu/color_recognition | oval-group/smooth-topk,,,3
vcs-python/vcspull,2024-02,2025-03,-13.0,0,3,3,0,0,0,0,0,0,3,1,1,3_of_3,30,36.0,37,Khrylx/PyTorch-RL | ahmetozlu/color_recognition | oval-group/smooth-topk,,,3
