metric,cause_category,time_to_event,rows,comparable_non_null,unique_repos,identical_rows,different_rows,positive_diff_rows,negative_diff_rows,mean_diff,median_diff,median_abs_diff,p90_abs_diff,p95_abs_diff,max_abs_diff,total_abs_diff,paper_mean,our_mean,different_share,positive_diff_share,negative_diff_share,share_total_abs_diff_within_metric
duplicated_lines_density,source_scope_difference_or_mixed,7.0,4,4,4,2,2,0,2,-0.30000000000000004,-0.25,0.25,0.6400000000000001,0.6699999999999999,0.7000000000000001,1.2000000000000002,2.425,2.125,0.5,0.0,0.5,0.0015760441292356187
duplicated_lines_density,source_scope_difference_or_mixed,8.0,2,2,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0
duplicated_lines_density,source_scope_difference_or_mixed,9.0,2,2,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7000000000000002,1.7000000000000002,0.0,0.0,0.0,0.0
duplicated_lines_density,source_scope_difference_or_mixed,10.0,2,2,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,2.65,0.0,0.0,0.0,0.0
duplicated_lines_density,source_scope_difference_or_mixed,11.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,0.0,0.0,0.0,0.0
duplicated_lines_density,source_scope_difference_or_mixed,,220,220,25,144,76,48,28,0.2377272727272727,0.0,0.0,1.2999999999999998,3.1999999999999997,5.7,107.3,6.319545454545454,6.557272727272727,0.34545454545454546,0.21818181818181817,0.12727272727272726,0.1409246125558182
ncloc,commit_selection_difference,-14.0,1,1,1,0,1,0,1,-32.0,-32.0,32.0,32.0,32.0,32.0,32.0,91874.0,91842.0,1.0,0.0,1.0,2.308937246693349e-05
ncloc,commit_selection_difference,-13.0,2,2,2,0,2,1,1,553.0,553.0,609.0,1051.4,1106.7,1162.0,1218.0,101838.0,102391.0,1.0,0.5,0.5,0.0008788392395226561
ncloc,commit_selection_difference,-10.0,1,1,1,0,1,1,0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,4276.0,4410.0,1.0,1.0,0.0,9.6686747205284e-05
ncloc,commit_selection_difference,-9.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,778.0,0.0,0.0,0.0,0.0
ncloc,commit_selection_difference,-8.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233.0,1233.0,0.0,0.0,0.0,0.0
ncloc,commit_selection_difference,-7.0,2,2,2,1,1,1,0,64.5,64.5,64.5,116.10000000000001,122.55,129.0,129.0,3065.5,3130.0,0.5,0.5,0.0,9.307903275732564e-05
ncloc,commit_selection_difference,-6.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2981.0,2981.0,0.0,0.0,0.0,0.0
ncloc,commit_selection_difference,-5.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4417.0,4417.0,0.0,0.0,0.0,0.0
ncloc,commit_selection_difference,-4.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4983.0,4983.0,0.0,0.0,0.0,0.0
ncloc,commit_selection_difference,-3.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5746.0,5746.0,0.0,0.0,0.0,0.0
ncloc,commit_selection_difference,-2.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5873.0,5873.0,0.0,0.0,0.0,0.0
ncloc,commit_selection_difference,-1.0,3,3,3,2,1,1,0,0.3333333333333333,0.0,0.0,0.8,0.8999999999999999,1.0,1.0,8720.0,8720.333333333334,0.3333333333333333,0.3333333333333333,0.0,7.215428895916716e-07
ncloc,commit_selection_difference,0.0,8,8,8,4,4,4,0,38.0,0.5,0.5,91.79999999999995,195.39999999999984,299.0,304.0,9570.5,9608.5,0.5,0.5,0.0,0.00021934903843586818
ncloc,commit_selection_difference,1.0,3,3,3,1,2,2,0,15.0,3.0,3.0,34.2,38.099999999999994,42.0,45.0,15857.333333333334,15872.333333333334,0.6666666666666666,0.6666666666666666,0.0,3.246943003162522e-05
ncloc,commit_selection_difference,2.0,6,6,6,1,5,5,0,625.8333333333334,5.0,5.0,1872.0,2695.5,3519.0,3755.0,23037.666666666668,23663.5,0.8333333333333334,0.8333333333333334,0.0,0.002709393550416727
ncloc,commit_selection_difference,3.0,4,4,4,0,4,4,0,1021.25,256.0,256.0,2653.1000000000004,3112.549999999999,3572.0,4085.0,19299.5,20320.75,1.0,1.0,0.0,0.002947502703981979
ncloc,commit_selection_difference,4.0,7,7,7,1,6,4,2,0.14285714285714285,1.0,24.0,217.8,222.89999999999998,228.0,505.0,17398.714285714286,17398.85714285714,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.00036437915924379417
ncloc,commit_selection_difference,5.0,7,7,7,2,5,4,1,10155.857142857143,1.0,38.0,28939.000000000022,48756.999999999956,68575.0,71167.0,212219.85714285713,222375.7142857143,0.7142857142857143,0.5714285714285714,0.14285714285714285,0.051350042823570495
ncloc,commit_selection_difference,6.0,4,4,4,2,2,2,0,2155.25,1496.0,1496.0,4837.900000000001,5233.449999999999,5629.0,8621.0,19740.75,21896.0,0.5,0.5,0.0,0.006220421251169801
ncloc,commit_selection_difference,7.0,3,3,3,1,2,2,0,235.0,265.0,265.0,405.0,422.5,440.0,705.0,38312.666666666664,38547.666666666664,0.6666666666666666,0.6666666666666666,0.0,0.0005086877371621285
ncloc,commit_selection_difference,8.0,1,1,1,0,1,1,0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,12472.0,12891.0,1.0,1.0,0.0,0.0003023264707389104
ncloc,commit_selection_difference,,41,41,13,30,11,8,3,99.82926829268293,0.0,0.0,471.0,685.0,1037.0,4137.0,9226.463414634147,9326.292682926829,0.2682926829268293,0.1951219512195122,0.07317073170731707,0.0029850229342407455
ncloc,paper_commit_missing,3.0,1,1,1,0,1,0,1,-7211.0,-7211.0,7211.0,7211.0,7211.0,7211.0,7211.0,8454.0,1243.0,1.0,0.0,1.0,0.005203045776845544
ncloc,rule_config_analyzer_profile_signal,-14.0,6,6,6,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6144.333333333333,6144.333333333333,0.0,0.0,0.0,0.0
ncloc,rule_config_analyzer_profile_signal,-13.0,8,8,8,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4918.25,4918.25,0.0,0.0,0.0,0.0
ncloc,rule_config_analyzer_profile_signal,-12.0,9,9,9,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5523.888888888889,5523.888888888889,0.0,0.0,0.0,0.0
ncloc,rule_config_analyzer_profile_signal,-11.0,11,11,11,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5533.181818181818,5533.181818181818,0.0,0.0,0.0,0.0
ncloc,rule_config_analyzer_profile_signal,-10.0,10,10,10,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9990.1,9990.1,0.0,0.0,0.0,0.0
ncloc,rule_config_analyzer_profile_signal,-9.0,16,16,16,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18009.25,18009.25,0.0,0.0,0.0,0.0
ncloc,rule_config_analyzer_profile_signal,-8.0,15,15,15,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18887.266666666666,18887.266666666666,0.0,0.0,0.0,0.0
ncloc,rule_config_analyzer_profile_signal,-7.0,12,12,12,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18817.75,18817.75,0.0,0.0,0.0,0.0
ncloc,rule_config_analyzer_profile_signal,-6.0,14,14,14,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6016.071428571428,6016.071428571428,0.0,0.0,0.0,0.0
ncloc,rule_config_analyzer_profile_signal,-5.0,15,15,15,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16137.266666666666,16137.266666666666,0.0,0.0,0.0,0.0
ncloc,rule_config_analyzer_profile_signal,-4.0,17,17,17,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.764705882353,15165.764705882353,0.0,0.0,0.0,0.0
ncloc,rule_config_analyzer_profile_signal,-3.0,20,20,20,20,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7314.95,7314.95,0.0,0.0,0.0,0.0
ncloc,rule_config_analyzer_profile_signal,-2.0,22,22,22,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7214.454545454545,7214.454545454545,0.0,0.0,0.0,0.0
ncloc,rule_config_analyzer_profile_signal,-1.0,29,29,29,29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6570.310344827586,6570.310344827586,0.0,0.0,0.0,0.0
ncloc,rule_config_analyzer_profile_signal,0.0,63,63,63,63,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4945.0317460317465,4945.0317460317465,0.0,0.0,0.0,0.0
ncloc,rule_config_analyzer_profile_signal,1.0,39,39,39,39,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7760.179487179487,7760.179487179487,0.0,0.0,0.0,0.0
ncloc,rule_config_analyzer_profile_signal,2.0,31,31,31,31,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8887.064516129032,8887.064516129032,0.0,0.0,0.0,0.0
ncloc,rule_config_analyzer_profile_signal,3.0,32,32,32,32,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8623.8125,8623.8125,0.0,0.0,0.0,0.0
ncloc,rule_config_analyzer_profile_signal,4.0,23,23,23,23,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8536.521739130434,8536.521739130434,0.0,0.0,0.0,0.0
ncloc,rule_config_analyzer_profile_signal,5.0,18,18,18,18,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8887.611111111111,8887.611111111111,0.0,0.0,0.0,0.0
ncloc,rule_config_analyzer_profile_signal,6.0,6,6,6,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5276.666666666667,5276.666666666667,0.0,0.0,0.0,0.0
ncloc,rule_config_analyzer_profile_signal,7.0,2,2,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23533.5,23533.5,0.0,0.0,0.0,0.0
ncloc,rule_config_analyzer_profile_signal,8.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1555.0,1555.0,0.0,0.0,0.0,0.0
ncloc,rule_config_analyzer_profile_signal,9.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691.0,1691.0,0.0,0.0,0.0,0.0
ncloc,rule_config_analyzer_profile_signal,,490,490,104,490,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8364.044897959184,8364.044897959184,0.0,0.0,0.0,0.0
ncloc,source_scope_difference_or_mixed,-14.0,7,7,7,0,7,1,6,-616.8571428571429,-38.0,38.0,2017.8000000000004,2306.399999999999,2595.0,4350.0,147317.57142857142,146700.7142857143,1.0,0.14285714285714285,0.8571428571428571,0.003138711569723772
ncloc,source_scope_difference_or_mixed,-13.0,8,8,8,0,8,1,7,-466.75,-23.5,95.5,1215.9999999999995,1905.499999999999,2595.0,4040.0,348191.75,347725.0,1.0,0.125,0.875,0.0029150332739503533
ncloc,source_scope_difference_or_mixed,-12.0,11,11,11,0,11,4,7,-115.54545454545455,-12.0,39.0,621.0,650.5,680.0,1705.0,279397.0909090909,279281.54545454547,1.0,0.36363636363636365,0.6363636363636364,0.0012302306267538002
ncloc,source_scope_difference_or_mixed,-11.0,10,10,10,0,10,3,7,-128.6,-27.5,51.5,626.8,652.9,679.0,1694.0,310808.7,310680.1,1.0,0.3,0.7,0.0012222936549682918
ncloc,source_scope_difference_or_mixed,-10.0,11,11,11,0,11,4,7,-351.8181818181818,-43.0,61.0,680.0,1637.5,2595.0,4286.0,293880.63636363635,293528.8181818182,1.0,0.36363636363636365,0.6363636363636364,0.0030925328247899046
ncloc,source_scope_difference_or_mixed,-9.0,13,13,13,0,13,5,8,-155.15384615384616,-12.0,61.0,673.2,720.7999999999998,788.0,2601.0,249145.46153846153,248990.3076923077,1.0,0.38461538461538464,0.6153846153846154,0.001876733055827938
ncloc,source_scope_difference_or_mixed,-8.0,15,15,15,0,15,7,8,403.46666666666664,-1.0,43.0,1872.1999999999994,4863.899999999992,10158.0,14538.0,228271.73333333334,228675.2,1.0,0.4666666666666667,0.5333333333333333,0.010489790528883722
ncloc,source_scope_difference_or_mixed,-7.0,16,16,16,0,16,7,9,-105.6875,-3.0,36.5,5906.0,9803.75,11564.0,25105.0,209850.4375,209744.75,1.0,0.4375,0.5625,0.01811433424319892
ncloc,source_scope_difference_or_mixed,-6.0,15,15,15,0,15,8,7,1394.7333333333333,4.0,37.0,1856.5999999999995,7713.999999999982,19719.0,24039.0,226766.93333333332,228161.66666666666,1.0,0.5333333333333333,0.4666666666666667,0.017345169522894194
ncloc,source_scope_difference_or_mixed,-5.0,16,16,16,0,16,8,8,1488.0,2.5,39.5,1652.0,7720.0,23026.0,27896.0,219773.6875,221261.6875,1.0,0.5,0.5,0.020128160448049274
ncloc,source_scope_difference_or_mixed,-4.0,17,17,17,0,17,8,9,1553.6470588235295,-1.0,41.0,3433.4000000000005,8918.399999999985,25828.0,35038.0,224854.58823529413,226408.23529411765,1.0,0.47058823529411764,0.5294117647058824,0.025281419765512993
ncloc,source_scope_difference_or_mixed,-3.0,19,19,19,0,19,9,10,1642.6842105263158,-1.0,41.0,3245.7999999999975,8271.999999999949,30079.0,41083.0,206692.84210526315,208335.52631578947,1.0,0.47368421052631576,0.5263157894736842,0.029643146533094647
ncloc,source_scope_difference_or_mixed,-2.0,17,17,17,0,17,8,9,1921.3529411764705,-1.0,32.0,3978.200000000001,11001.199999999983,30794.0,41231.0,232777.82352941178,234699.17647058822,1.0,0.47058823529411764,0.5294117647058824,0.029749934880754215
ncloc,source_scope_difference_or_mixed,-1.0,19,19,19,0,19,8,11,1802.0,-1.0,35.0,3322.7999999999975,8890.899999999943,32803.0,44086.0,216435.68421052632,218237.68421052632,1.0,0.42105263157894735,0.5789473684210527,0.03180993983053844
ncloc,source_scope_difference_or_mixed,0.0,28,28,28,0,28,12,16,1171.5714285714287,-3.5,184.5,4684.4000000000015,8205.849999999997,36386.0,69166.0,157472.4642857143,158644.0357142857,1.0,0.42857142857142855,0.5714285714285714,0.04990623550149756
ncloc,source_scope_difference_or_mixed,1.0,28,28,28,0,28,16,12,-1831.2857142857142,22.0,136.5,9784.0,32670.09999999995,133392.0,222558.0,99001.07142857143,97169.78571428571,1.0,0.5714285714285714,0.42857142857142855,0.16058514242174327
ncloc,source_scope_difference_or_mixed,2.0,22,22,22,0,22,9,13,4420.545454545455,-8.0,62.5,4913.400000000005,6794.549999999998,88438.0,105610.0,119009.54545454546,123430.09090909091,1.0,0.4090909090909091,0.5909090909090909,0.07620214456977645
ncloc,source_scope_difference_or_mixed,3.0,21,21,21,0,21,11,10,2718.8571428571427,1.0,28.0,2595.0,7000.0,53928.0,65436.0,136039.2857142857,138758.14285714287,1.0,0.5238095238095238,0.47619047619047616,0.047214880523320624
ncloc,source_scope_difference_or_mixed,4.0,24,24,24,0,24,11,13,3011.0833333333335,-3.5,60.5,4395.799999999998,7788.999999999994,64006.0,83442.0,207743.375,210754.45833333334,1.0,0.4583333333333333,0.5416666666666666,0.060206981793308266
ncloc,source_scope_difference_or_mixed,5.0,21,21,21,0,21,10,11,415.95238095238096,-5.0,55.0,2587.0,5171.0,9002.0,20195.0,178337.14285714287,178753.09523809524,1.0,0.47619047619047616,0.5238095238095238,0.01457155865530381
ncloc,source_scope_difference_or_mixed,6.0,8,8,8,0,8,4,4,9884.75,-0.5,132.5,25341.799999999985,53273.89999999996,81206.0,83590.0,442151.5,452036.25,1.0,0.5,0.5,0.06031377014096784
ncloc,source_scope_difference_or_mixed,7.0,4,4,4,0,4,2,2,-185.75,-85.5,132.5,515.9000000000001,588.9499999999998,662.0,931.0,39431.0,39245.25,1.0,0.5,0.5,0.0006717564302098463
ncloc,source_scope_difference_or_mixed,8.0,2,2,2,0,2,2,0,7.0,7.0,7.0,7.0,7.0,7.0,14.0,9352.5,9359.5,1.0,1.0,0.0,1.0101600454283404e-05
ncloc,source_scope_difference_or_mixed,9.0,2,2,2,0,2,2,0,7.0,7.0,7.0,7.0,7.0,7.0,14.0,10049.5,10056.5,1.0,1.0,0.0,1.0101600454283404e-05
ncloc,source_scope_difference_or_mixed,10.0,2,2,2,0,2,2,0,7.0,7.0,7.0,7.0,7.0,7.0,14.0,13819.5,13826.5,1.0,1.0,0.0,1.0101600454283404e-05
ncloc,source_scope_difference_or_mixed,11.0,1,1,1,0,1,0,1,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,12450.0,12449.0,1.0,0.0,1.0,7.215428895916716e-07
ncloc,source_scope_difference_or_mixed,,220,220,25,0,220,136,84,1418.918181818182,14.0,38.0,4524.0,13128.749999999985,22159.0,360788.0,39425.68636363636,40844.604545454546,1.0,0.6181818181818182,0.38181818181818183,0.26032401605000005
static_analysis_warnings,commit_selection_difference,-14.0,1,1,1,0,1,0,1,-6.0,-6.0,6.0,6.0,6.0,6.0,6.0,984.0,978.0,1.0,0.0,1.0,2.3156814085518113e-05
static_analysis_warnings,commit_selection_difference,-13.0,2,2,2,0,2,2,0,827.0,827.0,827.0,1438.2,1514.6,1591.0,1654.0,10808.0,11635.0,1.0,1.0,0.0,0.006383561749574494
static_analysis_warnings,commit_selection_difference,-10.0,1,1,1,0,1,1,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,30.0,34.0,1.0,1.0,0.0,1.5437876057012078e-05
static_analysis_warnings,commit_selection_difference,-9.0,1,1,1,0,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,18.0,23.0,1.0,1.0,0.0,1.9297345071265095e-05
static_analysis_warnings,commit_selection_difference,-8.0,1,1,1,0,1,1,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,25.0,35.0,1.0,1.0,0.0,3.859469014253019e-05
static_analysis_warnings,commit_selection_difference,-7.0,2,2,2,0,2,2,0,9.5,9.5,9.5,12.3,12.65,13.0,19.0,74.0,83.5,1.0,1.0,0.0,7.332991127080736e-05
static_analysis_warnings,commit_selection_difference,-6.0,1,1,1,0,1,1,0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,61.0,74.0,1.0,1.0,0.0,5.017309718528925e-05
static_analysis_warnings,commit_selection_difference,-5.0,1,1,1,0,1,1,0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,86.0,110.0,1.0,1.0,0.0,9.262725634207245e-05
static_analysis_warnings,commit_selection_difference,-4.0,1,1,1,0,1,1,0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,91.0,113.0,1.0,1.0,0.0,8.490831831356642e-05
static_analysis_warnings,commit_selection_difference,-3.0,1,1,1,0,1,1,0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,110.0,132.0,1.0,1.0,0.0,8.490831831356642e-05
static_analysis_warnings,commit_selection_difference,-2.0,1,1,1,0,1,1,0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,122.0,146.0,1.0,1.0,0.0,9.262725634207245e-05
static_analysis_warnings,commit_selection_difference,-1.0,3,3,3,0,3,3,0,41.0,8.0,8.0,89.60000000000001,99.79999999999998,110.0,123.0,245.66666666666666,286.6666666666667,1.0,1.0,0.0,0.00047471468875312137
static_analysis_warnings,commit_selection_difference,0.0,8,8,8,0,8,7,1,37.625,30.0,30.0,77.8,93.89999999999998,110.0,317.0,191.375,229.0,1.0,0.875,0.125,0.001223451677518207
static_analysis_warnings,commit_selection_difference,1.0,3,3,3,0,3,2,1,48.0,36.0,36.0,96.0,103.5,111.0,150.0,427.6666666666667,475.6666666666667,1.0,0.6666666666666666,0.3333333333333333,0.0005789203521379528
static_analysis_warnings,commit_selection_difference,2.0,6,6,6,0,6,6,0,103.0,77.5,77.5,197.0,208.0,219.0,618.0,406.1666666666667,509.1666666666667,1.0,1.0,0.0,0.002385151850808366
static_analysis_warnings,commit_selection_difference,3.0,4,4,4,0,4,4,0,93.0,82.5,82.5,154.9,161.95,169.0,372.0,384.0,477.0,1.0,1.0,0.0,0.0014357224733021231
static_analysis_warnings,commit_selection_difference,4.0,7,7,7,0,7,4,3,45.42857142857143,15.0,17.0,139.60000000000002,151.29999999999998,163.0,362.0,272.42857142857144,317.85714285714283,1.0,0.5714285714285714,0.42857142857142855,0.001397127783159593
static_analysis_warnings,commit_selection_difference,5.0,7,7,7,0,7,5,2,381.85714285714283,192.0,192.0,990.4000000000003,1280.1999999999994,1570.0,2797.0,2473.1428571428573,2855.0,1.0,0.7142857142857143,0.2857142857142857,0.010794934832865694
static_analysis_warnings,commit_selection_difference,6.0,4,4,4,0,4,1,3,-62.0,-27.5,32.0,162.70000000000005,188.34999999999994,214.0,290.0,223.75,161.75,1.0,0.25,0.75,0.0011192460141333756
static_analysis_warnings,commit_selection_difference,7.0,3,3,3,0,3,2,1,82.33333333333333,43.0,201.0,364.2,384.59999999999997,405.0,649.0,383.0,465.3333333333333,1.0,0.6666666666666666,0.3333333333333333,0.0025047953902502095
static_analysis_warnings,commit_selection_difference,8.0,1,1,1,0,1,0,1,-3.0,-3.0,3.0,3.0,3.0,3.0,3.0,133.0,130.0,1.0,0.0,1.0,1.1578407042759057e-05
static_analysis_warnings,commit_selection_difference,,41,41,13,1,40,35,5,10.512195121951219,4.0,4.0,53.0,144.0,400.0,1321.0,143.2439024390244,153.7560975609756,0.975609756097561,0.8536585365853658,0.12195121951219512,0.005098358567828238
static_analysis_warnings,paper_commit_missing,3.0,1,1,1,0,1,0,1,-226.0,-226.0,226.0,226.0,226.0,226.0,226.0,227.0,1.0,1.0,0.0,1.0,0.0008722399972211823
static_analysis_warnings,rule_config_analyzer_profile_signal,-14.0,6,6,6,0,6,5,1,7.833333333333333,7.0,14.0,41.5,44.75,48.0,117.0,75.5,83.33333333333333,1.0,0.8333333333333334,0.16666666666666666,0.0004515578746676032
static_analysis_warnings,rule_config_analyzer_profile_signal,-13.0,8,8,8,2,6,5,1,6.375,4.5,8.5,38.3,42.14999999999999,46.0,121.0,58.375,64.75,0.75,0.625,0.125,0.0004669957507246153
static_analysis_warnings,rule_config_analyzer_profile_signal,-12.0,9,9,9,2,7,6,1,5.777777777777778,7.0,9.0,34.0,39.99999999999999,46.0,114.0,76.22222222222223,82.0,0.7777777777777778,0.6666666666666666,0.1111111111111111,0.0004399794676248442
