cause_category,source_group,repo_name,metric,rows,comparable_non_null,unique_repos,identical_rows,different_rows,positive_diff_rows,negative_diff_rows,mean_diff,median_diff,median_abs_diff,p90_abs_diff,p95_abs_diff,max_abs_diff,total_abs_diff,paper_mean,our_mean,different_share,positive_diff_share,negative_diff_share,share_total_abs_diff_within_metric
rule_config_analyzer_profile_signal,control,OSU-NLP-Group/HippoRAG,static_analysis_warnings,10,10,1,0,10,10,0,27.7,24.0,24.0,35.599999999999994,38.3,41.0,277.0,75.6,103.3,1.0,1.0,0.0,0.0010690729169480864
rule_config_analyzer_profile_signal,control,stakewise/v3-operator,static_analysis_warnings,19,19,1,0,19,19,0,14.526315789473685,15.0,15.0,16.0,16.0,16.0,276.0,34.78947368421053,49.31578947368421,1.0,1.0,0.0,0.0010652134479338332
source_scope_difference_or_mixed,control,BalancerMaxis/multisig-ops,static_analysis_warnings,18,18,1,0,18,18,0,15.222222222222221,16.5,16.5,17.0,17.0,17.0,274.0,463.5,478.72222222222223,1.0,1.0,0.0,0.0010574945099053271
rule_config_analyzer_profile_signal,control,OSU-NLP-Group/HippoRAG,code_smells,10,10,1,0,10,10,0,27.3,24.0,24.0,34.5,36.74999999999999,39.0,273.0,74.4,101.7,1.0,1.0,0.0,0.0009839078802731877
rule_config_analyzer_profile_signal,treatment,whiteducksoftware/flock,technical_debt,2,2,1,0,2,2,0,135.0,135.0,135.0,147.0,148.5,150.0,270.0,1705.0,1840.0,1.0,1.0,0.0,0.0001861995769821462
source_scope_difference_or_mixed,treatment,ethyca/fides,vulnerabilities,20,20,1,0,20,20,0,13.4,13.0,13.0,14.100000000000001,15.0,15.0,268.0,9.5,22.9,1.0,1.0,0.0,0.03460296965784377
commit_selection_difference,treatment,sbomify/sbomify,ncloc,1,1,1,0,1,1,0,265.0,265.0,265.0,265.0,265.0,265.0,265.0,82787.0,83052.0,1.0,1.0,0.0,0.00019120886574179298
rule_config_analyzer_profile_signal,control,PennyLaneAI/catalyst,bugs,7,7,1,0,7,0,7,-37.0,-36.0,36.0,39.2,40.099999999999994,41.0,259.0,46.0,9.0,1.0,0.0,1.0,0.004033702440467847
rule_config_analyzer_profile_signal,control,FolhaSP/mosaico,static_analysis_warnings,7,7,1,0,7,0,7,-36.57142857142857,-28.0,28.0,49.6,50.8,52.0,256.0,47.285714285714285,10.714285714285714,1.0,0.0,1.0,0.000988024067648773
rule_config_analyzer_profile_signal,treatment,Kiln-AI/Kiln,bugs,11,11,1,0,11,3,8,-22.09090909090909,-4.0,4.0,45.0,60.0,75.0,255.0,36.0,13.909090909090908,1.0,0.2727272727272727,0.7272727272727273,0.003971405877680699
commit_selection_difference,control,microsoft/semantic-link-labs,technical_debt,1,1,1,0,1,1,0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,8011.0,8263.0,1.0,1.0,0.0,0.00017378627185000314
rule_config_analyzer_profile_signal,treatment,Kiln-AI/Kiln,static_analysis_warnings,11,11,1,0,11,4,7,-8.181818181818182,-19.0,22.0,40.0,40.0,40.0,250.0,143.36363636363637,135.1818181818182,1.0,0.36363636363636365,0.6363636363636364,0.0009648672535632548
source_scope_difference_or_mixed,control,aio-libs/aiohttp,bugs,11,11,1,0,11,0,11,-22.454545454545453,-20.0,20.0,29.0,30.5,32.0,247.0,28.272727272727273,5.818181818181818,1.0,0.0,1.0,0.0038468127521064026
rule_config_analyzer_profile_signal,control,plurai-ai/intellagent,technical_debt,6,6,1,0,6,6,0,41.166666666666664,47.0,47.0,49.0,49.0,49.0,247.0,332.1666666666667,373.3333333333333,1.0,1.0,0.0,0.00017033813153551894
rule_config_analyzer_profile_signal,treatment,appl-team/appl,static_analysis_warnings,9,9,1,0,9,2,7,-20.333333333333332,-35.0,35.0,35.2,35.6,36.0,241.0,194.33333333333334,174.0,1.0,0.2222222222222222,0.7777777777777778,0.0009301320324349776
source_scope_difference_or_mixed,treatment,whiteducksoftware/flock,static_analysis_warnings,2,2,1,0,2,2,0,117.5,117.5,117.5,175.5,182.75,190.0,235.0,269.0,386.5,1.0,1.0,0.0,0.0009069752183494595
rule_config_analyzer_profile_signal,treatment,appl-team/appl,code_smells,9,9,1,0,9,3,6,-18.333333333333332,-33.0,33.0,33.2,33.6,34.0,233.0,168.33333333333334,150.0,1.0,0.3333333333333333,0.6666666666666666,0.0008397455534932334
source_scope_difference_or_mixed,control,taylorwilsdon/open-webui-tools,ncloc,1,1,1,0,1,1,0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,767.0,998.0,1.0,1.0,0.0,0.00016667640749567616
rule_config_analyzer_profile_signal,control,bobokun/actualtap-py,technical_debt,14,14,1,0,14,14,0,16.428571428571427,20.0,20.0,20.0,20.0,20.0,230.0,8.428571428571429,24.857142857142858,1.0,1.0,0.0,0.0001586144544662727
source_scope_difference_or_mixed,treatment,samuelgursky/davinci-resolve-mcp,static_analysis_warnings,2,2,1,0,2,2,0,115.0,115.0,115.0,115.0,115.0,115.0,230.0,185.0,300.0,1.0,1.0,0.0,0.0008876778732781944
rule_config_analyzer_profile_signal,treatment,c4fun/tell-stories-webui,technical_debt,2,2,1,0,2,2,0,115.0,115.0,115.0,115.0,115.0,115.0,230.0,370.0,485.0,1.0,1.0,0.0,0.0001586144544662727
source_scope_difference_or_mixed,treatment,samuelgursky/davinci-resolve-mcp,code_smells,2,2,1,0,2,2,0,115.0,115.0,115.0,115.0,115.0,115.0,230.0,181.0,296.0,1.0,1.0,0.0,0.0008289333789847368
source_scope_difference_or_mixed,treatment,trycua/cua,static_analysis_warnings,1,1,1,0,1,1,0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,157.0,386.0,1.0,1.0,0.0,0.0008838184042639414
rule_config_analyzer_profile_signal,treatment,airweave-ai/airweave,technical_debt,1,1,1,0,1,1,0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,200.0,429.0,1.0,1.0,0.0,0.00015792482640337587
commit_selection_difference,treatment,namuan/trading-utils,ncloc,1,1,1,0,1,0,1,-228.0,-228.0,228.0,228.0,228.0,228.0,228.0,17718.0,17490.0,1.0,0.0,1.0,0.00016451177882690113
rule_config_analyzer_profile_signal,control,bropines/chrome-lens-py,static_analysis_warnings,10,10,1,2,8,8,0,22.7,14.0,14.0,49.89999999999999,58.44999999999998,67.0,227.0,12.7,35.4,0.8,0.8,0.0,0.0008760994662354353
source_scope_difference_or_mixed,treatment,sbomify/sbomify,vulnerabilities,7,7,1,0,7,7,0,32.285714285714285,31.0,31.0,35.6,36.8,38.0,226.0,1.5714285714285714,33.857142857142854,1.0,1.0,0.0,0.02918011620400258
paper_commit_missing,treatment,cgevans/qslib,static_analysis_warnings,1,1,1,0,1,0,1,-226.0,-226.0,226.0,226.0,226.0,226.0,226.0,227.0,1.0,1.0,0.0,1.0,0.0008722399972211823
rule_config_analyzer_profile_signal,control,zju3dv/ready_to_react,static_analysis_warnings,2,2,1,0,2,2,0,112.0,112.0,112.0,112.0,112.0,112.0,224.0,499.0,611.0,1.0,1.0,0.0,0.0008645210591926763
rule_config_analyzer_profile_signal,control,FolhaSP/mosaico,bugs,7,7,1,0,7,0,7,-31.142857142857142,-22.0,22.0,44.6,45.8,47.0,218.0,32.0,0.8571428571428571,1.0,0.0,1.0,0.003395162671899578
source_scope_difference_or_mixed,treatment,Multi-V-VM/MVVM,static_analysis_warnings,8,8,1,0,8,7,1,22.125,30.5,30.5,32.3,32.65,33.0,217.0,323.125,345.25,1.0,0.875,0.125,0.0008375047760929051
source_scope_difference_or_mixed,control,thegreenwebfoundation/admin-portal,bugs,19,19,1,0,19,0,19,-11.31578947368421,-11.0,11.0,13.0,13.0,13.0,215.0,30.31578947368421,19.0,1.0,0.0,1.0,0.003348440249809217
rule_config_analyzer_profile_signal,treatment,sirkirby/unifi-network-rules,static_analysis_warnings,9,9,1,0,9,9,0,23.666666666666668,14.0,14.0,48.0,48.0,48.0,213.0,57.22222222222222,80.88888888888889,1.0,1.0,0.0,0.000822066900035893
rule_config_analyzer_profile_signal,control,zju3dv/ready_to_react,code_smells,2,2,1,0,2,2,0,106.0,106.0,106.0,106.0,106.0,106.0,212.0,481.0,587.0,1.0,1.0,0.0,0.0007640603319337574
rule_config_analyzer_profile_signal,control,aws/nova-act,technical_debt,5,5,1,0,5,5,0,42.4,43.0,43.0,49.8,50.4,51.0,212.0,228.4,270.8,1.0,1.0,0.0,0.00014620114933412963
rule_config_analyzer_profile_signal,control,baaivision/EVE,static_analysis_warnings,5,5,1,0,5,5,0,42.4,34.0,34.0,55.0,55.0,55.0,212.0,156.8,199.2,1.0,1.0,0.0,0.0008182074310216401
commit_selection_difference,treatment,instructor-ai/instructor,ncloc,1,1,1,0,1,1,0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,32847.0,33058.0,1.0,1.0,0.0,0.0001522455497038427
commit_selection_difference,treatment,DataScienceUIBK/Rankify,vulnerabilities,7,7,1,0,7,7,0,30.0,30.0,30.0,30.0,30.0,30.0,210.0,0.0,30.0,1.0,1.0,0.0,0.02711426726920594
source_scope_difference_or_mixed,treatment,ericmjl/pyds-cli,technical_debt,10,10,1,0,10,10,0,21.0,24.0,24.0,25.499999999999993,32.249999999999986,39.0,210.0,55.0,76.0,1.0,1.0,0.0,0.00014482189320833594
rule_config_analyzer_profile_signal,treatment,trycua/cua,bugs,5,5,1,0,5,5,0,41.8,49.0,49.0,53.0,54.0,55.0,209.0,2.8,44.6,1.0,1.0,0.0,0.0032549954056284944
source_scope_difference_or_mixed,treatment,trycua/cua,code_smells,1,1,1,0,1,1,0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,155.0,364.0,1.0,1.0,0.0,0.0007532481574252609
paper_commit_missing,treatment,cgevans/qslib,code_smells,1,1,1,0,1,0,1,-208.0,-208.0,208.0,208.0,208.0,208.0,208.0,209.0,1.0,1.0,0.0,1.0,0.000749644099255762
rule_config_analyzer_profile_signal,control,dymmond/edgy,bugs,17,17,1,0,17,0,17,-12.058823529411764,-8.0,8.0,23.0,23.0,23.0,205.0,20.176470588235293,8.117647058823529,1.0,0.0,1.0,0.003192698842841346
