dataset_source,repo_name,time,event,time_to_event,post_event,lead_6,lead_5,lead_4,lead_3,lead_2,lead_1,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,age,ncloc_paper,ncloc_python_snapshot,contributors,stars,issues,log1p_age,log1p_contributors,log1p_stars,log1p_issues,has_parse_exclusion,parse_exclusion_records,npr_detection_complete,npr_specification,npr_agc_threshold,npr_algorithm_version,npr_decision_rule,npr_window_policy,npr_function_aggregation,npr_partial_body_policy,npr_scoring_model,npr_window_size_literal_space_tokens,npr_perturbations_per_window,npr_random_seed,treatment_group,npr_agc_regular_module_function_unique_bodies,log1p_npr_agc_regular_module_function_unique_bodies,has_npr_agc_regular_module_function_unique_body,zero_npr_agc_regular_module_function_unique_body_month,regular_function_scope,agc_count_unit,agc_outcome_scale,analysis_ready_regular_module_function_agc_unique_body_paper_ncloc,analysis_ready_regular_module_function_agc_unique_body_python_snapshot_ncloc
treatment,TextGeneratorio/text-generator.io,2025-02,2025-03,-1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,583.0,62498.0,17850,1,1.0,0.0,6.369900982828227,0.6931471805599453,0.6931471805599453,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,TextGeneratorio/text-generator.io,2025-03,2025-03,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,611.0,62499.0,17850,1,1.0,0.0,6.416732282512326,0.6931471805599453,0.6931471805599453,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,TextGeneratorio/text-generator.io,2025-04,2025-03,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,642.0,66233.0,18469,1,2.0,0.0,6.466144724237619,0.6931471805599453,1.0986122886681096,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,TextGeneratorio/text-generator.io,2025-05,2025-03,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,672.0,65058.0,17278,2,0.0,0.0,6.511745329644728,1.0986122886681096,0.0,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,TextGeneratorio/text-generator.io,2025-06,2025-03,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,703.0,64476.0,17294,2,0.0,0.0,6.556778356158042,1.0986122886681096,0.0,0.0,1,3,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,1,0.6931471805599453,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,TextGeneratorio/text-generator.io,2025-07,2025-03,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,733.0,71455.0,23129,2,2.0,0.0,6.598509028614515,1.0986122886681096,1.0986122886681096,0.0,1,4,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,9,2.3025850929940455,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,TextGeneratorio/text-generator.io,2025-08,2025-03,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,764.0,72672.0,23568,1,0.0,0.0,6.639875833826536,0.6931471805599453,0.0,0.0,1,2,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,The-Pocket/PocketFlow,2024-12,2025-02,-2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1268.0,1274,2,0.0,0.0,0.0,1.0986122886681096,0.0,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,The-Pocket/PocketFlow,2025-01,2025-02,-1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1268.0,1274,4,0.0,0.0,0.0,1.6094379124341005,0.0,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,The-Pocket/PocketFlow,2025-02,2025-02,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1281.0,1274,3,150.0,2.0,0.0,1.3862943611198906,5.017279836814924,1.0986122886681096,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,The-Pocket/PocketFlow,2025-03,2025-02,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,26.0,4586.0,4762,7,989.0,11.0,3.295836866004329,2.079441541679836,6.897704943128636,2.4849066497880004,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,7,2.0794415416798357,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,The-Pocket/PocketFlow,2025-04,2025-02,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,57.0,7386.0,7361,10,1759.0,16.0,4.060443010546419,2.3978952727983707,7.473069088032197,2.833213344056216,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,1,0.6931471805599453,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,The-Pocket/PocketFlow,2025-05,2025-02,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,87.0,11204.0,9948,8,1323.0,16.0,4.477336814478206,2.197224577336219,7.188412736496954,2.833213344056216,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,5,1.791759469228055,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,The-Pocket/PocketFlow,2025-06,2025-02,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,118.0,12184.0,11116,4,517.0,8.0,4.77912349311153,1.6094379124341005,6.249975242259483,2.197224577336219,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,1,0.6931471805599453,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,The-Pocket/PocketFlow,2025-07,2025-02,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,148.0,12173.0,11105,7,860.0,9.0,5.003946305945459,2.079441541679836,6.7580945044277305,2.302585092994045,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,The-Pocket/PocketFlow,2025-08,2025-02,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,179.0,12300.0,11219,3,393.0,6.0,5.19295685089021,1.3862943611198906,5.976350909297934,1.9459101490553128,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,The-Pocket/PocketFlow-Template-Python,2025-02,2025-02,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,33.0,33,2,0.0,0.0,0.0,1.0986122886681096,0.0,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,The-Pocket/PocketFlow-Template-Python,2025-03,2025-02,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,45.0,46,3,33.0,0.0,0.0,1.3862943611198906,3.526360524616161,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,The-Pocket/PocketFlow-Template-Python,2025-04,2025-02,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,31.0,45.0,46,2,104.0,1.0,3.4657359027997265,1.0986122886681096,4.653960350157523,0.6931471805599453,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,The-Pocket/PocketFlow-Template-Python,2025-05,2025-02,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,61.0,48.0,49,3,63.0,0.0,4.127134385045092,1.3862943611198906,4.158883083359672,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,The-Pocket/PocketFlow-Template-Python,2025-06,2025-02,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,92.0,48.0,49,1,25.0,0.0,4.532599493153255,0.6931471805599453,3.2580965380214817,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,The-Pocket/PocketFlow-Template-Python,2025-07,2025-02,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,122.0,48.0,49,1,20.0,1.0,4.812184355372417,0.6931471805599453,3.044522437723423,0.6931471805599453,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,The-Pocket/PocketFlow-Template-Python,2025-08,2025-02,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,153.0,48.0,49,1,15.0,0.0,5.036952602413629,0.6931471805599453,2.772588722239781,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,The-Pocket/Tutorial-AI-Paul-Graham,2025-02,2025-03,-1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,443.0,444,2,0.0,0.0,0.0,1.0986122886681096,0.0,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,1,0.6931471805599453,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,The-Pocket/Tutorial-AI-Paul-Graham,2025-03,2025-03,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,839.0,889,2,12.0,0.0,0.0,1.0986122886681096,2.5649493574615367,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,1,0.6931471805599453,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,The-Pocket/Tutorial-Cold-Email-Personalization,2025-03,2025-03,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,599.0,620,2,4.0,0.0,0.0,1.0986122886681096,1.6094379124341005,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,1,0.6931471805599453,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,The-Pocket/Tutorial-Cursor,2025-03,2025-03,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1411.0,1180,2,34.0,0.0,0.0,1.0986122886681096,3.555348061489413,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,1,0.6931471805599453,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,TheSethRose/Agent-Chat,2024-10,2024-10,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,356.0,410,2,0.0,0.0,0.0,1.0986122886681096,0.0,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,ToolUse/infinite-ai-seo,2025-02,2025-02,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1122.0,1235,1,14.0,0.0,0.0,0.6931471805599453,2.70805020110221,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,ToolUse/tool-use-ai,2024-09,2024-12,-3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,4.0,5,1,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,ToolUse/tool-use-ai,2024-10,2024-12,-2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2276.0,2284,3,4.0,4.0,0.0,1.3862943611198906,1.6094379124341005,1.6094379124341005,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,7,2.0794415416798357,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,ToolUse/tool-use-ai,2024-11,2024-12,-1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.0,2977.0,2987,4,9.0,5.0,2.5649493574615367,1.6094379124341005,2.302585092994045,1.791759469228055,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,2,1.0986122886681096,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,ToolUse/tool-use-ai,2024-12,2024-12,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,42.0,3316.0,3312,1,3.0,0.0,3.7612001156935615,0.6931471805599453,1.3862943611198906,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
treatment,ToolUse/tool-use-ai,2025-04,2024-12,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,163.0,3316.0,3312,1,0.0,0.0,5.099866427824198,0.6931471805599453,0.0,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,treatment,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
