source_group,repo_name,time,paper_latest_commit,paper_ncloc,paper_bugs,paper_vulnerabilities,paper_code_smells,paper_duplicated_lines_density,paper_comment_lines_density,paper_cognitive_complexity,paper_technical_debt,paper_static_analysis_warnings,our_latest_commit,our_ncloc,our_bugs,our_vulnerabilities,our_code_smells,our_duplicated_lines_density,our_comment_lines_density,our_cognitive_complexity,our_technical_debt,our_static_analysis_warnings,row_overlap_status,commit_match_status,commit_equal_or_prefix,diff_ncloc,abs_diff_ncloc,diff_bugs,abs_diff_bugs,diff_vulnerabilities,abs_diff_vulnerabilities,diff_code_smells,abs_diff_code_smells,diff_duplicated_lines_density,abs_diff_duplicated_lines_density,diff_comment_lines_density,abs_diff_comment_lines_density,diff_cognitive_complexity,abs_diff_cognitive_complexity,diff_technical_debt,abs_diff_technical_debt,diff_static_analysis_warnings,abs_diff_static_analysis_warnings
treatment,DannyMac180/mirror,2025-01,,,,,,,,,,,07faea189c83c42cd4cb5361ea41527168d3a377,3664.0,0.0,4.0,19.0,0.9,23.3,418.0,142.0,23.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,DannyMac180/mirror,2025-02,,,,,,,,,,,07faea189c83c42cd4cb5361ea41527168d3a377,3664.0,0.0,4.0,19.0,0.9,23.3,418.0,142.0,23.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,DannyMac180/mirror,2025-03,,,,,,,,,,,07faea189c83c42cd4cb5361ea41527168d3a377,3664.0,0.0,4.0,19.0,0.9,23.3,418.0,142.0,23.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,DannyMac180/mirror,2025-04,,,,,,,,,,,07faea189c83c42cd4cb5361ea41527168d3a377,3664.0,0.0,4.0,19.0,0.9,23.3,418.0,142.0,23.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,DannyMac180/mirror,2025-05,,,,,,,,,,,07faea189c83c42cd4cb5361ea41527168d3a377,3664.0,0.0,4.0,19.0,0.9,23.3,418.0,142.0,23.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,DannyMac180/mirror,2025-06,,,,,,,,,,,07faea189c83c42cd4cb5361ea41527168d3a377,3664.0,0.0,4.0,19.0,0.9,23.3,418.0,142.0,23.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,DannyMac180/mirror,2025-07,,,,,,,,,,,07faea189c83c42cd4cb5361ea41527168d3a377,3664.0,0.0,4.0,19.0,0.9,23.3,418.0,142.0,23.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,DannyMac180/mirror,2025-08,,,,,,,,,,,07faea189c83c42cd4cb5361ea41527168d3a377,3664.0,0.0,4.0,19.0,0.9,23.3,418.0,142.0,23.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,Elevate-Code/better-voice-typing,2025-08,,,,,,,,,,,5233de084ce33a7b791b053561d57fc58fd81781,1824.0,0.0,0.0,28.0,0.0,21.4,413.0,164.0,28.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,MDGrey33/pyvisionai,2025-08,,,,,,,,,,,cc125c05100115df578cbcdf0da4e57778e423aa,7129.0,7.0,0.0,77.0,2.5,18.5,671.0,433.0,84.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,Mineru98/mysql-mcp-server,2025-04,,,,,,,,,,,e183dda6defcde596631e6cf1d5764c988a043f2,2043.0,0.0,12.0,19.0,7.1,6.9,136.0,150.0,31.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,Mineru98/mysql-mcp-server,2025-05,,,,,,,,,,,e183dda6defcde596631e6cf1d5764c988a043f2,2043.0,0.0,12.0,19.0,7.1,6.9,136.0,150.0,31.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,Mineru98/mysql-mcp-server,2025-06,,,,,,,,,,,e183dda6defcde596631e6cf1d5764c988a043f2,2043.0,0.0,12.0,19.0,7.1,6.9,136.0,150.0,31.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,Mineru98/mysql-mcp-server,2025-07,,,,,,,,,,,e183dda6defcde596631e6cf1d5764c988a043f2,2043.0,0.0,12.0,19.0,7.1,6.9,136.0,150.0,31.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,Mineru98/mysql-mcp-server,2025-08,,,,,,,,,,,e183dda6defcde596631e6cf1d5764c988a043f2,2043.0,0.0,12.0,19.0,7.1,6.9,136.0,150.0,31.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,Multi-V-VM/MVVM,2025-08,,,,,,,,,,,993e036efe871d117bdcfd14246a69f407fc5ef6,7495.0,9.0,2.0,461.0,33.3,18.6,1608.0,2955.0,472.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,Ody-Z/Trading_Game_Simulator,2025-03,,,,,,,,,,,50bbbe078988b2f37720c247a12d2a8368e3e283,599.0,0.0,0.0,6.0,0.0,20.5,111.0,59.0,6.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,Ody-Z/Trading_Game_Simulator,2025-04,,,,,,,,,,,50bbbe078988b2f37720c247a12d2a8368e3e283,599.0,0.0,0.0,6.0,0.0,20.5,111.0,59.0,6.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,Ody-Z/Trading_Game_Simulator,2025-05,,,,,,,,,,,50bbbe078988b2f37720c247a12d2a8368e3e283,599.0,0.0,0.0,6.0,0.0,20.5,111.0,59.0,6.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,Ody-Z/Trading_Game_Simulator,2025-06,,,,,,,,,,,50bbbe078988b2f37720c247a12d2a8368e3e283,599.0,0.0,0.0,6.0,0.0,20.5,111.0,59.0,6.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,Ody-Z/Trading_Game_Simulator,2025-07,,,,,,,,,,,50bbbe078988b2f37720c247a12d2a8368e3e283,599.0,0.0,0.0,6.0,0.0,20.5,111.0,59.0,6.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,Ody-Z/Trading_Game_Simulator,2025-08,,,,,,,,,,,50bbbe078988b2f37720c247a12d2a8368e3e283,599.0,0.0,0.0,6.0,0.0,20.5,111.0,59.0,6.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,OpenMOSS/Language-Model-SAEs,2025-08,,,,,,,,,,,6afc05011512735430b9e7036a7a0f1fb6d0fbe2,44912.0,83.0,8.0,4380.0,3.7,10.5,16606.0,23033.0,4471.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,OpenSPP/openspp-modules,2025-08,,,,,,,,,,,bbfe82a523fcba3a8202d41b851a1a961258e6b4,101618.0,167.0,9.0,638.0,24.8,6.6,4944.0,3629.0,814.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,PiotrCzapla/smart_dictation,2024-11,,,,,,,,,,,f0f396492a7bc34bd4fd16e2857d21f744d7c6b1,351.0,1.0,0.0,5.0,0.0,4.4,26.0,55.0,6.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,PiotrCzapla/smart_dictation,2024-12,,,,,,,,,,,f0f396492a7bc34bd4fd16e2857d21f744d7c6b1,351.0,1.0,0.0,5.0,0.0,4.4,26.0,55.0,6.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,PiotrCzapla/smart_dictation,2025-01,,,,,,,,,,,f0f396492a7bc34bd4fd16e2857d21f744d7c6b1,351.0,1.0,0.0,5.0,0.0,4.4,26.0,55.0,6.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,PiotrCzapla/smart_dictation,2025-02,,,,,,,,,,,f0f396492a7bc34bd4fd16e2857d21f744d7c6b1,351.0,1.0,0.0,5.0,0.0,4.4,26.0,55.0,6.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,PiotrCzapla/smart_dictation,2025-03,,,,,,,,,,,f0f396492a7bc34bd4fd16e2857d21f744d7c6b1,351.0,1.0,0.0,5.0,0.0,4.4,26.0,55.0,6.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,PiotrCzapla/smart_dictation,2025-04,,,,,,,,,,,f0f396492a7bc34bd4fd16e2857d21f744d7c6b1,351.0,1.0,0.0,5.0,0.0,4.4,26.0,55.0,6.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,PiotrCzapla/smart_dictation,2025-05,,,,,,,,,,,f0f396492a7bc34bd4fd16e2857d21f744d7c6b1,351.0,1.0,0.0,5.0,0.0,4.4,26.0,55.0,6.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,PiotrCzapla/smart_dictation,2025-06,,,,,,,,,,,f0f396492a7bc34bd4fd16e2857d21f744d7c6b1,351.0,1.0,0.0,5.0,0.0,4.4,26.0,55.0,6.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,PiotrCzapla/smart_dictation,2025-07,,,,,,,,,,,f0f396492a7bc34bd4fd16e2857d21f744d7c6b1,351.0,1.0,0.0,5.0,0.0,4.4,26.0,55.0,6.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,PiotrCzapla/smart_dictation,2025-08,,,,,,,,,,,f0f396492a7bc34bd4fd16e2857d21f744d7c6b1,351.0,1.0,0.0,5.0,0.0,4.4,26.0,55.0,6.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,SlyyCooper/cursorrules-architect,2025-05,,,,,,,,,,,d3341bec543e5ba24cacc2caf33383e98c657e2d,3436.0,7.0,0.0,54.0,1.1,40.0,629.0,372.0,61.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,SlyyCooper/cursorrules-architect,2025-06,,,,,,,,,,,d3341bec543e5ba24cacc2caf33383e98c657e2d,3436.0,7.0,0.0,54.0,1.1,40.0,629.0,372.0,61.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,SlyyCooper/cursorrules-architect,2025-07,,,,,,,,,,,d3341bec543e5ba24cacc2caf33383e98c657e2d,3436.0,7.0,0.0,54.0,1.1,40.0,629.0,372.0,61.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,SlyyCooper/cursorrules-architect,2025-08,,,,,,,,,,,d3341bec543e5ba24cacc2caf33383e98c657e2d,3436.0,7.0,0.0,54.0,1.1,40.0,629.0,372.0,61.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,The-Pocket/Tutorial-AI-Paul-Graham,2025-04,,,,,,,,,,,eb304ff3774606a2bdb67cc4065605c4ac2f8ca7,839.0,0.0,0.0,13.0,0.0,21.6,150.0,95.0,13.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,The-Pocket/Tutorial-AI-Paul-Graham,2025-05,,,,,,,,,,,eb304ff3774606a2bdb67cc4065605c4ac2f8ca7,839.0,0.0,0.0,13.0,0.0,21.6,150.0,95.0,13.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,The-Pocket/Tutorial-AI-Paul-Graham,2025-06,,,,,,,,,,,eb304ff3774606a2bdb67cc4065605c4ac2f8ca7,839.0,0.0,0.0,13.0,0.0,21.6,150.0,95.0,13.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,The-Pocket/Tutorial-AI-Paul-Graham,2025-07,,,,,,,,,,,eb304ff3774606a2bdb67cc4065605c4ac2f8ca7,839.0,0.0,0.0,13.0,0.0,21.6,150.0,95.0,13.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,The-Pocket/Tutorial-AI-Paul-Graham,2025-08,,,,,,,,,,,eb304ff3774606a2bdb67cc4065605c4ac2f8ca7,839.0,0.0,0.0,13.0,0.0,21.6,150.0,95.0,13.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,The-Pocket/Tutorial-Cold-Email-Personalization,2025-04,,,,,,,,,,,200903e33e7756a880160f8b7c5d6e5dd51794a6,599.0,0.0,0.0,3.0,0.0,16.5,125.0,72.0,3.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,The-Pocket/Tutorial-Cold-Email-Personalization,2025-05,,,,,,,,,,,200903e33e7756a880160f8b7c5d6e5dd51794a6,599.0,0.0,0.0,3.0,0.0,16.5,125.0,72.0,3.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,The-Pocket/Tutorial-Cold-Email-Personalization,2025-06,,,,,,,,,,,200903e33e7756a880160f8b7c5d6e5dd51794a6,599.0,0.0,0.0,3.0,0.0,16.5,125.0,72.0,3.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,The-Pocket/Tutorial-Cold-Email-Personalization,2025-07,,,,,,,,,,,200903e33e7756a880160f8b7c5d6e5dd51794a6,599.0,0.0,0.0,3.0,0.0,16.5,125.0,72.0,3.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,The-Pocket/Tutorial-Cold-Email-Personalization,2025-08,,,,,,,,,,,200903e33e7756a880160f8b7c5d6e5dd51794a6,599.0,0.0,0.0,3.0,0.0,16.5,125.0,72.0,3.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,The-Pocket/Tutorial-Cursor,2025-04,,,,,,,,,,,0e69c81e74a3927d34b760beaca3a7775d650051,1411.0,0.0,0.0,41.0,1.9,19.6,367.0,355.0,41.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,The-Pocket/Tutorial-Cursor,2025-05,,,,,,,,,,,0e69c81e74a3927d34b760beaca3a7775d650051,1411.0,0.0,0.0,41.0,1.9,19.6,367.0,355.0,41.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,The-Pocket/Tutorial-Cursor,2025-06,,,,,,,,,,,0e69c81e74a3927d34b760beaca3a7775d650051,1411.0,0.0,0.0,41.0,1.9,19.6,367.0,355.0,41.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,The-Pocket/Tutorial-Cursor,2025-07,,,,,,,,,,,0e69c81e74a3927d34b760beaca3a7775d650051,1411.0,0.0,0.0,41.0,1.9,19.6,367.0,355.0,41.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,The-Pocket/Tutorial-Cursor,2025-08,,,,,,,,,,,0e69c81e74a3927d34b760beaca3a7775d650051,1411.0,0.0,0.0,41.0,1.9,19.6,367.0,355.0,41.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,TheSethRose/Agent-Chat,2024-11,,,,,,,,,,,464bdbd1b280f5a15358aca50b7c8e60a4d5ff04,356.0,0.0,1.0,13.0,0.0,25.5,77.0,76.0,14.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,TheSethRose/Agent-Chat,2024-12,,,,,,,,,,,464bdbd1b280f5a15358aca50b7c8e60a4d5ff04,356.0,0.0,1.0,13.0,0.0,25.5,77.0,76.0,14.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,TheSethRose/Agent-Chat,2025-01,,,,,,,,,,,464bdbd1b280f5a15358aca50b7c8e60a4d5ff04,356.0,0.0,1.0,13.0,0.0,25.5,77.0,76.0,14.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,TheSethRose/Agent-Chat,2025-02,,,,,,,,,,,464bdbd1b280f5a15358aca50b7c8e60a4d5ff04,356.0,0.0,1.0,13.0,0.0,25.5,77.0,76.0,14.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,TheSethRose/Agent-Chat,2025-03,,,,,,,,,,,464bdbd1b280f5a15358aca50b7c8e60a4d5ff04,356.0,0.0,1.0,13.0,0.0,25.5,77.0,76.0,14.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,TheSethRose/Agent-Chat,2025-04,,,,,,,,,,,464bdbd1b280f5a15358aca50b7c8e60a4d5ff04,356.0,0.0,1.0,13.0,0.0,25.5,77.0,76.0,14.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,TheSethRose/Agent-Chat,2025-05,,,,,,,,,,,464bdbd1b280f5a15358aca50b7c8e60a4d5ff04,356.0,0.0,1.0,13.0,0.0,25.5,77.0,76.0,14.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,TheSethRose/Agent-Chat,2025-06,,,,,,,,,,,464bdbd1b280f5a15358aca50b7c8e60a4d5ff04,356.0,0.0,1.0,13.0,0.0,25.5,77.0,76.0,14.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,TheSethRose/Agent-Chat,2025-07,,,,,,,,,,,464bdbd1b280f5a15358aca50b7c8e60a4d5ff04,356.0,0.0,1.0,13.0,0.0,25.5,77.0,76.0,14.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,TheSethRose/Agent-Chat,2025-08,,,,,,,,,,,464bdbd1b280f5a15358aca50b7c8e60a4d5ff04,356.0,0.0,1.0,13.0,0.0,25.5,77.0,76.0,14.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,ToolUse/infinite-ai-seo,2025-04,,,,,,,,,,,d4019a3edb442ae7ffddbfdad289ec92400d32ee,1122.0,2.0,0.0,13.0,0.0,20.3,260.0,175.0,15.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,ToolUse/infinite-ai-seo,2025-05,,,,,,,,,,,d4019a3edb442ae7ffddbfdad289ec92400d32ee,1122.0,2.0,0.0,13.0,0.0,20.3,260.0,175.0,15.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,ToolUse/infinite-ai-seo,2025-06,,,,,,,,,,,d4019a3edb442ae7ffddbfdad289ec92400d32ee,1122.0,2.0,0.0,13.0,0.0,20.3,260.0,175.0,15.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,ToolUse/infinite-ai-seo,2025-07,,,,,,,,,,,d4019a3edb442ae7ffddbfdad289ec92400d32ee,1122.0,2.0,0.0,13.0,0.0,20.3,260.0,175.0,15.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,ToolUse/infinite-ai-seo,2025-08,,,,,,,,,,,d4019a3edb442ae7ffddbfdad289ec92400d32ee,1122.0,2.0,0.0,13.0,0.0,20.3,260.0,175.0,15.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,ToolUse/tool-use-ai,2025-05,,,,,,,,,,,ea9f4df00a3334325140e0045c50fdb1f9918e34,3316.0,0.0,2.0,37.0,0.0,7.4,574.0,308.0,39.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,ToolUse/tool-use-ai,2025-06,,,,,,,,,,,ea9f4df00a3334325140e0045c50fdb1f9918e34,3316.0,0.0,2.0,37.0,0.0,7.4,574.0,308.0,39.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,ToolUse/tool-use-ai,2025-07,,,,,,,,,,,ea9f4df00a3334325140e0045c50fdb1f9918e34,3316.0,0.0,2.0,37.0,0.0,7.4,574.0,308.0,39.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,ToolUse/tool-use-ai,2025-08,,,,,,,,,,,ea9f4df00a3334325140e0045c50fdb1f9918e34,3316.0,0.0,2.0,37.0,0.0,7.4,574.0,308.0,39.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,VRSEN/agency-swarm-memory-demo,2025-03,,,,,,,,,,,28f98de9ae21b822690afc595f84f910189cece9,217.0,0.0,0.0,2.0,0.0,9.6,51.0,20.0,2.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,VRSEN/agency-swarm-memory-demo,2025-04,,,,,,,,,,,28f98de9ae21b822690afc595f84f910189cece9,217.0,0.0,0.0,2.0,0.0,9.6,51.0,20.0,2.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,VRSEN/agency-swarm-memory-demo,2025-05,,,,,,,,,,,28f98de9ae21b822690afc595f84f910189cece9,217.0,0.0,0.0,2.0,0.0,9.6,51.0,20.0,2.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,VRSEN/agency-swarm-memory-demo,2025-06,,,,,,,,,,,28f98de9ae21b822690afc595f84f910189cece9,217.0,0.0,0.0,2.0,0.0,9.6,51.0,20.0,2.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,VRSEN/agency-swarm-memory-demo,2025-07,,,,,,,,,,,28f98de9ae21b822690afc595f84f910189cece9,217.0,0.0,0.0,2.0,0.0,9.6,51.0,20.0,2.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,VRSEN/agency-swarm-memory-demo,2025-08,,,,,,,,,,,28f98de9ae21b822690afc595f84f910189cece9,217.0,0.0,0.0,2.0,0.0,9.6,51.0,20.0,2.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,VRSEN/agency-voice-interface,2025-02,,,,,,,,,,,2d9d39ce02d9cb9628e8de79b3543fe05885ad42,2603.0,5.0,0.0,28.0,0.0,8.4,369.0,233.0,33.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,VRSEN/agency-voice-interface,2025-03,,,,,,,,,,,2d9d39ce02d9cb9628e8de79b3543fe05885ad42,2603.0,5.0,0.0,28.0,0.0,8.4,369.0,233.0,33.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,VRSEN/agency-voice-interface,2025-04,,,,,,,,,,,2d9d39ce02d9cb9628e8de79b3543fe05885ad42,2603.0,5.0,0.0,28.0,0.0,8.4,369.0,233.0,33.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,VRSEN/agency-voice-interface,2025-05,,,,,,,,,,,2d9d39ce02d9cb9628e8de79b3543fe05885ad42,2603.0,5.0,0.0,28.0,0.0,8.4,369.0,233.0,33.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,VRSEN/agency-voice-interface,2025-06,,,,,,,,,,,2d9d39ce02d9cb9628e8de79b3543fe05885ad42,2603.0,5.0,0.0,28.0,0.0,8.4,369.0,233.0,33.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,VRSEN/agency-voice-interface,2025-07,,,,,,,,,,,2d9d39ce02d9cb9628e8de79b3543fe05885ad42,2603.0,5.0,0.0,28.0,0.0,8.4,369.0,233.0,33.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,VRSEN/agency-voice-interface,2025-08,,,,,,,,,,,2d9d39ce02d9cb9628e8de79b3543fe05885ad42,2603.0,5.0,0.0,28.0,0.0,8.4,369.0,233.0,33.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,W1ndys/Blog,2025-07,,,,,,,,,,,8dd4409f9af545f2335e2dcff8d73327441135d9,189.0,0.0,0.0,7.0,0.0,22.5,16.0,31.0,7.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,W1ndys/Blog,2025-08,,,,,,,,,,,8dd4409f9af545f2335e2dcff8d73327441135d9,189.0,0.0,0.0,7.0,0.0,22.5,16.0,31.0,7.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,WangQrkkk/ThinkingCursor,2025-03,,,,,,,,,,,7f8188043c7738cb880294ed2f34b4c45303d0f5,94.0,0.0,0.0,0.0,0.0,7.8,5.0,0.0,0.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,WangQrkkk/ThinkingCursor,2025-04,,,,,,,,,,,7f8188043c7738cb880294ed2f34b4c45303d0f5,94.0,0.0,0.0,0.0,0.0,7.8,5.0,0.0,0.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,WangQrkkk/ThinkingCursor,2025-05,,,,,,,,,,,7f8188043c7738cb880294ed2f34b4c45303d0f5,94.0,0.0,0.0,0.0,0.0,7.8,5.0,0.0,0.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,WangQrkkk/ThinkingCursor,2025-06,,,,,,,,,,,7f8188043c7738cb880294ed2f34b4c45303d0f5,94.0,0.0,0.0,0.0,0.0,7.8,5.0,0.0,0.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,WangQrkkk/ThinkingCursor,2025-07,,,,,,,,,,,7f8188043c7738cb880294ed2f34b4c45303d0f5,94.0,0.0,0.0,0.0,0.0,7.8,5.0,0.0,0.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,WangQrkkk/ThinkingCursor,2025-08,,,,,,,,,,,7f8188043c7738cb880294ed2f34b4c45303d0f5,94.0,0.0,0.0,0.0,0.0,7.8,5.0,0.0,0.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,appl-team/appl,2025-02,,,,,,,,,,,e39c7401e5023d1b8d4c851e3a6f1048a462f03d,8825.0,29.0,0.0,191.0,0.4,19.3,1628.0,1252.0,220.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,appl-team/appl,2025-03,,,,,,,,,,,e39c7401e5023d1b8d4c851e3a6f1048a462f03d,8825.0,29.0,0.0,191.0,0.4,19.3,1628.0,1252.0,220.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,appl-team/appl,2025-04,,,,,,,,,,,e39c7401e5023d1b8d4c851e3a6f1048a462f03d,8825.0,29.0,0.0,191.0,0.4,19.3,1628.0,1252.0,220.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,appl-team/appl,2025-05,,,,,,,,,,,e39c7401e5023d1b8d4c851e3a6f1048a462f03d,8825.0,29.0,0.0,191.0,0.4,19.3,1628.0,1252.0,220.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,appl-team/appl,2025-06,,,,,,,,,,,e39c7401e5023d1b8d4c851e3a6f1048a462f03d,8825.0,29.0,0.0,191.0,0.4,19.3,1628.0,1252.0,220.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,appl-team/appl,2025-07,,,,,,,,,,,e39c7401e5023d1b8d4c851e3a6f1048a462f03d,8825.0,29.0,0.0,191.0,0.4,19.3,1628.0,1252.0,220.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,appl-team/appl,2025-08,,,,,,,,,,,e39c7401e5023d1b8d4c851e3a6f1048a462f03d,8825.0,29.0,0.0,191.0,0.4,19.3,1628.0,1252.0,220.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,askjohngeorge/pipecat-lead-qualifier,2025-03,,,,,,,,,,,c863efa7c17ff84a4780e475fc5dfaa18ac35fd6,2493.0,3.0,0.0,27.0,0.0,11.4,238.0,153.0,30.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,askjohngeorge/pipecat-lead-qualifier,2025-04,,,,,,,,,,,c863efa7c17ff84a4780e475fc5dfaa18ac35fd6,2493.0,3.0,0.0,27.0,0.0,11.4,238.0,153.0,30.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,askjohngeorge/pipecat-lead-qualifier,2025-05,,,,,,,,,,,c863efa7c17ff84a4780e475fc5dfaa18ac35fd6,2493.0,3.0,0.0,27.0,0.0,11.4,238.0,153.0,30.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,askjohngeorge/pipecat-lead-qualifier,2025-06,,,,,,,,,,,c863efa7c17ff84a4780e475fc5dfaa18ac35fd6,2493.0,3.0,0.0,27.0,0.0,11.4,238.0,153.0,30.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
