repo_name,time,metric,our_modified_value,paper_value,diff_our_minus_paper,abs_diff
ResearchHub/researchhub-backend,2025-04,code_smells,626.0,679.0,-53.0,53.0
golemfoundation/octant,2025-03,cognitive_complexity,3702.0,3649.0,53.0,53.0
microsoft/semantic-link-labs,2024-07,cognitive_complexity,2136.0,2083.0,53.0,53.0
microsoft/semantic-link-labs,2024-08,cognitive_complexity,2339.0,2286.0,53.0,53.0
PromtEngineer/localGPT,2025-07,technical_debt,1726.0,1674.0,52.0,52.0
believethehype/nostrdvm,2024-12,technical_debt,9643.0,9695.0,-52.0,52.0
dymmond/edgy,2024-05,code_smells,82.0,134.0,-52.0,52.0
NVIDIA/cuEquivariance,2024-11,code_smells,219.0,270.0,-51.0,51.0
ezyang/codemcp,2025-03,technical_debt,858.0,807.0,51.0,51.0
ezyang/codemcp,2025-04,technical_debt,917.0,866.0,51.0,51.0
jinli99/iShapEditing,2024-11,technical_debt,878.0,827.0,51.0,51.0
jinli99/iShapEditing,2025-03,technical_debt,913.0,862.0,51.0,51.0
microsoft/semantic-link-labs,2024-05,cognitive_complexity,2182.0,2131.0,51.0,51.0
microsoft/semantic-link-labs,2024-06,cognitive_complexity,2128.0,2077.0,51.0,51.0
namuan/trading-utils,2024-09,code_smells,150.0,99.0,51.0,51.0
pieces-app/cli-agent,2024-04,technical_debt,321.0,372.0,-51.0,51.0
allthingslinux/tux,2025-06,technical_debt,773.0,723.0,50.0,50.0
dymmond/edgy,2025-04,ncloc,41332.0,41282.0,50.0,50.0
loftwah/auto-jira,2025-02,technical_debt,91.0,141.0,-50.0,50.0
microsoft/semantic-link-labs,2024-10,technical_debt,7450.0,7400.0,50.0,50.0
namuan/trading-utils,2024-08,code_smells,161.0,111.0,50.0,50.0
sbomify/sbomify,2025-04,code_smells,277.0,227.0,50.0,50.0
thegreenwebfoundation/admin-portal,2024-01,code_smells,261.0,311.0,-50.0,50.0
trycua/cua,2025-06,bugs,54.0,4.0,50.0,50.0
yeagerai/genlayer-studio,2024-12,code_smells,225.0,175.0,50.0,50.0
yeagerai/genlayer-studio,2025-01,code_smells,220.0,170.0,50.0,50.0
DataScienceUIBK/Rankify,2025-04,code_smells,769.0,720.0,49.0,49.0
LearningCircuit/local-deep-research,2025-06,vulnerabilities,51.0,2.0,49.0,49.0
PostHog/posthog,2024-05,vulnerabilities,63.0,14.0,49.0,49.0
trycua/cua,2025-07,bugs,51.0,2.0,49.0,49.0
yeagerai/genlayer-studio,2025-02,code_smells,200.0,151.0,49.0,49.0
yeagerai/genlayer-studio,2025-03,code_smells,201.0,152.0,49.0,49.0
DataScienceUIBK/Rankify,2025-02,code_smells,743.0,695.0,48.0,48.0
DataScienceUIBK/Rankify,2025-03,code_smells,767.0,719.0,48.0,48.0
DataScienceUIBK/Rankify,2025-05,code_smells,794.0,746.0,48.0,48.0
airweave-ai/airweave,2025-08,bugs,82.0,34.0,48.0,48.0
aws/nova-act,2025-07,technical_debt,324.0,276.0,48.0,48.0
utensils/mcp-nixos,2025-03,code_smells,141.0,93.0,48.0,48.0
FolhaSP/mosaico,2025-07,bugs,1.0,48.0,-47.0,47.0
HelpingAI/Webscout,2024-05,code_smells,355.0,308.0,47.0,47.0
ResearchHub/researchhub-backend,2025-03,code_smells,632.0,679.0,-47.0,47.0
dymmond/edgy,2024-01,code_smells,68.0,115.0,-47.0,47.0
dymmond/edgy,2024-02,code_smells,68.0,115.0,-47.0,47.0
instructor-ai/instructor,2024-04,technical_debt,449.0,496.0,-47.0,47.0
qiboteam/qibojit,2025-06,cognitive_complexity,420.0,373.0,47.0,47.0
sbomify/sbomify,2025-03,code_smells,270.0,223.0,47.0,47.0
thegreenwebfoundation/admin-portal,2024-02,code_smells,270.0,317.0,-47.0,47.0
yeagerai/genlayer-studio,2024-11,code_smells,165.0,118.0,47.0,47.0
samuelgursky/davinci-resolve-mcp,2025-03,duplicated_lines_density,57.9,11.3,46.599999999999994,46.599999999999994
samuelgursky/davinci-resolve-mcp,2025-04,duplicated_lines_density,57.9,11.3,46.599999999999994,46.599999999999994
NiceRingNode/LGGPT,2025-02,technical_debt,635.0,589.0,46.0,46.0
NiceRingNode/LGGPT,2025-03,technical_debt,635.0,589.0,46.0,46.0
NiceRingNode/LGGPT,2025-06,technical_debt,635.0,589.0,46.0,46.0
NiceRingNode/LGGPT,2025-08,technical_debt,635.0,589.0,46.0,46.0
airweave-ai/airweave,2025-05,bugs,72.0,26.0,46.0,46.0
airweave-ai/airweave,2025-07,bugs,78.0,32.0,46.0,46.0
aws/nova-act,2025-08,technical_debt,378.0,332.0,46.0,46.0
dromara/domain-admin,2024-08,technical_debt,1510.0,1556.0,-46.0,46.0
dromara/domain-admin,2024-09,technical_debt,1505.0,1551.0,-46.0,46.0
dymmond/edgy,2024-04,code_smells,71.0,117.0,-46.0,46.0
ethyca/fides,2025-07,ncloc,366107.0,366153.0,-46.0,46.0
ethyca/fides,2025-08,ncloc,388466.0,388512.0,-46.0,46.0
odoo/industry,2025-02,technical_debt,5.0,51.0,-46.0,46.0
thegreenwebfoundation/admin-portal,2024-10,code_smells,266.0,312.0,-46.0,46.0
Kiln-AI/Kiln,2025-02,bugs,14.0,59.0,-45.0,45.0
MalevichAI/malevich,2024-01,technical_debt,1769.0,1814.0,-45.0,45.0
MalevichAI/malevich,2024-02,technical_debt,2069.0,2114.0,-45.0,45.0
OpenMOSS/Language-Model-SAEs,2024-07,code_smells,313.0,358.0,-45.0,45.0
The-Pocket/PocketFlow,2024-12,technical_debt,36.0,81.0,-45.0,45.0
The-Pocket/PocketFlow,2025-01,technical_debt,41.0,86.0,-45.0,45.0
markmelnic/stealthenium,2024-08,code_smells,169.0,124.0,45.0,45.0
markmelnic/stealthenium,2024-10,code_smells,169.0,124.0,45.0,45.0
markmelnic/stealthenium,2025-02,code_smells,169.0,124.0,45.0,45.0
martinnormark/neural-mesh-simplification,2025-01,technical_debt,40.0,85.0,-45.0,45.0
martinnormark/neural-mesh-simplification,2025-02,technical_debt,40.0,85.0,-45.0,45.0
martinnormark/neural-mesh-simplification,2025-03,technical_debt,40.0,85.0,-45.0,45.0
microsoft/semantic-link-labs,2024-11,technical_debt,7548.0,7503.0,45.0,45.0
microsoft/semantic-link-labs,2024-12,technical_debt,7524.0,7479.0,45.0,45.0
qiboteam/qibojit,2025-04,ncloc,4192.0,4147.0,45.0,45.0
thegreenwebfoundation/admin-portal,2024-05,code_smells,266.0,311.0,-45.0,45.0
thegreenwebfoundation/admin-portal,2024-06,code_smells,266.0,311.0,-45.0,45.0
thegreenwebfoundation/admin-portal,2024-07,code_smells,266.0,311.0,-45.0,45.0
thegreenwebfoundation/admin-portal,2024-08,code_smells,266.0,311.0,-45.0,45.0
thegreenwebfoundation/admin-portal,2024-09,code_smells,266.0,311.0,-45.0,45.0
tw-haiven/haiven,2025-03,code_smells,426.0,381.0,45.0,45.0
KroMiose/nekro-agent,2024-11,ncloc,3701.0,3657.0,44.0,44.0
KroMiose/nekro-agent,2024-12,ncloc,4771.0,4727.0,44.0,44.0
PostHog/posthog,2024-04,vulnerabilities,56.0,12.0,44.0,44.0
plurai-ai/intellagent,2025-01,technical_debt,471.0,427.0,44.0,44.0
plurai-ai/intellagent,2025-02,technical_debt,484.0,440.0,44.0,44.0
plurai-ai/intellagent,2025-04,technical_debt,493.0,449.0,44.0,44.0
trycua/cua,2025-05,bugs,47.0,3.0,44.0,44.0
FolhaSP/mosaico,2025-03,bugs,1.0,44.0,-43.0,43.0
FolhaSP/mosaico,2025-05,bugs,1.0,44.0,-43.0,43.0
Hankanman/Area-Occupancy-Detection,2025-03,code_smells,48.0,5.0,43.0,43.0
LearningCircuit/local-deep-research,2025-02,code_smells,99.0,56.0,43.0,43.0
aws/nova-act,2025-06,technical_debt,328.0,285.0,43.0,43.0
ethyca/fides,2024-04,ncloc,252823.0,252866.0,-43.0,43.0
ethyca/fides,2024-05,ncloc,263118.0,263161.0,-43.0,43.0
ethyca/fides,2024-06,ncloc,270428.0,270471.0,-43.0,43.0
ethyca/fides,2024-07,ncloc,276316.0,276359.0,-43.0,43.0
pieces-app/cli-agent,2024-05,technical_debt,278.0,321.0,-43.0,43.0
pieces-app/cli-agent,2024-06,technical_debt,288.0,331.0,-43.0,43.0
pieces-app/cli-agent,2025-07,code_smells,1488.0,1531.0,-43.0,43.0
thegreenwebfoundation/admin-portal,2024-03,code_smells,268.0,311.0,-43.0,43.0
vortezwohl/Bhakti,2024-08,technical_debt,284.0,241.0,43.0,43.0
wdm0006/elote,2025-04,code_smells,82.0,125.0,-43.0,43.0
wdm0006/elote,2025-06,code_smells,85.0,128.0,-43.0,43.0
weizequan/TASHR,2024-03,technical_debt,1162.0,1205.0,-43.0,43.0
Benzauber/convert-commander,2025-05,technical_debt,1492.0,1450.0,42.0,42.0
DataScienceUIBK/Rankify,2025-04,ncloc,24191.0,24149.0,42.0,42.0
HelpingAI/Webscout,2024-03,technical_debt,729.0,687.0,42.0,42.0
Kiln-AI/Kiln,2025-05,bugs,22.0,64.0,-42.0,42.0
PostHog/posthog,2024-01,vulnerabilities,55.0,13.0,42.0,42.0
PostHog/posthog,2024-02,vulnerabilities,55.0,13.0,42.0,42.0
PostHog/posthog,2024-03,vulnerabilities,55.0,13.0,42.0,42.0
ResearchHub/researchhub-backend,2025-05,code_smells,629.0,671.0,-42.0,42.0
instructor-ai/instructor,2024-03,technical_debt,481.0,523.0,-42.0,42.0
sbomify/sbomify,2025-03,cognitive_complexity,1105.0,1063.0,42.0,42.0
stakewise/v3-operator,2024-01,technical_debt,187.0,145.0,42.0,42.0
stakewise/v3-operator,2024-02,technical_debt,187.0,145.0,42.0,42.0
stakewise/v3-operator,2024-03,technical_debt,227.0,185.0,42.0,42.0
stakewise/v3-operator,2024-04,technical_debt,237.0,195.0,42.0,42.0
stakewise/v3-operator,2024-05,technical_debt,243.0,201.0,42.0,42.0
stakewise/v3-operator,2024-06,technical_debt,245.0,203.0,42.0,42.0
stakewise/v3-operator,2024-08,technical_debt,276.0,234.0,42.0,42.0
stakewise/v3-operator,2024-09,technical_debt,276.0,234.0,42.0,42.0
stakewise/v3-operator,2024-10,technical_debt,278.0,236.0,42.0,42.0
stakewise/v3-operator,2024-11,technical_debt,268.0,226.0,42.0,42.0
stakewise/v3-operator,2024-12,technical_debt,274.0,232.0,42.0,42.0
stakewise/v3-operator,2025-01,technical_debt,268.0,226.0,42.0,42.0
stakewise/v3-operator,2025-02,technical_debt,268.0,226.0,42.0,42.0
stakewise/v3-operator,2025-04,technical_debt,268.0,226.0,42.0,42.0
stakewise/v3-operator,2025-05,technical_debt,268.0,226.0,42.0,42.0
stakewise/v3-operator,2025-06,technical_debt,268.0,226.0,42.0,42.0
stakewise/v3-operator,2025-07,technical_debt,266.0,224.0,42.0,42.0
stakewise/v3-operator,2025-08,technical_debt,266.0,224.0,42.0,42.0
Hankanman/Area-Occupancy-Detection,2025-07,technical_debt,476.0,435.0,41.0,41.0
Kiln-AI/Kiln,2025-02,technical_debt,994.0,953.0,41.0,41.0
KroMiose/nekro-agent,2024-09,ncloc,3476.0,3435.0,41.0,41.0
KroMiose/nekro-agent,2024-10,ncloc,3640.0,3599.0,41.0,41.0
PennyLaneAI/catalyst,2025-08,bugs,9.0,50.0,-41.0,41.0
caffeinedoom/reconthing,2024-11,code_smells,48.0,7.0,41.0,41.0
dromara/domain-admin,2024-10,technical_debt,1515.0,1556.0,-41.0,41.0
microsoft/AzureTRE,2025-07,bugs,111.0,70.0,41.0,41.0
odoo/industry,2024-09,technical_debt,10.0,51.0,-41.0,41.0
vcs-python/vcspull,2024-03,technical_debt,78.0,119.0,-41.0,41.0
vcs-python/vcspull,2024-04,technical_debt,78.0,119.0,-41.0,41.0
vcs-python/vcspull,2024-05,technical_debt,78.0,119.0,-41.0,41.0
vcs-python/vcspull,2024-06,technical_debt,78.0,119.0,-41.0,41.0
vcs-python/vcspull,2024-07,technical_debt,78.0,119.0,-41.0,41.0
vcs-python/vcspull,2024-08,technical_debt,78.0,119.0,-41.0,41.0
vcs-python/vcspull,2024-09,technical_debt,78.0,119.0,-41.0,41.0
vcs-python/vcspull,2024-10,technical_debt,78.0,119.0,-41.0,41.0
vcs-python/vcspull,2024-11,technical_debt,78.0,119.0,-41.0,41.0
vcs-python/vcspull,2024-12,technical_debt,78.0,119.0,-41.0,41.0
vcs-python/vcspull,2025-01,technical_debt,78.0,119.0,-41.0,41.0
vcs-python/vcspull,2025-02,technical_debt,78.0,119.0,-41.0,41.0
vcs-python/vcspull,2025-03,technical_debt,78.0,119.0,-41.0,41.0
vcs-python/vcspull,2025-04,technical_debt,78.0,119.0,-41.0,41.0
vcs-python/vcspull,2025-05,technical_debt,78.0,119.0,-41.0,41.0
vcs-python/vcspull,2025-06,technical_debt,78.0,119.0,-41.0,41.0
vcs-python/vcspull,2025-07,technical_debt,78.0,119.0,-41.0,41.0
vcs-python/vcspull,2025-08,technical_debt,78.0,119.0,-41.0,41.0
ITSpecialist111/ai_automation_suggester,2025-05,technical_debt,168.0,128.0,40.0,40.0
LGro/PyAPSI,2024-04,technical_debt,30.0,70.0,-40.0,40.0
OpenMOSS/Language-Model-SAEs,2024-06,ncloc,23037.0,22997.0,40.0,40.0
OpenMOSS/Language-Model-SAEs,2024-07,ncloc,24404.0,24364.0,40.0,40.0
OpenMOSS/Language-Model-SAEs,2024-08,ncloc,28673.0,28633.0,40.0,40.0
OpenMOSS/Language-Model-SAEs,2024-09,ncloc,29636.0,29596.0,40.0,40.0
OpenMOSS/Language-Model-SAEs,2024-10,technical_debt,1108.0,1068.0,40.0,40.0
The-Pocket/PocketFlow,2025-02,technical_debt,35.0,75.0,-40.0,40.0
TheSethRose/Agent-Chat,2024-10,technical_debt,71.0,31.0,40.0,40.0
airweave-ai/airweave,2025-04,bugs,58.0,18.0,40.0,40.0
aws/nova-act,2025-04,technical_debt,162.0,122.0,40.0,40.0
aws/nova-act,2025-05,technical_debt,172.0,132.0,40.0,40.0
getsentry/sentry,2024-09,cognitive_complexity,93557.0,93597.0,-40.0,40.0
ilanbenb/wa_llm,2025-06,technical_debt,123.0,83.0,40.0,40.0
microsoft/semantic-link-labs,2025-01,technical_debt,7374.0,7334.0,40.0,40.0
pieces-app/cli-agent,2024-02,technical_debt,240.0,280.0,-40.0,40.0
plurai-ai/intellagent,2024-11,technical_debt,339.0,299.0,40.0,40.0
plurai-ai/intellagent,2024-12,technical_debt,401.0,361.0,40.0,40.0
sbomify/sbomify,2025-08,vulnerabilities,41.0,1.0,40.0,40.0
thegreenwebfoundation/admin-portal,2024-04,code_smells,267.0,307.0,-40.0,40.0
vortezwohl/Bhakti,2024-09,technical_debt,250.0,210.0,40.0,40.0
vortezwohl/Bhakti,2024-10,technical_debt,250.0,210.0,40.0,40.0
vortezwohl/Bhakti,2025-04,technical_debt,250.0,210.0,40.0,40.0
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-05,code_smells,206.0,245.0,-39.0,39.0
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-05,technical_debt,1524.0,1563.0,-39.0,39.0
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-06,code_smells,206.0,245.0,-39.0,39.0
DakeQQ/YOLO-Depth-Estimation-for-Android,2024-06,technical_debt,1524.0,1563.0,-39.0,39.0
Kiln-AI/Kiln,2025-03,bugs,22.0,61.0,-39.0,39.0
Kiln-AI/Kiln,2025-04,bugs,22.0,61.0,-39.0,39.0
KroMiose/nekro-agent,2024-08,ncloc,2622.0,2583.0,39.0,39.0
OpenMOSS/Language-Model-SAEs,2024-08,code_smells,384.0,423.0,-39.0,39.0
VRSEN/agency-swarm,2024-07,technical_debt,1543.0,1582.0,-39.0,39.0
VRSEN/agency-swarm,2024-08,technical_debt,1598.0,1637.0,-39.0,39.0
VRSEN/agency-swarm,2024-09,technical_debt,1578.0,1617.0,-39.0,39.0
VRSEN/agency-swarm,2024-10,technical_debt,1605.0,1644.0,-39.0,39.0
bropines/chrome-lens-py,2025-06,code_smells,61.0,22.0,39.0,39.0
bropines/chrome-lens-py,2025-08,code_smells,61.0,22.0,39.0,39.0
ericmjl/pyds-cli,2024-02,technical_debt,95.0,56.0,39.0,39.0
ethyca/fides,2024-03,ncloc,243600.0,243639.0,-39.0,39.0
instructor-ai/instructor,2025-07,bugs,17.0,56.0,-39.0,39.0
instructor-ai/instructor,2025-08,bugs,17.0,56.0,-39.0,39.0
microsoft/AzureTRE,2025-04,bugs,114.0,75.0,39.0,39.0
microsoft/AzureTRE,2025-05,bugs,109.0,70.0,39.0,39.0
microsoft/AzureTRE,2025-06,bugs,109.0,70.0,39.0,39.0
smartian1/tgtrader,2025-04,code_smells,376.0,337.0,39.0,39.0
whiteducksoftware/flock,2025-03,code_smells,177.0,138.0,39.0,39.0
Anemll/Anemll,2025-04,code_smells,71.0,109.0,-38.0,38.0
Anemll/Anemll,2025-05,code_smells,71.0,109.0,-38.0,38.0
LearningCircuit/local-deep-research,2025-08,ncloc,137434.0,137472.0,-38.0,38.0
OpenMOSS/Language-Model-SAEs,2024-03,technical_debt,328.0,290.0,38.0,38.0
PennyLaneAI/catalyst,2024-01,ncloc,20376.0,20338.0,38.0,38.0
PennyLaneAI/catalyst,2024-02,ncloc,23156.0,23118.0,38.0,38.0
PennyLaneAI/catalyst,2024-03,ncloc,24977.0,24939.0,38.0,38.0
PennyLaneAI/catalyst,2024-04,ncloc,25727.0,25689.0,38.0,38.0
PennyLaneAI/catalyst,2024-05,ncloc,26793.0,26755.0,38.0,38.0
PennyLaneAI/catalyst,2024-06,ncloc,32407.0,32369.0,38.0,38.0
PennyLaneAI/catalyst,2024-07,ncloc,34150.0,34112.0,38.0,38.0
PennyLaneAI/catalyst,2024-08,ncloc,36262.0,36224.0,38.0,38.0
PennyLaneAI/catalyst,2024-09,ncloc,37987.0,37949.0,38.0,38.0
PennyLaneAI/catalyst,2024-10,ncloc,38438.0,38400.0,38.0,38.0
PennyLaneAI/catalyst,2024-11,ncloc,39054.0,39016.0,38.0,38.0
PennyLaneAI/catalyst,2025-06,bugs,9.0,47.0,-38.0,38.0
PennyLaneAI/catalyst,2025-07,bugs,9.0,47.0,-38.0,38.0
PostHog/posthog,2025-02,bugs,282.0,320.0,-38.0,38.0
airweave-ai/airweave,2025-08,ncloc,87860.0,87822.0,38.0,38.0
allthingslinux/tux,2025-06,ncloc,18388.0,18350.0,38.0,38.0
allthingslinux/tux,2025-07,ncloc,18513.0,18475.0,38.0,38.0
ethyca/fides,2024-01,ncloc,234100.0,234138.0,-38.0,38.0
ethyca/fides,2024-02,ncloc,236492.0,236530.0,-38.0,38.0
ethyca/fides,2025-05,ncloc,334068.0,334106.0,-38.0,38.0
ethyca/fides,2025-06,ncloc,344252.0,344290.0,-38.0,38.0
sbomify/sbomify,2025-02,code_smells,260.0,222.0,38.0,38.0
sbomify/sbomify,2025-07,vulnerabilities,39.0,1.0,38.0,38.0
Anemll/Anemll,2025-02,code_smells,72.0,109.0,-37.0,37.0
Benzauber/convert-commander,2024-11,technical_debt,329.0,292.0,37.0,37.0
Benzauber/convert-commander,2024-12,technical_debt,329.0,292.0,37.0,37.0
Benzauber/convert-commander,2025-03,technical_debt,1492.0,1455.0,37.0,37.0
FMInference/FlexiGen,2024-04,ncloc,661582.0,661619.0,-37.0,37.0
FMInference/FlexiGen,2024-09,ncloc,661582.0,661619.0,-37.0,37.0
FMInference/FlexiGen,2024-10,ncloc,661594.0,661631.0,-37.0,37.0
OpenMOSS/Language-Model-SAEs,2024-09,code_smells,396.0,433.0,-37.0,37.0
ResearchHub/researchhub-backend,2024-06,vulnerabilities,38.0,1.0,37.0,37.0
ResearchHub/researchhub-backend,2024-07,vulnerabilities,38.0,1.0,37.0,37.0
ResearchHub/researchhub-backend,2024-08,vulnerabilities,38.0,1.0,37.0,37.0
RobinWu218/ToST,2025-02,code_smells,154.0,117.0,37.0,37.0
VRSEN/agency-swarm,2024-05,technical_debt,1354.0,1391.0,-37.0,37.0
VRSEN/agency-swarm,2024-06,technical_debt,1355.0,1392.0,-37.0,37.0
VRSEN/agency-swarm,2025-04,technical_debt,1632.0,1669.0,-37.0,37.0
airweave-ai/airweave,2025-06,bugs,79.0,42.0,37.0,37.0
aj47/100x-orchestrator,2024-11,code_smells,50.0,13.0,37.0,37.0
askjohngeorge/pipecat-lead-qualifier,2025-01,code_smells,54.0,17.0,37.0,37.0
cgevans/qslib,2024-02,technical_debt,993.0,956.0,37.0,37.0
cgevans/qslib,2024-03,technical_debt,993.0,956.0,37.0,37.0
cgevans/qslib,2024-05,technical_debt,996.0,959.0,37.0,37.0
cgevans/qslib,2024-11,technical_debt,1165.0,1128.0,37.0,37.0
cgevans/qslib,2024-12,technical_debt,1206.0,1169.0,37.0,37.0
cgevans/qslib,2025-01,technical_debt,1201.0,1164.0,37.0,37.0
ethyca/fides,2024-08,ncloc,281160.0,281197.0,-37.0,37.0
ethyca/fides,2024-09,ncloc,293283.0,293320.0,-37.0,37.0
ethyca/fides,2024-10,ncloc,296502.0,296539.0,-37.0,37.0
pieces-app/cli-agent,2025-08,code_smells,1510.0,1547.0,-37.0,37.0
stakewise/v3-operator,2024-07,technical_debt,247.0,210.0,37.0,37.0
tw-haiven/haiven,2024-06,technical_debt,1133.0,1096.0,37.0,37.0
BalancerMaxis/multisig-ops,2024-01,cognitive_complexity,1546.0,1510.0,36.0,36.0
BalancerMaxis/multisig-ops,2024-02,cognitive_complexity,1601.0,1565.0,36.0,36.0
BalancerMaxis/multisig-ops,2024-03,cognitive_complexity,1669.0,1633.0,36.0,36.0
BalancerMaxis/multisig-ops,2024-04,cognitive_complexity,1680.0,1644.0,36.0,36.0
BalancerMaxis/multisig-ops,2024-05,cognitive_complexity,1710.0,1674.0,36.0,36.0
BalancerMaxis/multisig-ops,2024-06,cognitive_complexity,1732.0,1696.0,36.0,36.0
BalancerMaxis/multisig-ops,2024-07,cognitive_complexity,1769.0,1733.0,36.0,36.0
BalancerMaxis/multisig-ops,2024-08,cognitive_complexity,1791.0,1755.0,36.0,36.0
BalancerMaxis/multisig-ops,2024-09,cognitive_complexity,1787.0,1751.0,36.0,36.0
BalancerMaxis/multisig-ops,2024-10,cognitive_complexity,1793.0,1757.0,36.0,36.0
BalancerMaxis/multisig-ops,2024-11,cognitive_complexity,1845.0,1809.0,36.0,36.0
BalancerMaxis/multisig-ops,2024-12,cognitive_complexity,1847.0,1811.0,36.0,36.0
BalancerMaxis/multisig-ops,2025-01,cognitive_complexity,1855.0,1819.0,36.0,36.0
BalancerMaxis/multisig-ops,2025-02,cognitive_complexity,1903.0,1867.0,36.0,36.0
BalancerMaxis/multisig-ops,2025-03,cognitive_complexity,2118.0,2082.0,36.0,36.0
BalancerMaxis/multisig-ops,2025-04,cognitive_complexity,2152.0,2116.0,36.0,36.0
BalancerMaxis/multisig-ops,2025-05,cognitive_complexity,2223.0,2187.0,36.0,36.0
BalancerMaxis/multisig-ops,2025-06,cognitive_complexity,2218.0,2182.0,36.0,36.0
BalancerMaxis/multisig-ops,2025-07,cognitive_complexity,2155.0,2119.0,36.0,36.0
BalancerMaxis/multisig-ops,2025-08,cognitive_complexity,2226.0,2190.0,36.0,36.0
OpenMOSS/Language-Model-SAEs,2024-06,code_smells,310.0,346.0,-36.0,36.0
PennyLaneAI/catalyst,2024-11,bugs,9.0,45.0,-36.0,36.0
PennyLaneAI/catalyst,2024-12,bugs,9.0,45.0,-36.0,36.0
PennyLaneAI/catalyst,2025-01,bugs,9.0,45.0,-36.0,36.0
PennyLaneAI/catalyst,2025-02,bugs,9.0,45.0,-36.0,36.0
PennyLaneAI/catalyst,2025-03,bugs,9.0,45.0,-36.0,36.0
PennyLaneAI/catalyst,2025-04,bugs,9.0,45.0,-36.0,36.0
PennyLaneAI/catalyst,2025-05,bugs,9.0,45.0,-36.0,36.0
PostHog/posthog,2025-03,bugs,288.0,324.0,-36.0,36.0
ResearchHub/researchhub-backend,2024-01,vulnerabilities,37.0,1.0,36.0,36.0
ResearchHub/researchhub-backend,2024-02,vulnerabilities,37.0,1.0,36.0,36.0
ResearchHub/researchhub-backend,2024-03,vulnerabilities,37.0,1.0,36.0,36.0
ResearchHub/researchhub-backend,2024-04,vulnerabilities,37.0,1.0,36.0,36.0
ResearchHub/researchhub-backend,2024-05,vulnerabilities,37.0,1.0,36.0,36.0
ResearchHub/researchhub-backend,2025-06,code_smells,634.0,670.0,-36.0,36.0
ResearchHub/researchhub-backend,2025-08,code_smells,537.0,573.0,-36.0,36.0
believethehype/nostrdvm,2025-01,technical_debt,9767.0,9803.0,-36.0,36.0
dromara/domain-admin,2024-07,technical_debt,1463.0,1499.0,-36.0,36.0
ericmjl/llamabot,2024-01,ncloc,5901.0,5865.0,36.0,36.0
ericmjl/llamabot,2024-02,ncloc,5731.0,5695.0,36.0,36.0
ericmjl/llamabot,2024-03,ncloc,5954.0,5918.0,36.0,36.0
ericmjl/llamabot,2024-04,ncloc,5959.0,5923.0,36.0,36.0
ericmjl/llamabot,2024-05,ncloc,5959.0,5923.0,36.0,36.0
ericmjl/llamabot,2024-06,ncloc,5992.0,5956.0,36.0,36.0
ericyuegu/hal,2024-11,technical_debt,503.0,467.0,36.0,36.0
ericyuegu/hal,2025-02,technical_debt,917.0,881.0,36.0,36.0
sirkirby/unifi-network-rules,2025-07,code_smells,153.0,117.0,36.0,36.0
thegreenwebfoundation/admin-portal,2025-06,code_smells,248.0,284.0,-36.0,36.0
vcs-python/vcspull,2024-01,technical_debt,94.0,130.0,-36.0,36.0
zauberzeug/nicegui,2025-04,duplicated_lines_density,1.4,36.6,-35.2,35.2
PiotrMachowski/Home-Assistant-custom-components-TGE,2025-08,technical_debt,45.0,10.0,35.0,35.0
ResearchHub/researchhub-backend,2024-09,vulnerabilities,36.0,1.0,35.0,35.0
Simatwa/free-proxies,2024-05,technical_debt,45.0,10.0,35.0,35.0
The-Pocket/PocketFlow,2025-03,technical_debt,141.0,176.0,-35.0,35.0
VirtualFlow/VFVS,2025-08,technical_debt,370.0,335.0,35.0,35.0
dimatura/pypcd,2024-06,technical_debt,436.0,401.0,35.0,35.0
dimatura/pypcd,2024-07,technical_debt,436.0,401.0,35.0,35.0
ericyuegu/hal,2024-10,technical_debt,420.0,385.0,35.0,35.0
ethyca/fides,2025-02,ncloc,306352.0,306387.0,-35.0,35.0
golemfoundation/octant,2024-11,technical_debt,2873.0,2838.0,35.0,35.0
microsoft/AzureTRE,2024-10,bugs,108.0,73.0,35.0,35.0
microsoft/AzureTRE,2024-11,bugs,108.0,73.0,35.0,35.0
microsoft/AzureTRE,2024-12,bugs,108.0,73.0,35.0,35.0
microsoft/AzureTRE,2025-01,bugs,108.0,73.0,35.0,35.0
microsoft/AzureTRE,2025-02,bugs,109.0,74.0,35.0,35.0
microsoft/AzureTRE,2025-03,bugs,109.0,74.0,35.0,35.0
sbomify/sbomify,2025-01,code_smells,256.0,221.0,35.0,35.0
sirkirby/unifi-network-rules,2024-11,technical_debt,152.0,117.0,35.0,35.0
sirkirby/unifi-network-rules,2025-06,code_smells,156.0,121.0,35.0,35.0
thegreenwebfoundation/admin-portal,2025-07,code_smells,237.0,272.0,-35.0,35.0
thegreenwebfoundation/admin-portal,2025-08,code_smells,237.0,272.0,-35.0,35.0
yoongi43/music_audio_enhancement_conformer,2024-06,technical_debt,378.0,343.0,35.0,35.0
yoongi43/music_audio_enhancement_conformer,2024-11,technical_debt,379.0,344.0,35.0,35.0
yoongi43/music_audio_enhancement_conformer,2025-01,technical_debt,378.0,343.0,35.0,35.0
yoongi43/music_audio_enhancement_conformer,2025-03,technical_debt,379.0,344.0,35.0,35.0
