dataset_source,repo_name,time,treatment_group,active_treatment,is_treatment,event,post_event,time_to_event,treatment_period,input_commit_pairs,eligible_commit_pairs,python_file_change_audits,audited_commit_pairs,current_blob_attempts,parent_blob_attempts,blob_parse_attempts,unique_blob_revisions_attempted,parse_exclusion_records,current_file_parse_exclusions,parent_file_parse_exclusions,unique_excluded_blob_revisions,commit_pairs_with_parse_exclusions,has_parse_exclusion,commit_pair_parse_exclusion_rate,current_file_parse_exclusion_rate,parent_file_parse_exclusion_rate,blob_parse_exclusion_record_rate,unique_blob_parse_exclusion_rate
control,nhw649/EOV-Seg,2024-06,0,0,0,,0,,control,8,7,39,2,39,1,40,40,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,nhw649/EOV-Seg,2024-08,0,0,0,,0,,control,1,1,8,1,8,8,16,16,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,nhw649/EOV-Seg,2024-12,0,0,0,,0,,control,5,5,16,3,16,7,23,23,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,ninareyes1/Simple-Digital-Clock,2025-02,0,0,0,,0,,control,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0.0,0.0,,0.0,0.0
control,odoo/industry,2024-08,0,0,0,,0,,control,188,188,356,103,356,308,664,613,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,odoo/industry,2024-09,0,0,0,,0,,control,39,39,91,24,91,84,175,172,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,odoo/industry,2024-10,0,0,0,,0,,control,24,22,78,13,78,73,151,130,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,odoo/industry,2024-11,0,0,0,,0,,control,26,25,41,12,41,40,81,81,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,odoo/industry,2024-12,0,0,0,,0,,control,17,17,15,9,15,14,29,28,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,odoo/industry,2025-01,0,0,0,,0,,control,18,18,34,7,34,34,68,66,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,odoo/industry,2025-02,0,0,0,,0,,control,27,26,14,14,14,13,27,27,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,odoo/industry,2025-03,0,0,0,,0,,control,17,17,13,10,13,10,23,23,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,odoo/industry,2025-04,0,0,0,,0,,control,29,29,67,10,67,62,129,128,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,odoo/industry,2025-05,0,0,0,,0,,control,16,16,23,11,23,16,39,36,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,odoo/industry,2025-06,0,0,0,,0,,control,33,33,39,22,39,18,57,57,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,odoo/industry,2025-07,0,0,0,,0,,control,46,46,86,31,86,64,150,148,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,odoo/industry,2025-08,0,0,0,,0,,control,50,50,39,30,39,23,62,62,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,omkarcloud/amazon-scraper,2024-01,0,0,0,,0,,control,3,3,8,2,8,1,9,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,peter279k/cdc-data-mirror,2024-01,0,0,0,,0,,control,4198,4198,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,peter279k/cdc-data-mirror,2024-02,0,0,0,,0,,control,4021,4021,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,peter279k/cdc-data-mirror,2024-03,0,0,0,,0,,control,3709,3709,1,1,1,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,peter279k/cdc-data-mirror,2024-04,0,0,0,,0,,control,4071,4071,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,peter279k/cdc-data-mirror,2024-05,0,0,0,,0,,control,4252,4252,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,peter279k/cdc-data-mirror,2024-06,0,0,0,,0,,control,4053,4053,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,peter279k/cdc-data-mirror,2024-07,0,0,0,,0,,control,4039,4039,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,peter279k/cdc-data-mirror,2024-08,0,0,0,,0,,control,3326,3326,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,peter279k/cdc-data-mirror,2024-09,0,0,0,,0,,control,1840,1840,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,peter279k/cdc-data-mirror,2024-10,0,0,0,,0,,control,2018,2018,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,peter279k/cdc-data-mirror,2024-11,0,0,0,,0,,control,3163,3163,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,peter279k/cdc-data-mirror,2024-12,0,0,0,,0,,control,3725,3725,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,peter279k/cdc-data-mirror,2025-01,0,0,0,,0,,control,4072,4072,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,peter279k/cdc-data-mirror,2025-02,0,0,0,,0,,control,3619,3619,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,peter279k/cdc-data-mirror,2025-03,0,0,0,,0,,control,3865,3865,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,peter279k/cdc-data-mirror,2025-04,0,0,0,,0,,control,3462,3462,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,peter279k/cdc-data-mirror,2025-05,0,0,0,,0,,control,3604,3604,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,peter279k/cdc-data-mirror,2025-06,0,0,0,,0,,control,3302,3302,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,peter279k/cdc-data-mirror,2025-07,0,0,0,,0,,control,3211,3211,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,peter279k/cdc-data-mirror,2025-08,0,0,0,,0,,control,3340,3340,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,pieces-app/cli-agent,2024-01,0,0,0,,0,,control,27,25,62,22,62,58,120,93,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,pieces-app/cli-agent,2024-02,0,0,0,,0,,control,44,34,44,10,44,30,74,61,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,pieces-app/cli-agent,2024-03,0,0,0,,0,,control,80,59,127,48,127,105,232,212,14,13,1,13,13,1,0.22033898305084745,0.10236220472440945,0.009523809523809525,0.0603448275862069,0.06132075471698113
control,pieces-app/cli-agent,2024-04,0,0,0,,0,,control,89,56,111,49,111,99,210,183,8,6,2,8,8,1,0.14285714285714285,0.05405405405405406,0.020202020202020204,0.0380952380952381,0.04371584699453552
control,pieces-app/cli-agent,2024-05,0,0,0,,0,,control,105,71,102,47,102,85,187,166,8,7,1,8,8,1,0.11267605633802817,0.06862745098039216,0.011764705882352941,0.0427807486631016,0.04819277108433735
control,pieces-app/cli-agent,2024-06,0,0,0,,0,,control,18,9,16,7,16,16,32,27,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,pieces-app/cli-agent,2024-07,0,0,0,,0,,control,113,98,98,88,98,74,172,117,25,21,4,21,25,1,0.25510204081632654,0.21428571428571427,0.05405405405405406,0.14534883720930233,0.1794871794871795
control,pieces-app/cli-agent,2024-08,0,0,0,,0,,control,43,38,23,23,23,18,41,26,3,2,1,2,3,1,0.07894736842105263,0.08695652173913043,0.05555555555555555,0.07317073170731707,0.07692307692307693
control,pieces-app/cli-agent,2024-09,0,0,0,,0,,control,79,68,119,46,119,89,208,195,5,3,2,4,5,1,0.07352941176470588,0.025210084033613446,0.02247191011235955,0.02403846153846154,0.020512820512820513
control,pieces-app/cli-agent,2024-10,0,0,0,,0,,control,69,49,73,47,73,60,133,118,4,3,1,3,4,1,0.08163265306122448,0.0410958904109589,0.016666666666666666,0.03007518796992481,0.025423728813559324
control,pieces-app/cli-agent,2024-11,0,0,0,,0,,control,6,2,4,2,4,4,8,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,pieces-app/cli-agent,2024-12,0,0,0,,0,,control,7,5,7,4,7,7,14,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,pieces-app/cli-agent,2025-01,0,0,0,,0,,control,8,5,18,5,18,18,36,34,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,pieces-app/cli-agent,2025-02,0,0,0,,0,,control,48,34,47,23,47,46,93,86,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,pieces-app/cli-agent,2025-03,0,0,0,,0,,control,27,16,47,14,47,35,82,81,23,12,11,23,6,1,0.375,0.2553191489361702,0.3142857142857143,0.2804878048780488,0.2839506172839506
control,pieces-app/cli-agent,2025-04,0,0,0,,0,,control,50,46,130,46,130,112,242,209,9,7,2,8,9,1,0.1956521739130435,0.05384615384615385,0.017857142857142856,0.0371900826446281,0.03827751196172249
control,pieces-app/cli-agent,2025-05,0,0,0,,0,,control,90,74,149,61,149,137,286,258,1,1,0,1,1,1,0.013513513513513514,0.006711409395973154,0.0,0.0034965034965034965,0.003875968992248062
control,pieces-app/cli-agent,2025-06,0,0,0,,0,,control,118,98,1870,59,1870,364,2234,2192,5,3,2,5,5,1,0.05102040816326531,0.0016042780748663102,0.005494505494505495,0.0022381378692927483,0.002281021897810219
control,pieces-app/cli-agent,2025-07,0,0,0,,0,,control,143,110,387,84,387,278,665,602,1,0,1,1,1,1,0.00909090909090909,0.0,0.0035971223021582736,0.0015037593984962407,0.0016611295681063123
control,pieces-app/cli-agent,2025-08,0,0,0,,0,,control,81,59,198,55,198,180,378,352,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,plurai-ai/intellagent,2024-10,0,0,0,,0,,control,6,6,10,5,10,5,15,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,plurai-ai/intellagent,2024-11,0,0,0,,0,,control,72,68,229,59,229,172,401,337,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,plurai-ai/intellagent,2024-12,0,0,0,,0,,control,91,57,107,35,107,84,191,170,2,1,1,2,2,1,0.03508771929824561,0.009345794392523364,0.011904761904761904,0.010471204188481676,0.011764705882352941
control,plurai-ai/intellagent,2025-01,0,0,0,,0,,control,112,73,83,23,83,82,165,152,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,plurai-ai/intellagent,2025-02,0,0,0,,0,,control,6,3,4,3,4,4,8,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,plurai-ai/intellagent,2025-04,0,0,0,,0,,control,4,2,4,2,4,4,8,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,popey/sbommage,2025-02,0,0,0,,0,,control,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,popey/sbommage,2025-08,0,0,0,,0,,control,22,16,4,3,4,2,6,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,qiboteam/qibojit,2024-01,0,0,0,,0,,control,32,31,35,26,35,35,70,49,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,qiboteam/qibojit,2024-02,0,0,0,,0,,control,41,35,39,27,39,39,78,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,qiboteam/qibojit,2024-03,0,0,0,,0,,control,37,34,28,26,28,28,56,40,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,qiboteam/qibojit,2024-04,0,0,0,,0,,control,32,24,6,6,6,6,12,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,qiboteam/qibojit,2024-05,0,0,0,,0,,control,13,6,4,2,4,4,8,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,qiboteam/qibojit,2024-06,0,0,0,,0,,control,4,3,2,2,2,2,4,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,qiboteam/qibojit,2024-07,0,0,0,,0,,control,6,3,2,1,2,2,4,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,qiboteam/qibojit,2024-08,0,0,0,,0,,control,7,4,1,1,1,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,qiboteam/qibojit,2024-09,0,0,0,,0,,control,18,13,7,7,7,7,14,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,qiboteam/qibojit,2024-10,0,0,0,,0,,control,13,10,3,3,3,3,6,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,qiboteam/qibojit,2024-12,0,0,0,,0,,control,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,qiboteam/qibojit,2025-01,0,0,0,,0,,control,30,26,31,21,31,31,62,48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,qiboteam/qibojit,2025-02,0,0,0,,0,,control,52,42,43,25,43,41,84,65,1,1,0,1,1,1,0.023809523809523808,0.023255813953488372,0.0,0.011904761904761904,0.015384615384615385
control,qiboteam/qibojit,2025-03,0,0,0,,0,,control,26,17,5,5,5,5,10,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,qiboteam/qibojit,2025-04,0,0,0,,0,,control,19,13,16,9,16,16,32,29,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,qiboteam/qibojit,2025-05,0,0,0,,0,,control,10,8,7,6,7,7,14,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,qiboteam/qibojit,2025-06,0,0,0,,0,,control,11,7,2,2,2,2,4,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,qiboteam/qibojit,2025-08,0,0,0,,0,,control,13,11,8,8,8,8,16,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,ruiqini/NTFields,2024-07,0,0,0,,0,,control,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,saucer-man/qq_msg_decode,2024-06,0,0,0,,0,,control,1,1,2,1,2,1,3,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,slopp/30_days_of_dagster,2024-11,0,0,0,,0,,control,32,24,20,12,20,3,23,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,slopp/30_days_of_dagster,2024-12,0,0,0,,0,,control,41,33,53,29,53,29,82,76,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,stakewise/v3-operator,2024-01,0,0,0,,0,,control,15,15,11,5,11,11,22,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,stakewise/v3-operator,2024-02,0,0,0,,0,,control,6,6,6,2,6,5,11,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,stakewise/v3-operator,2024-03,0,0,0,,0,,control,3,3,72,3,72,54,126,117,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,stakewise/v3-operator,2024-04,0,0,0,,0,,control,14,14,18,7,18,18,36,33,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,stakewise/v3-operator,2024-05,0,0,0,,0,,control,7,7,16,4,16,12,28,26,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,stakewise/v3-operator,2024-06,0,0,0,,0,,control,9,9,11,4,11,11,22,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,stakewise/v3-operator,2024-07,0,0,0,,0,,control,21,21,44,9,44,41,85,77,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,stakewise/v3-operator,2024-08,0,0,0,,0,,control,20,20,65,14,65,65,130,128,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,stakewise/v3-operator,2024-09,0,0,0,,0,,control,14,14,28,10,28,28,56,54,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,stakewise/v3-operator,2024-10,0,0,0,,0,,control,5,5,12,3,12,11,23,23,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,stakewise/v3-operator,2024-11,0,0,0,,0,,control,12,12,13,6,13,13,26,26,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,stakewise/v3-operator,2024-12,0,0,0,,0,,control,6,6,28,3,28,25,53,52,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,stakewise/v3-operator,2025-01,0,0,0,,0,,control,6,6,26,5,26,21,47,45,5,5,0,5,1,1,0.16666666666666666,0.19230769230769232,0.0,0.10638297872340426,0.1111111111111111
control,stakewise/v3-operator,2025-02,0,0,0,,0,,control,5,5,12,4,12,11,23,23,1,1,0,1,1,1,0.2,0.08333333333333333,0.0,0.043478260869565216,0.043478260869565216
control,stakewise/v3-operator,2025-04,0,0,0,,0,,control,3,3,8,2,8,7,15,15,1,1,0,1,1,1,0.3333333333333333,0.125,0.0,0.06666666666666667,0.06666666666666667
control,stakewise/v3-operator,2025-05,0,0,0,,0,,control,7,7,10,4,10,10,20,20,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,stakewise/v3-operator,2025-06,0,0,0,,0,,control,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,stakewise/v3-operator,2025-07,0,0,0,,0,,control,5,5,16,4,16,14,30,27,2,2,0,2,1,1,0.2,0.125,0.0,0.06666666666666667,0.07407407407407407
control,stakewise/v3-operator,2025-08,0,0,0,,0,,control,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,taylorwilsdon/open-webui-tools,2025-02,0,0,0,,0,,control,2,2,2,2,2,1,3,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,taylorwilsdon/open-webui-tools,2025-03,0,0,0,,0,,control,11,8,5,5,5,5,10,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,taylorwilsdon/open-webui-tools,2025-04,0,0,0,,0,,control,19,16,7,7,7,6,13,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,taylorwilsdon/open-webui-tools,2025-05,0,0,0,,0,,control,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,thefatedefeater/V2ray-Config,2024-06,0,0,0,,0,,control,21,21,3,2,3,0,3,3,0,0,0,0,0,0,0.0,0.0,,0.0,0.0
control,thefatedefeater/V2ray-Config,2024-07,0,0,0,,0,,control,734,734,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,thefatedefeater/V2ray-Config,2024-08,0,0,0,,0,,control,419,419,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,thefatedefeater/V2ray-Config,2024-09,0,0,0,,0,,control,389,389,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,thefatedefeater/V2ray-Config,2024-10,0,0,0,,0,,control,713,713,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,thefatedefeater/V2ray-Config,2024-11,0,0,0,,0,,control,690,690,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,thefatedefeater/V2ray-Config,2024-12,0,0,0,,0,,control,700,700,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,thefatedefeater/V2ray-Config,2025-01,0,0,0,,0,,control,534,534,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,thegreenwebfoundation/admin-portal,2024-01,0,0,0,,0,,control,23,21,15,10,15,12,27,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,thegreenwebfoundation/admin-portal,2024-02,0,0,0,,0,,control,32,32,17,11,17,14,31,29,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,thegreenwebfoundation/admin-portal,2024-03,0,0,0,,0,,control,42,41,51,28,51,45,96,75,2,1,1,1,2,1,0.04878048780487805,0.0196078431372549,0.022222222222222223,0.020833333333333332,0.013333333333333334
control,thegreenwebfoundation/admin-portal,2024-04,0,0,0,,0,,control,11,11,31,11,31,29,60,46,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,thegreenwebfoundation/admin-portal,2024-05,0,0,0,,0,,control,60,60,40,20,40,39,79,70,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,thegreenwebfoundation/admin-portal,2024-06,0,0,0,,0,,control,17,15,1,1,1,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,thegreenwebfoundation/admin-portal,2024-07,0,0,0,,0,,control,9,8,11,4,11,11,22,20,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,thegreenwebfoundation/admin-portal,2024-08,0,0,0,,0,,control,2,2,1,1,1,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,thegreenwebfoundation/admin-portal,2024-09,0,0,0,,0,,control,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,thegreenwebfoundation/admin-portal,2024-10,0,0,0,,0,,control,3,3,3,1,3,2,5,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,thegreenwebfoundation/admin-portal,2024-11,0,0,0,,0,,control,21,21,19,9,19,19,38,34,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,thegreenwebfoundation/admin-portal,2024-12,0,0,0,,0,,control,6,6,7,4,7,7,14,14,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,thegreenwebfoundation/admin-portal,2025-01,0,0,0,,0,,control,2,1,1,1,1,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,thegreenwebfoundation/admin-portal,2025-02,0,0,0,,0,,control,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,thegreenwebfoundation/admin-portal,2025-03,0,0,0,,0,,control,34,34,40,19,40,35,75,65,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,thegreenwebfoundation/admin-portal,2025-04,0,0,0,,0,,control,15,12,9,3,9,5,14,14,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,thegreenwebfoundation/admin-portal,2025-05,0,0,0,,0,,control,22,21,43,14,43,39,82,78,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,thegreenwebfoundation/admin-portal,2025-06,0,0,0,,0,,control,47,40,91,19,91,59,150,141,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,thegreenwebfoundation/admin-portal,2025-07,0,0,0,,0,,control,13,10,44,8,44,39,83,78,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,thegreenwebfoundation/admin-portal,2025-08,0,0,0,,0,,control,11,9,12,6,12,11,23,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,tusgino/llm-code-reviewer,2024-11,0,0,0,,0,,control,39,32,54,16,54,34,88,84,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,viktoriasemaan/sa-ai-agent,2024-08,0,0,0,,0,,control,16,16,28,12,28,16,44,34,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,viktoriasemaan/sa-ai-agent,2024-10,0,0,0,,0,,control,21,18,6,5,6,6,12,12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,vonssy/BlockBitsApp-BOT,2024-12,0,0,0,,0,,control,3,3,2,2,2,1,3,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,vonssy/DreamerQuests-BOT,2025-03,0,0,0,,0,,control,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0.0,0.0,,0.0,0.0
control,vonssy/DreamerQuests-BOT,2025-04,0,0,0,,0,,control,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,vonssy/DreamerQuests-BOT,2025-07,0,0,0,,0,,control,2,2,1,1,1,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,vortezwohl/Bhakti,2024-08,0,0,0,,0,,control,8,8,47,8,47,11,58,52,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,vortezwohl/Bhakti,2024-09,0,0,0,,0,,control,91,85,198,74,198,172,370,321,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,vortezwohl/Bhakti,2024-10,0,0,0,,0,,control,4,4,3,2,3,3,6,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,vortezwohl/Bhakti,2025-04,0,0,0,,0,,control,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,wasilukm/hoymiles-mqtt,2024-02,0,0,0,,0,,control,5,5,7,3,7,6,13,12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,wasilukm/hoymiles-mqtt,2024-07,0,0,0,,0,,control,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,wasilukm/hoymiles-mqtt,2024-08,0,0,0,,0,,control,10,10,11,5,11,11,22,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,wasilukm/hoymiles-mqtt,2024-09,0,0,0,,0,,control,4,4,6,2,6,6,12,12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,wasilukm/hoymiles-mqtt,2024-12,0,0,0,,0,,control,4,4,5,2,5,5,10,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,wasilukm/hoymiles-mqtt,2025-01,0,0,0,,0,,control,3,3,1,1,1,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,weaviate/t2v-transformers-models,2024-01,0,0,0,,0,,control,2,1,3,1,3,3,6,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,weaviate/t2v-transformers-models,2024-03,0,0,0,,0,,control,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
control,weaviate/t2v-transformers-models,2024-04,0,0,0,,0,,control,13,9,4,2,4,4,8,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,weaviate/t2v-transformers-models,2024-06,0,0,0,,0,,control,3,2,3,1,3,2,5,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,weaviate/t2v-transformers-models,2024-08,0,0,0,,0,,control,7,4,1,1,1,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,weaviate/t2v-transformers-models,2024-10,0,0,0,,0,,control,7,4,9,4,9,9,18,17,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,weaviate/t2v-transformers-models,2024-11,0,0,0,,0,,control,5,3,8,3,8,7,15,15,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,weaviate/t2v-transformers-models,2024-12,0,0,0,,0,,control,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,weaviate/t2v-transformers-models,2025-01,0,0,0,,0,,control,10,5,12,4,12,11,23,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,weaviate/t2v-transformers-models,2025-02,0,0,0,,0,,control,9,5,8,3,8,8,16,16,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,weaviate/t2v-transformers-models,2025-03,0,0,0,,0,,control,2,1,3,1,3,3,6,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,weaviate/t2v-transformers-models,2025-07,0,0,0,,0,,control,6,3,10,2,10,10,20,20,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,weaviate/t2v-transformers-models,2025-08,0,0,0,,0,,control,2,1,2,1,2,2,4,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
control,weizequan/TASHR,2024-03,0,0,0,,0,,control,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
