dataset_source,repo_name,time,commits_scanned,commits_with_python_changes,commits_with_function_change_events,function_change_events,added_function_events,modified_function_events,unique_changed_functions,unique_changed_files,time_to_event,is_treatment,post_event,event,cursor,commits_with_function_events_manifest,commits_with_function_events_scored,function_change_events_manifest,function_change_events_scored,function_change_events_failed,agc_function_change_events,hwc_function_change_events,agc_function_change_event_ratio,added_agc_function_events,added_hwc_function_events,modified_agc_function_events,modified_hwc_function_events,unique_changed_functions_scored,detection_complete,detector_merge_status,has_function_change_event,zero_function_event_month,treatment_group,treatment_period,parse_exclusion_records,has_parse_exclusion,log1p_function_change_events,log1p_agc_function_change_events,log1p_hwc_function_change_events,age,ncloc_paper,ncloc_python_snapshot,contributors,stars,issues,lead_6,lead_5,lead_4,lead_3,lead_2,lead_1,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,analysis_ready_agc_changed_block_paper_ncloc,analysis_ready_agc_changed_block_python_snapshot_ncloc,log1p_age,log1p_contributors,log1p_stars,log1p_issues,analysis_ready_paper_ncloc,analysis_ready_python_snapshot_ncloc,analysis_ready_ratio_paper_ncloc,analysis_ready_ratio_python_snapshot_ncloc,treat,unit_id,calendar_time,ratio_sample
treatment,Kiln-AI/Kiln,2025-02,203,128,104,1086,493,593,694,87,1.0,1,1,,1,104.0,104.0,1086.0,1086.0,0.0,191.0,895.0,0.1758747697974217,156.0,337.0,35.0,558.0,693.0,True,both,1,0,treatment,post,0,0,6.99117688712121,5.2574953720277815,6.79794041297493,98.0,25165.0,24720,4,1957.0,48.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4.59511985013459,1.6094379124341003,7.579678823090456,3.8918202981106265,1,1,1,1,1,Kiln-AI/Kiln,2025-02,1
treatment,Kiln-AI/Kiln,2025-03,156,84,71,420,170,250,290,50,2.0,1,1,,1,71.0,71.0,420.0,420.0,0.0,62.0,358.0,0.1476190476190476,40.0,130.0,22.0,228.0,290.0,True,both,1,0,treatment,post,0,0,6.042632833682381,4.143134726391533,5.883322388488279,126.0,28044.0,27666,4,289.0,17.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.844187086458591,1.6094379124341003,5.66988092298052,2.8903717578961645,1,1,1,1,1,Kiln-AI/Kiln,2025-03,1
treatment,Kiln-AI/Kiln,2025-04,92,52,37,218,100,118,149,29,3.0,1,1,,0,37.0,37.0,218.0,218.0,0.0,39.0,179.0,0.1788990825688073,20.0,80.0,19.0,99.0,149.0,True,both,1,0,treatment,post,0,0,5.389071729816501,3.688879454113936,5.19295685089021,157.0,29931.0,29426,4,124.0,11.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5.062595033026967,1.6094379124341003,4.828313737302301,2.4849066497880004,1,1,1,1,1,Kiln-AI/Kiln,2025-04,1
treatment,Kiln-AI/Kiln,2025-05,154,62,54,269,97,172,210,53,4.0,1,1,,1,54.0,54.0,269.0,269.0,0.0,40.0,229.0,0.1486988847583643,22.0,75.0,18.0,154.0,209.0,True,both,1,0,treatment,post,0,0,5.598421958998375,3.713572066704308,5.438079308923196,187.0,33712.0,32734,5,101.0,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5.236441962829949,1.791759469228055,4.624972813284271,2.197224577336219,1,1,1,1,1,Kiln-AI/Kiln,2025-05,1
treatment,Kiln-AI/Kiln,2025-06,280,175,153,1351,509,842,729,106,5.0,1,1,,1,153.0,153.0,1351.0,1351.0,0.0,249.0,1102.0,0.1843079200592154,141.0,368.0,108.0,734.0,729.0,True,both,1,0,treatment,post,0,0,7.20934025660291,5.521460917862246,7.005789019253503,218.0,35833.0,34441,5,170.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.389071729816501,1.791759469228055,5.141663556502659,1.6094379124341003,1,1,1,1,1,Kiln-AI/Kiln,2025-06,1
treatment,Kiln-AI/Kiln,2025-07,277,154,122,1232,737,495,791,98,6.0,1,1,,1,122.0,122.0,1232.0,1232.0,0.0,217.0,1015.0,0.1761363636363636,180.0,557.0,37.0,458.0,791.0,True,both,1,0,treatment,post,0,0,7.117205503164344,5.384495062789089,6.923628628138427,248.0,39255.0,35860,7,87.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5.517452896464707,2.0794415416798357,4.477336814478206,1.9459101490553132,1,1,1,1,1,Kiln-AI/Kiln,2025-07,1
treatment,Kiln-AI/Kiln,2025-08,333,188,151,1891,1068,823,1313,123,7.0,1,1,,1,151.0,151.0,1891.0,1891.0,0.0,305.0,1586.0,0.1612903225806451,219.0,849.0,86.0,737.0,1313.0,True,both,1,0,treatment,post,0,0,7.545389749611823,5.723585101952381,7.369600720526409,279.0,41656.0,38255,10,50.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5.634789603169249,2.3978952727983707,3.9318256327243257,1.9459101490553132,1,1,1,1,1,Kiln-AI/Kiln,2025-08,1
treatment,KroMiose/nekro-agent,2024-07,7,7,7,187,125,62,128,45,-6.0,0,0,,0,7.0,7.0,187.0,187.0,0.0,59.0,128.0,0.3155080213903743,48.0,77.0,11.0,51.0,125.0,True,both,1,0,treatment,pre,0,0,5.236441962829949,4.0943445622221,4.859812404361672,0.0,2132.0,2347,1,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6931471805599453,0.0,0.0,1,1,1,1,1,KroMiose/nekro-agent,2024-07,1
treatment,KroMiose/nekro-agent,2024-08,33,20,16,80,30,50,49,16,-5.0,0,0,,0,16.0,16.0,80.0,80.0,0.0,12.0,68.0,0.15,10.0,20.0,2.0,48.0,40.0,True,both,1,0,treatment,pre,0,0,4.394449154672439,2.5649493574615367,4.23410650459726,0.0,2583.0,2805,2,12.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0986122886681096,2.5649493574615367,0.0,1,1,1,1,1,KroMiose/nekro-agent,2024-08,1
treatment,KroMiose/nekro-agent,2024-09,48,34,27,142,42,100,72,25,-4.0,0,0,,0,27.0,27.0,142.0,142.0,0.0,20.0,122.0,0.1408450704225352,16.0,26.0,4.0,96.0,57.0,True,both,1,0,treatment,pre,0,0,4.962844630259907,3.044522437723423,4.812184355372417,18.0,3435.0,3717,1,21.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2.9444389791664403,0.6931471805599453,3.0910424533583156,0.6931471805599453,1,1,1,1,1,KroMiose/nekro-agent,2024-09,1
treatment,KroMiose/nekro-agent,2024-10,23,11,10,22,4,18,20,11,-3.0,0,0,,0,10.0,10.0,22.0,22.0,0.0,1.0,21.0,0.0454545454545454,0.0,4.0,1.0,17.0,17.0,True,both,1,0,treatment,pre,0,0,3.1354942159291497,0.6931471805599453,3.091042453358316,48.0,3599.0,3882,3,17.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3.8918202981106265,1.3862943611198906,2.8903717578961645,1.3862943611198906,1,1,1,1,1,KroMiose/nekro-agent,2024-10,1
treatment,KroMiose/nekro-agent,2024-11,12,7,5,19,0,19,18,11,-2.0,0,0,,0,5.0,5.0,19.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,17.0,True,both,1,0,treatment,pre,0,0,2.995732273553991,0.0,2.995732273553991,79.0,3657.0,3942,1,13.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4.382026634673881,0.6931471805599453,2.6390573296152584,0.6931471805599453,1,1,1,1,1,KroMiose/nekro-agent,2024-11,1
treatment,KroMiose/nekro-agent,2024-12,59,29,25,235,135,100,190,44,-1.0,0,0,,0,25.0,25.0,235.0,235.0,0.0,93.0,142.0,0.3957446808510638,82.0,53.0,11.0,89.0,173.0,True,both,1,0,treatment,pre,0,0,5.4638318050256105,4.543294782270004,4.962844630259907,109.0,4727.0,5216,2,13.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4.700480365792416,1.0986122886681096,2.6390573296152584,0.6931471805599453,1,1,1,1,1,KroMiose/nekro-agent,2024-12,1
treatment,KroMiose/nekro-agent,2025-01,115,47,43,212,74,138,121,41,0.0,1,1,,1,43.0,43.0,212.0,212.0,0.0,25.0,187.0,0.1179245283018868,21.0,53.0,4.0,134.0,102.0,True,both,1,0,treatment,event,0,0,5.3612921657094255,3.258096538021482,5.236441962829949,140.0,9548.0,6738,2,22.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4.948759890378168,1.0986122886681096,3.1354942159291497,1.3862943611198906,1,1,1,1,1,KroMiose/nekro-agent,2025-01,1
treatment,KroMiose/nekro-agent,2025-02,108,68,55,276,115,161,198,63,1.0,1,1,,1,55.0,55.0,276.0,276.0,0.0,69.0,207.0,0.25,44.0,71.0,25.0,136.0,186.0,True,both,1,0,treatment,post,0,0,5.6240175061873385,4.248495242049359,5.337538079701318,171.0,17859.0,9630,6,31.0,19.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5.147494476813453,1.9459101490553132,3.4657359027997265,2.995732273553991,1,1,1,1,1,KroMiose/nekro-agent,2025-02,1
treatment,KroMiose/nekro-agent,2025-03,14,13,11,50,20,30,41,17,2.0,1,1,,0,11.0,11.0,50.0,50.0,0.0,9.0,41.0,0.18,6.0,14.0,3.0,27.0,41.0,True,both,1,0,treatment,post,0,0,3.9318256327243257,2.302585092994046,3.737669618283368,199.0,18140.0,9901,3,67.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.298317366548036,1.3862943611198906,4.219507705176107,1.6094379124341003,1,1,1,1,1,KroMiose/nekro-agent,2025-03,1
treatment,KroMiose/nekro-agent,2025-04,64,29,28,503,352,151,437,81,3.0,1,1,,1,28.0,28.0,503.0,503.0,0.0,123.0,380.0,0.2445328031809145,96.0,256.0,27.0,124.0,424.0,True,both,1,0,treatment,post,0,0,6.222576268071369,4.820281565605037,5.942799375126701,230.0,28021.0,14040,4,38.0,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5.442417710521793,1.6094379124341003,3.6635616461296463,2.197224577336219,1,1,1,1,1,KroMiose/nekro-agent,2025-04,1
treatment,KroMiose/nekro-agent,2025-05,47,26,23,97,28,69,77,33,4.0,1,1,,1,23.0,23.0,97.0,97.0,0.0,7.0,90.0,0.0721649484536082,5.0,23.0,2.0,67.0,66.0,True,both,1,0,treatment,post,0,0,4.584967478670572,2.079441541679836,4.51085950651685,260.0,40244.0,15576,4,55.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5.564520407322693,1.6094379124341003,4.025351690735149,1.0986122886681096,1,1,1,1,1,KroMiose/nekro-agent,2025-05,1
treatment,KroMiose/nekro-agent,2025-06,6,3,3,521,370,151,519,95,5.0,1,1,,1,3.0,3.0,521.0,521.0,0.0,139.0,382.0,0.2667946257197697,124.0,246.0,15.0,136.0,512.0,True,both,1,0,treatment,post,0,0,6.257667587882639,4.941642422609304,5.948034989180646,291.0,47994.0,22554,4,33.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.676753802268282,1.6094379124341003,3.526360524616161,1.3862943611198906,1,1,1,1,1,KroMiose/nekro-agent,2025-06,1
treatment,KroMiose/nekro-agent,2025-07,17,12,11,255,190,65,214,26,6.0,1,1,,0,11.0,11.0,255.0,255.0,0.0,55.0,200.0,0.2156862745098039,50.0,140.0,5.0,60.0,213.0,True,both,1,0,treatment,post,0,0,5.545177444479562,4.02535169073515,5.303304908059076,321.0,51529.0,26141,3,42.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5.7745515455444085,1.3862943611198906,3.7612001156935624,2.4849066497880004,1,1,1,1,1,KroMiose/nekro-agent,2025-07,1
treatment,KroMiose/nekro-agent,2025-08,30,25,24,189,17,172,173,43,7.0,1,1,,1,24.0,24.0,189.0,189.0,0.0,37.0,152.0,0.1957671957671957,4.0,13.0,33.0,139.0,158.0,True,both,1,0,treatment,post,0,0,5.247024072160486,3.6375861597263857,5.030437921392435,352.0,52194.0,26541,4,82.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5.8664680569332965,1.6094379124341003,4.418840607796597,1.9459101490553132,1,1,1,1,1,KroMiose/nekro-agent,2025-08,1
treatment,LearningCircuit/local-deep-research,2025-02,46,32,30,162,89,73,65,8,-1.0,0,0,,0,30.0,30.0,162.0,162.0,0.0,27.0,135.0,0.1666666666666666,25.0,64.0,2.0,71.0,65.0,True,both,1,0,treatment,pre,0,0,5.093750200806762,3.332204510175204,4.912654885736052,0.0,3513.0,1380,5,84.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.791759469228055,4.442651256490317,1.0986122886681096,1,1,1,1,1,LearningCircuit/local-deep-research,2025-02,1
treatment,LearningCircuit/local-deep-research,2025-04,137,97,91,532,162,370,284,64,1.0,1,1,,0,91.0,91.0,532.0,532.0,0.0,144.0,388.0,0.2706766917293233,81.0,81.0,63.0,307.0,282.0,True,both,1,0,treatment,post,0,0,6.278521424165844,4.976733742420574,5.963579343618446,50.0,19291.0,16071,7,282.0,51.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3.9318256327243257,2.0794415416798357,5.645446897643238,3.951243718581427,1,1,1,1,1,LearningCircuit/local-deep-research,2025-04,1
treatment,LearningCircuit/local-deep-research,2025-05,137,92,72,614,332,282,460,108,2.0,1,1,,0,72.0,72.0,614.0,614.0,0.0,136.0,478.0,0.2214983713355048,93.0,239.0,43.0,239.0,460.0,True,both,1,0,treatment,post,0,0,6.421622267806518,4.919980925828125,6.171700597410915,80.0,29156.0,27873,5,441.0,64.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.394449154672438,1.791759469228055,6.091309882077698,4.174387269895637,1,1,1,1,1,LearningCircuit/local-deep-research,2025-05,1
treatment,LearningCircuit/local-deep-research,2025-06,218,141,114,3056,2006,1050,2233,300,3.0,1,1,,0,114.0,114.0,3056.0,3056.0,0.0,670.0,2386.0,0.219240837696335,526.0,1480.0,144.0,906.0,2232.0,True,both,1,0,treatment,post,0,0,8.025189321890835,6.508769136971682,7.77779262633883,111.0,91226.0,78768,11,198.0,28.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4.718498871295094,2.4849066497880004,5.293304824724492,3.3672958299864737,1,1,1,1,1,LearningCircuit/local-deep-research,2025-06,1
treatment,LearningCircuit/local-deep-research,2025-07,183,126,118,2372,1172,1200,1769,300,4.0,1,1,,0,118.0,118.0,2372.0,2372.0,0.0,555.0,1817.0,0.2339797639123103,405.0,767.0,150.0,1050.0,1768.0,True,both,1,0,treatment,post,0,0,7.771910256435763,6.320768294250582,7.505492274737424,141.0,126063.0,99392,5,78.0,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4.955827057601261,1.791759469228055,4.3694478524670215,2.3978952727983707,1,1,1,1,1,LearningCircuit/local-deep-research,2025-07,1
treatment,LearningCircuit/local-deep-research,2025-08,265,202,182,1866,580,1286,1221,292,5.0,1,1,,0,182.0,182.0,1866.0,1866.0,0.0,264.0,1602.0,0.1414790996784566,148.0,432.0,116.0,1170.0,1221.0,True,both,1,0,treatment,post,0,0,7.532088143541722,5.579729825986222,7.379632152609552,172.0,137472.0,108988,7,76.0,41.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.153291594497778,2.0794415416798357,4.343805421853684,3.737669618283368,1,1,1,1,1,LearningCircuit/local-deep-research,2025-08,1
treatment,MDGrey33/pyvisionai,2024-11,14,8,7,38,31,7,35,8,-2.0,0,0,,0,7.0,7.0,38.0,38.0,0.0,16.0,22.0,0.4210526315789473,15.0,16.0,1.0,6.0,35.0,True,both,1,0,treatment,pre,0,0,3.6635616461296463,2.833213344056216,3.1354942159291497,0.0,298.0,301,2,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0986122886681096,0.0,0.0,1,1,1,1,1,MDGrey33/pyvisionai,2024-11,1
treatment,MDGrey33/pyvisionai,2024-12,11,8,6,44,5,39,35,8,-1.0,0,0,,0,6.0,6.0,44.0,44.0,0.0,21.0,23.0,0.4772727272727273,2.0,3.0,19.0,20.0,35.0,True,both,1,0,treatment,pre,0,0,3.80666248977032,3.091042453358316,3.1780538303479458,0.0,424.0,488,2,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,1.0986122886681096,0.0,0.0,1,1,1,1,1,MDGrey33/pyvisionai,2024-12,1
treatment,MDGrey33/pyvisionai,2025-01,104,66,56,418,267,151,299,71,0.0,1,1,,1,56.0,56.0,418.0,418.0,0.0,92.0,326.0,0.2200956937799043,66.0,201.0,26.0,125.0,299.0,True,both,1,0,treatment,event,0,0,6.037870919922137,4.532599493153256,5.7899601708972535,0.0,4061.0,4382,2,24.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,1.0986122886681096,3.2188758248682006,3.4339872044851463,1,1,1,1,1,MDGrey33/pyvisionai,2025-01,1
treatment,MDGrey33/pyvisionai,2025-02,10,6,6,100,63,37,78,16,1.0,1,1,,1,6.0,6.0,100.0,100.0,0.0,20.0,80.0,0.2,15.0,48.0,5.0,32.0,78.0,True,both,1,0,treatment,post,0,0,4.61512051684126,3.044522437723423,4.394449154672439,25.0,5101.0,5536,1,37.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3.2580965380214817,0.6931471805599453,3.6375861597263857,1.0986122886681096,1,1,1,1,1,MDGrey33/pyvisionai,2025-02,1
treatment,MDGrey33/pyvisionai,2025-06,2,2,2,95,56,39,95,10,5.0,1,1,,0,2.0,2.0,95.0,95.0,0.0,13.0,82.0,0.1368421052631579,11.0,45.0,2.0,37.0,95.0,True,both,1,0,treatment,post,0,0,4.564348191467836,2.639057329615259,4.418840607796598,145.0,6155.0,6670,1,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4.983606621708336,0.6931471805599453,1.0986122886681096,0.0,1,1,1,1,1,MDGrey33/pyvisionai,2025-06,1
treatment,MDGrey33/pyvisionai,2025-07,3,2,2,23,19,4,22,7,6.0,1,1,,0,2.0,2.0,23.0,23.0,0.0,2.0,21.0,0.0869565217391304,2.0,17.0,0.0,4.0,22.0,True,both,1,0,treatment,post,0,0,3.1780538303479458,1.0986122886681096,3.091042453358316,175.0,7129.0,7704,1,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5.170483995038151,0.6931471805599453,0.0,0.6931471805599453,1,1,1,1,1,MDGrey33/pyvisionai,2025-07,1
treatment,Mineru98/mysql-mcp-server,2025-03,60,17,15,66,43,23,46,23,0.0,1,1,,1,15.0,15.0,66.0,66.0,0.0,14.0,52.0,0.2121212121212121,12.0,31.0,2.0,21.0,46.0,True,both,1,0,treatment,event,0,0,4.204692619390966,2.70805020110221,3.970291913552122,0.0,2043.0,1164,2,16.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0986122886681096,2.833213344056216,1.6094379124341003,1,1,1,1,1,Mineru98/mysql-mcp-server,2025-03,1
treatment,Multi-V-VM/MVVM,2024-12,9,6,5,77,50,27,67,14,-3.0,0,0,,0,5.0,5.0,77.0,77.0,0.0,11.0,66.0,0.1428571428571428,9.0,41.0,2.0,25.0,67.0,True,both,1,0,treatment,pre,0,0,4.356708826689592,2.4849066497880004,4.204692619390966,726.0,7063.0,7073,2,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6.588926477533519,1.0986122886681096,0.0,0.0,1,1,1,1,1,Multi-V-VM/MVVM,2024-12,1
treatment,Ody-Z/Trading_Game_Simulator,2025-02,4,3,3,50,44,6,44,7,0.0,1,1,,1,3.0,3.0,50.0,50.0,0.0,19.0,31.0,0.38,17.0,27.0,2.0,4.0,44.0,True,both,1,0,treatment,event,0,0,3.9318256327243257,2.995732273553991,3.4657359027997265,0.0,599.0,623,1,28.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.6931471805599453,3.3672958299864737,0.0,1,1,1,1,1,Ody-Z/Trading_Game_Simulator,2025-02,1
treatment,OpenMOSS/Language-Model-SAEs,2024-03,103,85,80,298,148,150,154,28,-9.0,0,0,,0,80.0,80.0,298.0,298.0,0.0,50.0,248.0,0.1677852348993288,38.0,110.0,12.0,138.0,153.0,True,both,1,0,treatment,pre,0,0,5.700443573390686,3.9318256327243257,5.517452896464707,0.0,4281.0,2353,7,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0794415416798357,0.0,0.0,1,1,1,1,1,OpenMOSS/Language-Model-SAEs,2024-03,1
treatment,OpenMOSS/Language-Model-SAEs,2024-04,33,21,18,92,35,57,60,13,-8.0,0,0,,0,18.0,18.0,92.0,92.0,0.0,17.0,75.0,0.1847826086956521,11.0,24.0,6.0,51.0,60.0,True,both,1,0,treatment,pre,0,0,4.532599493153256,2.8903717578961645,4.330733340286331,0.0,5652.0,3015,4,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.6094379124341003,0.6931471805599453,0.0,1,1,1,1,1,OpenMOSS/Language-Model-SAEs,2024-04,1
treatment,OpenMOSS/Language-Model-SAEs,2024-05,8,8,8,53,11,42,39,15,-7.0,0,0,,0,8.0,8.0,53.0,53.0,0.0,2.0,51.0,0.0377358490566037,2.0,9.0,0.0,42.0,37.0,True,both,1,0,treatment,pre,0,0,3.9889840465642745,1.0986122886681096,3.951243718581428,9.0,5722.0,3145,3,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.3025850929940455,1.3862943611198906,1.791759469228055,0.0,1,1,1,1,1,OpenMOSS/Language-Model-SAEs,2024-05,1
treatment,OpenMOSS/Language-Model-SAEs,2024-06,51,43,40,974,827,147,884,111,-6.0,0,0,,0,40.0,40.0,974.0,974.0,0.0,187.0,787.0,0.1919917864476386,183.0,644.0,4.0,143.0,864.0,True,both,1,0,treatment,pre,0,0,6.882437470997847,5.236441962829949,6.669498089857879,40.0,22997.0,19015,5,8.0,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.7135720667043075,1.791759469228055,2.197224577336219,2.6390573296152584,1,1,1,1,1,OpenMOSS/Language-Model-SAEs,2024-06,1
treatment,OpenMOSS/Language-Model-SAEs,2024-07,52,41,37,166,26,140,69,19,-5.0,0,0,,0,37.0,37.0,166.0,166.0,0.0,2.0,164.0,0.0120481927710843,1.0,25.0,1.0,139.0,69.0,True,both,1,0,treatment,pre,0,0,5.117993812416755,1.0986122886681096,5.10594547390058,70.0,24364.0,20363,8,4.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4.2626798770413155,2.197224577336219,1.6094379124341003,1.3862943611198906,1,1,1,1,1,OpenMOSS/Language-Model-SAEs,2024-07,1
treatment,OpenMOSS/Language-Model-SAEs,2024-08,28,23,23,259,169,90,235,72,-4.0,0,0,,0,23.0,23.0,259.0,259.0,0.0,17.0,242.0,0.0656370656370656,16.0,153.0,1.0,89.0,233.0,True,both,1,0,treatment,pre,0,0,5.560681631015528,2.8903717578961645,5.493061443340548,101.0,28633.0,22816,6,4.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4.624972813284271,1.9459101490553132,1.6094379124341003,0.0,1,1,1,1,1,OpenMOSS/Language-Model-SAEs,2024-08,1
treatment,OpenMOSS/Language-Model-SAEs,2024-09,16,9,9,29,13,16,23,7,-3.0,0,0,,0,9.0,9.0,29.0,29.0,0.0,0.0,29.0,0.0,0.0,13.0,0.0,16.0,23.0,True,both,1,0,treatment,pre,0,0,3.4011973816621555,0.0,3.4011973816621555,132.0,29596.0,23030,4,4.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4.890349128221754,1.6094379124341003,1.6094379124341003,1.0986122886681096,1,1,1,1,1,OpenMOSS/Language-Model-SAEs,2024-09,1
treatment,OpenMOSS/Language-Model-SAEs,2024-10,24,13,5,86,14,72,59,19,-2.0,0,0,,0,5.0,5.0,86.0,86.0,0.0,2.0,84.0,0.0232558139534883,0.0,14.0,2.0,70.0,55.0,True,both,1,0,treatment,pre,0,0,4.465908118654584,1.0986122886681096,4.442651256490317,162.0,9638.0,4883,5,6.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.093750200806762,1.791759469228055,1.9459101490553132,0.0,1,1,1,1,1,OpenMOSS/Language-Model-SAEs,2024-10,1
treatment,OpenMOSS/Language-Model-SAEs,2024-11,15,9,5,92,34,58,85,18,-1.0,0,0,,0,5.0,5.0,92.0,92.0,0.0,10.0,82.0,0.108695652173913,6.0,28.0,4.0,54.0,81.0,True,both,1,0,treatment,pre,0,0,4.532599493153256,2.3978952727983707,4.418840607796598,193.0,10009.0,5274,5,18.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.267858159063328,1.791759469228055,2.9444389791664403,2.3025850929940455,1,1,1,1,1,OpenMOSS/Language-Model-SAEs,2024-11,1
treatment,OpenMOSS/Language-Model-SAEs,2024-12,38,31,30,295,140,155,192,32,0.0,1,1,,1,30.0,30.0,295.0,295.0,0.0,31.0,264.0,0.1050847457627118,28.0,112.0,3.0,152.0,190.0,True,both,1,0,treatment,event,0,0,5.69035945432406,3.4657359027997265,5.579729825986222,223.0,9948.0,5719,4,19.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5.4116460518550396,1.6094379124341003,2.995732273553991,0.6931471805599453,1,1,1,1,1,OpenMOSS/Language-Model-SAEs,2024-12,1
treatment,OpenMOSS/Language-Model-SAEs,2025-06,60,51,45,331,92,239,173,26,6.0,1,1,,1,45.0,45.0,331.0,331.0,0.0,57.0,274.0,0.1722054380664652,31.0,61.0,26.0,213.0,171.0,True,both,1,0,treatment,post,0,0,5.805134968916488,4.060443010546419,5.616771097666572,405.0,17203.0,13008,7,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6.0063531596017325,2.0794415416798357,1.9459101490553132,0.6931471805599453,1,1,1,1,1,OpenMOSS/Language-Model-SAEs,2025-06,1
treatment,OpenMOSS/Language-Model-SAEs,2025-08,31,22,20,205,50,155,145,37,8.0,1,1,,0,20.0,20.0,205.0,205.0,0.0,18.0,187.0,0.0878048780487804,9.0,41.0,9.0,146.0,142.0,True,both,1,0,treatment,post,0,0,5.327876168789581,2.9444389791664403,5.236441962829949,,,17694,2,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1.0986122886681096,,,0,0,0,0,1,OpenMOSS/Language-Model-SAEs,2025-08,1
treatment,OpenSPP/openspp-modules,2024-01,59,48,30,66,50,16,66,62,-14.0,0,0,,0,30.0,30.0,66.0,66.0,0.0,1.0,65.0,0.0151515151515151,0.0,50.0,1.0,15.0,66.0,True,both,1,0,treatment,pre,0,0,4.204692619390966,0.6931471805599453,4.189654742026425,0.0,91874.0,26735,6,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.9459101490553132,0.0,0.0,1,1,1,1,1,OpenSPP/openspp-modules,2024-01,1
treatment,OpenSPP/openspp-modules,2024-02,108,65,40,266,102,164,219,94,-13.0,0,0,,0,40.0,40.0,266.0,266.0,0.0,55.0,211.0,0.206766917293233,38.0,64.0,17.0,147.0,219.0,True,both,1,0,treatment,pre,0,0,5.58724865840025,4.02535169073515,5.356586274672012,0.0,47264.0,25355,7,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.0794415416798357,0.0,1.0986122886681096,1,1,1,1,1,OpenSPP/openspp-modules,2024-02,1
