repo_name,time,is_treatment,event,post_event,time_to_event,lead_6,lead_5,lead_4,lead_3,lead_2,lead_1,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,cursor,commits,lines_added,lines_removed,contributors,stars,issues,issue_comments,age,ncloc,bugs,vulnerabilities,code_smells,duplicated_lines_density,comment_lines_density,cognitive_complexity,technical_debt,num_dependencies_total,num_vulnerable_dependencies,average_technical_lag,dataset_source,other_agents,high_confidence,latest_commit_original,latest_commit_effective,latest_commit,commit_resolution,months_since_observed_commit,clone_path,clone_exists,is_git_repository,commit_exists,tracked_file_count,python_file_count_all,python_file_count_source,python_file_count_excluded,has_python,has_python_source,python_eligible,python_path_samples,excluded_python_path_samples,scan_status,error_message,eligibility_join_status
aws-samples/aws-dms-cdc-data-pipeline,2024-10,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0,0,771.0,0.0,1.0,6.0,0.0,12.2,20.0,32.0,,,,control,,,,543f8daf3483b4730bdd27e419a6cd2e5926b6e4,543f8daf3483b4730bdd27e419a6cd2e5926b6e4,carried_forward,2,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aws-samples_aws-dms-cdc-data-pipeline,1,1,1,29,11,11,0,1,1,1,app.py | cdk_stacks/__init__.py | cdk_stacks/aurora_mysql.py | cdk_stacks/bastion_host.py | cdk_stacks/dms_aurora_mysql_to_kinesis.py,,success_python,,matched_repo_month
aws-samples/aws-dms-cdc-data-pipeline,2024-11,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,1,0,0,960,771.0,0.0,1.0,6.0,0.0,12.2,20.0,32.0,,,,control,,,,543f8daf3483b4730bdd27e419a6cd2e5926b6e4,543f8daf3483b4730bdd27e419a6cd2e5926b6e4,carried_forward,3,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aws-samples_aws-dms-cdc-data-pipeline,1,1,1,29,11,11,0,1,1,1,app.py | cdk_stacks/__init__.py | cdk_stacks/aurora_mysql.py | cdk_stacks/bastion_host.py | cdk_stacks/dms_aurora_mysql_to_kinesis.py,,success_python,,matched_repo_month
aws-samples/aws-dms-cdc-data-pipeline,2024-12,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,0,0,0,771.0,0.0,1.0,6.0,0.0,12.2,20.0,32.0,,,,control,,,,543f8daf3483b4730bdd27e419a6cd2e5926b6e4,543f8daf3483b4730bdd27e419a6cd2e5926b6e4,carried_forward,4,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aws-samples_aws-dms-cdc-data-pipeline,1,1,1,29,11,11,0,1,1,1,app.py | cdk_stacks/__init__.py | cdk_stacks/aurora_mysql.py | cdk_stacks/bastion_host.py | cdk_stacks/dms_aurora_mysql_to_kinesis.py,,success_python,,matched_repo_month
aws-samples/aws-dms-cdc-data-pipeline,2025-01,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,1.0,2,0,0,1021,771.0,0.0,1.0,6.0,0.0,12.2,20.0,32.0,,,,control,,,4196a7c2072cee21b71315957f0007c61907d932,4196a7c2072cee21b71315957f0007c61907d932,4196a7c2072cee21b71315957f0007c61907d932,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aws-samples_aws-dms-cdc-data-pipeline,1,1,1,29,11,11,0,1,1,1,app.py | cdk_stacks/__init__.py | cdk_stacks/aurora_mysql.py | cdk_stacks/bastion_host.py | cdk_stacks/dms_aurora_mysql_to_kinesis.py,,success_python,,matched_repo_month
aws/nova-act,2025-03,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,9.0,52554.0,386.0,4.0,42,1,1,0,1740.0,0.0,0.0,16.0,0.0,26.8,296.0,117.0,,,,control,,,0166b77440414fa4722ba2a00bd4efb53b8b0284,0166b77440414fa4722ba2a00bd4efb53b8b0284,0166b77440414fa4722ba2a00bd4efb53b8b0284,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aws_nova-act,1,1,1,47,27,27,0,1,1,1,src/nova_act/__init__.py | src/nova_act/__version__.py | src/nova_act/impl/backend.py | src/nova_act/impl/common.py | src/nova_act/impl/extension.py,,success_python,,matched_repo_month
aws/nova-act,2025-04,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,31.0,44179.0,45596.0,13.0,505,34,50,0,1999.0,0.0,0.0,14.0,0.0,25.0,349.0,122.0,,,,control,,,d13683ac30876df8004b7eaeb6ed9db10607a419,d13683ac30876df8004b7eaeb6ed9db10607a419,d13683ac30876df8004b7eaeb6ed9db10607a419,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aws_nova-act,1,1,1,48,28,28,0,1,1,1,src/nova_act/__init__.py | src/nova_act/__version__.py | src/nova_act/impl/backend.py | src/nova_act/impl/common.py | src/nova_act/impl/extension.py,,success_python,,matched_repo_month
aws/nova-act,2025-05,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,18.0,2539.0,1496.0,9.0,49,4,5,30,2109.0,0.0,0.0,16.0,0.0,26.1,373.0,132.0,,,,control,,,9fdf998b06aa849cefeec00490a3429837f584f2,9fdf998b06aa849cefeec00490a3429837f584f2,9fdf998b06aa849cefeec00490a3429837f584f2,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aws_nova-act,1,1,1,50,30,30,0,1,1,1,src/nova_act/__init__.py | src/nova_act/__version__.py | src/nova_act/impl/backend.py | src/nova_act/impl/common.py | src/nova_act/impl/extension.py,,success_python,,matched_repo_month
aws/nova-act,2025-06,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,30.0,5565.0,2576.0,11.0,25,1,0,61,3726.0,0.0,0.0,32.0,1.2,28.5,623.0,285.0,,,,control,,,ec2a9086644b1fc68c0c39ed362360e2843800eb,ec2a9086644b1fc68c0c39ed362360e2843800eb,ec2a9086644b1fc68c0c39ed362360e2843800eb,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aws_nova-act,1,1,1,84,64,64,0,1,1,1,src/nova_act/__init__.py | src/nova_act/__version__.py | src/nova_act/impl/backend.py | src/nova_act/impl/common.py | src/nova_act/impl/dispatcher.py,,success_python,,matched_repo_month
aws/nova-act,2025-07,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2.0,1290.0,249.0,1.0,20,3,7,91,4232.0,2.0,0.0,33.0,1.0,30.1,730.0,276.0,,,,control,,,0c34f761c63a37dc23f400ea6257163f2009b0d5,0c34f761c63a37dc23f400ea6257163f2009b0d5,0c34f761c63a37dc23f400ea6257163f2009b0d5,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aws_nova-act,1,1,1,90,70,70,0,1,1,1,src/nova_act/__init__.py | src/nova_act/__version__.py | src/nova_act/impl/backend.py | src/nova_act/impl/common.py | src/nova_act/impl/dispatcher.py,,success_python,,matched_repo_month
aws/nova-act,2025-08,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2.0,2825.0,1071.0,1.0,17,3,5,122,5231.0,4.0,0.0,38.0,0.8,30.0,901.0,332.0,,,,control,,,03bf255e76814a50b7ed1cd4e9961d8d6b9dc01d,03bf255e76814a50b7ed1cd4e9961d8d6b9dc01d,03bf255e76814a50b7ed1cd4e9961d8d6b9dc01d,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/aws_nova-act,1,1,1,101,81,81,0,1,1,1,src/nova_act/__init__.py | src/nova_act/__version__.py | src/nova_act/impl/__init__.py | src/nova_act/impl/backend.py | src/nova_act/impl/common.py,,success_python,,matched_repo_month
baaivision/EVE,2024-06,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,10.0,9961.0,67.0,2.0,63,4,2,0,6530.0,3.0,0.0,103.0,14.6,10.2,1585.0,967.0,,,,control,,,3bdde8cf07d29c43fde3477471803c45293f601d,3bdde8cf07d29c43fde3477471803c45293f601d,3bdde8cf07d29c43fde3477471803c45293f601d,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/baaivision_EVE,1,1,1,90,51,51,0,1,1,1,eve/__init__.py | eve/constants.py | eve/conversation.py | eve/eval/eval_gpt_review.py | eve/eval/eval_gpt_review_bench.py,,success_python,,matched_repo_month
baaivision/EVE,2024-07,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7.0,18.0,18.0,1.0,102,15,18,12,6530.0,3.0,0.0,103.0,14.6,10.2,1585.0,967.0,,,,control,,,4460bd68c7279f64fa31e54c33fdc666af484b0b,4460bd68c7279f64fa31e54c33fdc666af484b0b,4460bd68c7279f64fa31e54c33fdc666af484b0b,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/baaivision_EVE,1,1,1,90,51,51,0,1,1,1,eve/__init__.py | eve/constants.py | eve/conversation.py | eve/eval/eval_gpt_review.py | eve/eval/eval_gpt_review_bench.py,,success_python,,matched_repo_month
baaivision/EVE,2024-08,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,16,7,5,43,6530.0,3.0,0.0,103.0,14.6,10.2,1585.0,967.0,,,,control,,,,4460bd68c7279f64fa31e54c33fdc666af484b0b,4460bd68c7279f64fa31e54c33fdc666af484b0b,carried_forward,1,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/baaivision_EVE,1,1,1,90,51,51,0,1,1,1,eve/__init__.py | eve/constants.py | eve/conversation.py | eve/eval/eval_gpt_review.py | eve/eval/eval_gpt_review_bench.py,,success_python,,matched_repo_month
baaivision/EVE,2024-09,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,9,2,0,74,6530.0,3.0,0.0,103.0,14.6,10.2,1585.0,967.0,,,,control,,,,4460bd68c7279f64fa31e54c33fdc666af484b0b,4460bd68c7279f64fa31e54c33fdc666af484b0b,carried_forward,2,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/baaivision_EVE,1,1,1,90,51,51,0,1,1,1,eve/__init__.py | eve/constants.py | eve/conversation.py | eve/eval/eval_gpt_review.py | eve/eval/eval_gpt_review_bench.py,,success_python,,matched_repo_month
baaivision/EVE,2024-10,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2.0,3.0,2.0,1.0,10,3,3,104,6530.0,3.0,0.0,103.0,14.6,10.2,1585.0,967.0,,,,control,,,c5bd77dfa8aaf19beb22257094dede0fc487b846,c5bd77dfa8aaf19beb22257094dede0fc487b846,c5bd77dfa8aaf19beb22257094dede0fc487b846,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/baaivision_EVE,1,1,1,90,51,51,0,1,1,1,eve/__init__.py | eve/constants.py | eve/conversation.py | eve/eval/eval_gpt_review.py | eve/eval/eval_gpt_review_bench.py,,success_python,,matched_repo_month
baaivision/EVE,2024-11,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,11,0,1,135,6530.0,3.0,0.0,103.0,14.6,10.2,1585.0,967.0,,,,control,,,,c5bd77dfa8aaf19beb22257094dede0fc487b846,c5bd77dfa8aaf19beb22257094dede0fc487b846,carried_forward,1,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/baaivision_EVE,1,1,1,90,51,51,0,1,1,1,eve/__init__.py | eve/constants.py | eve/conversation.py | eve/eval/eval_gpt_review.py | eve/eval/eval_gpt_review_bench.py,,success_python,,matched_repo_month
baaivision/EVE,2024-12,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,18,0,0,165,6530.0,3.0,0.0,103.0,14.6,10.2,1585.0,967.0,,,,control,,,,c5bd77dfa8aaf19beb22257094dede0fc487b846,c5bd77dfa8aaf19beb22257094dede0fc487b846,carried_forward,2,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/baaivision_EVE,1,1,1,90,51,51,0,1,1,1,eve/__init__.py | eve/constants.py | eve/conversation.py | eve/eval/eval_gpt_review.py | eve/eval/eval_gpt_review_bench.py,,success_python,,matched_repo_month
baaivision/EVE,2025-01,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,13,1,0,196,6530.0,3.0,0.0,103.0,14.6,10.2,1585.0,967.0,,,,control,,,,c5bd77dfa8aaf19beb22257094dede0fc487b846,c5bd77dfa8aaf19beb22257094dede0fc487b846,carried_forward,3,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/baaivision_EVE,1,1,1,90,51,51,0,1,1,1,eve/__init__.py | eve/constants.py | eve/conversation.py | eve/eval/eval_gpt_review.py | eve/eval/eval_gpt_review_bench.py,,success_python,,matched_repo_month
baaivision/EVE,2025-02,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7.0,11974.0,226.0,1.0,31,1,6,227,13865.0,12.0,0.0,221.0,41.1,13.1,3157.0,1828.0,,,,control,,,c42d6f4946b397d19a07e04a6536813684764ce8,c42d6f4946b397d19a07e04a6536813684764ce8,c42d6f4946b397d19a07e04a6536813684764ce8,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/baaivision_EVE,1,1,1,194,107,107,0,1,1,1,EVEv1/eve/__init__.py | EVEv1/eve/constants.py | EVEv1/eve/conversation.py | EVEv1/eve/eval/eval_gpt_review.py | EVEv1/eve/eval/eval_gpt_review_bench.py,,success_python,,matched_repo_month
baaivision/EVE,2025-03,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,12,3,1,255,13865.0,12.0,0.0,221.0,41.1,13.1,3157.0,1828.0,,,,control,,,,c42d6f4946b397d19a07e04a6536813684764ce8,c42d6f4946b397d19a07e04a6536813684764ce8,carried_forward,1,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/baaivision_EVE,1,1,1,194,107,107,0,1,1,1,EVEv1/eve/__init__.py | EVEv1/eve/constants.py | EVEv1/eve/conversation.py | EVEv1/eve/eval/eval_gpt_review.py | EVEv1/eve/eval/eval_gpt_review_bench.py,,success_python,,matched_repo_month
baaivision/EVE,2025-04,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,11,1,0,286,13865.0,12.0,0.0,221.0,41.1,13.1,3157.0,1828.0,,,,control,,,,c42d6f4946b397d19a07e04a6536813684764ce8,c42d6f4946b397d19a07e04a6536813684764ce8,carried_forward,2,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/baaivision_EVE,1,1,1,194,107,107,0,1,1,1,EVEv1/eve/__init__.py | EVEv1/eve/constants.py | EVEv1/eve/conversation.py | EVEv1/eve/eval/eval_gpt_review.py | EVEv1/eve/eval/eval_gpt_review_bench.py,,success_python,,matched_repo_month
baaivision/EVE,2025-05,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,3,1,2,316,13865.0,12.0,0.0,221.0,41.1,13.1,3157.0,1828.0,,,,control,,,,c42d6f4946b397d19a07e04a6536813684764ce8,c42d6f4946b397d19a07e04a6536813684764ce8,carried_forward,3,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/baaivision_EVE,1,1,1,194,107,107,0,1,1,1,EVEv1/eve/__init__.py | EVEv1/eve/constants.py | EVEv1/eve/conversation.py | EVEv1/eve/eval/eval_gpt_review.py | EVEv1/eve/eval/eval_gpt_review_bench.py,,success_python,,matched_repo_month
baaivision/EVE,2025-06,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,2,2,0,347,13865.0,12.0,0.0,221.0,41.1,13.1,3157.0,1828.0,,,,control,,,,c42d6f4946b397d19a07e04a6536813684764ce8,c42d6f4946b397d19a07e04a6536813684764ce8,carried_forward,4,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/baaivision_EVE,1,1,1,194,107,107,0,1,1,1,EVEv1/eve/__init__.py | EVEv1/eve/constants.py | EVEv1/eve/conversation.py | EVEv1/eve/eval/eval_gpt_review.py | EVEv1/eve/eval/eval_gpt_review_bench.py,,success_python,,matched_repo_month
baaivision/EVE,2025-07,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3.0,56.0,58.0,1.0,6,0,0,377,13865.0,12.0,0.0,221.0,41.1,13.1,3157.0,1828.0,,,,control,,,cc63ec74d9e5eb7f476c2e083eac087b2882f285,cc63ec74d9e5eb7f476c2e083eac087b2882f285,cc63ec74d9e5eb7f476c2e083eac087b2882f285,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/baaivision_EVE,1,1,1,194,107,107,0,1,1,1,EVEv1/eve/__init__.py | EVEv1/eve/constants.py | EVEv1/eve/conversation.py | EVEv1/eve/eval/eval_gpt_review.py | EVEv1/eve/eval/eval_gpt_review_bench.py,,success_python,,matched_repo_month
believethehype/nostrdvm,2024-01,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,92.0,7134.0,2136.0,3.0,4,4,5,37,11214.0,7.0,2.0,386.0,10.9,5.9,3062.0,3278.0,,,,control,,,d38a7cf1833f29ff1d16d392e0ac45bcca3c94cd,d38a7cf1833f29ff1d16d392e0ac45bcca3c94cd,d38a7cf1833f29ff1d16d392e0ac45bcca3c94cd,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/believethehype_nostrdvm,1,1,1,171,85,85,0,1,1,1,examples/ollama_dvm/main.py | examples/ollama_dvm/test_client.py | examples/tts_dvm/main.py | examples/tts_dvm/test_client.py | main.py,,success_python,,matched_repo_month
believethehype/nostrdvm,2024-02,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,49.0,4479.0,1727.0,2.0,5,0,0,68,13244.0,9.0,2.0,530.0,13.1,5.7,3565.0,3942.0,,,,control,,,1fd708e9565070c5f488dd84b4cdb1f035b62c2c,1fd708e9565070c5f488dd84b4cdb1f035b62c2c,1fd708e9565070c5f488dd84b4cdb1f035b62c2c,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/believethehype_nostrdvm,1,1,1,183,90,90,0,1,1,1,examples/ollama_dvm/main.py | examples/ollama_dvm/test_client.py | examples/tts_dvm/main.py | examples/tts_dvm/test_client.py | examples/unleashed_dvm/main.py,,success_python,,matched_repo_month
believethehype/nostrdvm,2024-03,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,82.0,9449.0,4715.0,3.0,1,0,0,97,16371.0,28.0,2.0,666.0,11.9,6.0,4462.0,5185.0,,,,control,,,1f4f7cd5ac26006cdd339cf14028c89f2fd5df00,1f4f7cd5ac26006cdd339cf14028c89f2fd5df00,1f4f7cd5ac26006cdd339cf14028c89f2fd5df00,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/believethehype_nostrdvm,1,1,1,200,100,100,0,1,1,1,examples/ollama_dvm/main.py | examples/ollama_dvm/test_client.py | examples/tts_dvm/main.py | examples/tts_dvm/test_client.py | examples/unleashed_dvm/main.py,,success_python,,matched_repo_month
believethehype/nostrdvm,2024-04,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,80.0,16573.0,4532.0,4.0,1,1,0,128,18350.0,28.0,2.0,757.0,17.3,6.0,5038.0,5860.0,,,,control,,,6a264f7edd6a7acb7ca49da1b587316bc6ede852,6a264f7edd6a7acb7ca49da1b587316bc6ede852,6a264f7edd6a7acb7ca49da1b587316bc6ede852,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/believethehype_nostrdvm,1,1,1,202,102,102,0,1,1,1,examples/ollama_dvm/main.py | examples/ollama_dvm/test_client.py | examples/tts_dvm/main.py | examples/tts_dvm/test_client.py | examples/unleashed_dvm/main.py,,success_python,,matched_repo_month
believethehype/nostrdvm,2024-05,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,54.0,2463.0,1065.0,2.0,4,0,0,158,19444.0,28.0,2.0,785.0,18.3,6.3,5310.0,6065.0,,,,control,,,9509d49186f1adcd4220db22611c7860ea7a9cd9,9509d49186f1adcd4220db22611c7860ea7a9cd9,9509d49186f1adcd4220db22611c7860ea7a9cd9,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/believethehype_nostrdvm,1,1,1,205,105,105,0,1,1,1,examples/ollama_dvm/main.py | examples/ollama_dvm/test_client.py | examples/tts_dvm/main.py | examples/tts_dvm/test_client.py | examples/unleashed_dvm/main.py,,success_python,,matched_repo_month
believethehype/nostrdvm,2024-06,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,110.0,6507.0,3700.0,2.0,3,0,0,189,21373.0,33.0,2.0,898.0,18.7,6.8,5701.0,6637.0,,,,control,,,365e7de6aac45ddd03d91587d6566b53704d8a0c,365e7de6aac45ddd03d91587d6566b53704d8a0c,365e7de6aac45ddd03d91587d6566b53704d8a0c,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/believethehype_nostrdvm,1,1,1,222,122,122,0,1,1,1,examples/ollama_dvm/main.py | examples/ollama_dvm/test_client.py | examples/tts_dvm/main.py | examples/tts_dvm/test_client.py | examples/unleashed_dvm/main.py,,success_python,,matched_repo_month
believethehype/nostrdvm,2024-07,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,34.0,4129.0,506.0,2.0,0,0,0,219,23459.0,32.0,2.0,1035.0,21.1,8.2,6069.0,7275.0,,,,control,,,728db264af2b01dafe19e7352d4f6b55c5ff0ccb,728db264af2b01dafe19e7352d4f6b55c5ff0ccb,728db264af2b01dafe19e7352d4f6b55c5ff0ccb,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/believethehype_nostrdvm,1,1,1,231,130,130,0,1,1,1,examples/ollama_dvm/main.py | examples/ollama_dvm/test_client.py | examples/tts_dvm/main.py | examples/tts_dvm/test_client.py | examples/unleashed_dvm/main.py,,success_python,,matched_repo_month
believethehype/nostrdvm,2024-08,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,47.0,4589.0,898.0,2.0,1,0,0,250,26268.0,35.0,2.0,1180.0,24.2,8.4,6699.0,8350.0,,,,control,,,8785288c9792a28f5aca7b34d63951113ed0ba70,8785288c9792a28f5aca7b34d63951113ed0ba70,8785288c9792a28f5aca7b34d63951113ed0ba70,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/believethehype_nostrdvm,1,1,1,245,144,144,0,1,1,1,examples/ollama_dvm/main.py | examples/ollama_dvm/test_client.py | examples/tts_dvm/main.py | examples/tts_dvm/test_client.py | examples/unleashed_dvm/main.py,,success_python,,matched_repo_month
believethehype/nostrdvm,2024-09,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,44.0,3942.0,1559.0,2.0,4,0,0,281,27395.0,39.0,2.0,1384.0,23.5,8.4,7023.0,9356.0,,,,control,,,9a17d966d31a71d931ba83375444e30a12525fcd,9a17d966d31a71d931ba83375444e30a12525fcd,9a17d966d31a71d931ba83375444e30a12525fcd,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/believethehype_nostrdvm,1,1,1,254,150,150,0,1,1,1,examples/ollama_dvm/main.py | examples/ollama_dvm/test_client.py | examples/tts_dvm/main.py | examples/tts_dvm/test_client.py | examples/unleashed_dvm/main.py,,success_python,,matched_repo_month
believethehype/nostrdvm,2024-10,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,59.0,2639.0,3583.0,4.0,4,0,0,311,27452.0,37.0,2.0,1379.0,24.1,8.7,7017.0,9425.0,,,,control,,,25dfaa5d9d8d6f1953316fc9c07bb9236c842e40,25dfaa5d9d8d6f1953316fc9c07bb9236c842e40,25dfaa5d9d8d6f1953316fc9c07bb9236c842e40,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/believethehype_nostrdvm,1,1,1,260,157,157,0,1,1,1,examples/ollama_dvm/main.py | examples/ollama_dvm/test_client.py | examples/tts_dvm/main.py | examples/tts_dvm/test_client.py | examples/unleashed_dvm/main.py,,success_python,,matched_repo_month
believethehype/nostrdvm,2024-11,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,96.0,11651.0,9488.0,2.0,7,0,0,342,28510.0,38.0,2.0,1251.0,23.2,8.7,7187.0,9481.0,,,,control,,,8dedff5b20dcbaa64f40672faadb34c93b5111d2,8dedff5b20dcbaa64f40672faadb34c93b5111d2,8dedff5b20dcbaa64f40672faadb34c93b5111d2,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/believethehype_nostrdvm,1,1,1,264,161,161,0,1,1,1,examples/ollama_dvm/main.py | examples/ollama_dvm/test_client.py | examples/tts_dvm/main.py | examples/tts_dvm/test_client.py | examples/unleashed_dvm/main.py,,success_python,,matched_repo_month
believethehype/nostrdvm,2024-12,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,34.0,2005.0,465.0,2.0,2,0,0,372,29654.0,36.0,2.0,1277.0,23.8,8.8,7409.0,9695.0,,,,control,,,09873fd990809b06cc4218215f48575c41c969e3,09873fd990809b06cc4218215f48575c41c969e3,09873fd990809b06cc4218215f48575c41c969e3,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/believethehype_nostrdvm,1,1,1,270,167,167,0,1,1,1,examples/ollama_dvm/main.py | examples/ollama_dvm/test_client.py | examples/tts_dvm/main.py | examples/tts_dvm/test_client.py | examples/unleashed_dvm/main.py,,success_python,,matched_repo_month
believethehype/nostrdvm,2025-01,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,22.0,1146.0,465.0,1.0,1,0,0,403,30089.0,39.0,2.0,1295.0,23.8,8.5,7463.0,9803.0,,,,control,,,86d96a4772f8f217bb372c7d811277420b6cc930,86d96a4772f8f217bb372c7d811277420b6cc930,86d96a4772f8f217bb372c7d811277420b6cc930,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/believethehype_nostrdvm,1,1,1,274,171,171,0,1,1,1,examples/ollama_dvm/main.py | examples/ollama_dvm/test_client.py | examples/tts_dvm/main.py | examples/tts_dvm/test_client.py | examples/unleashed_dvm/main.py,,success_python,,matched_repo_month
believethehype/nostrdvm,2025-02,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,False,20.0,3475.0,479.0,1.0,3,0,0,434,32117.0,39.0,2.0,1333.0,22.3,8.9,7882.0,10145.0,,,,control,,,963c39ee31b67106336fa28dd56c73d065349a3d,963c39ee31b67106336fa28dd56c73d065349a3d,963c39ee31b67106336fa28dd56c73d065349a3d,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/believethehype_nostrdvm,1,1,1,314,207,207,0,1,1,1,examples/ollama_dvm/main.py | examples/ollama_dvm/test_client.py | examples/tts_dvm/main.py | examples/tts_dvm/test_client.py | examples/unleashed_dvm/main.py,,success_python,,matched_repo_month
